drugbank_id	chembl_id	name	inchi_key
DB01331	CHEMBL1200530	Cefoxitin	WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
DB01331	CHEMBL1591515	Cefoxitin	WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
DB01331	CHEMBL1612051	Cefoxitin	WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
DB01331	CHEMBL1625732	Cefoxitin	WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
DB01331	CHEMBL520373	Cefoxitin	WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
DB01331	CHEMBL996	Cefoxitin	WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
DB01332	CHEMBL1201019	Ceftizoxime	NNULBSISHYWZJU-LLKWHZGFSA-N
DB01332	CHEMBL528	Ceftizoxime	NNULBSISHYWZJU-LLKWHZGFSA-N
DB01332	CHEMBL551654	Ceftizoxime	NNULBSISHYWZJU-LLKWHZGFSA-N
DB01333	CHEMBL1161461	Cefradine	RDLPVSKMFDYCOR-UEKVPHQBSA-N
DB01333	CHEMBL1395893	Cefradine	RDLPVSKMFDYCOR-UEKVPHQBSA-N
DB01333	CHEMBL1489127	Cefradine	RDLPVSKMFDYCOR-UEKVPHQBSA-N
DB01333	CHEMBL1604	Cefradine	RDLPVSKMFDYCOR-UEKVPHQBSA-N
DB01333	CHEMBL4070977	Cefradine	RDLPVSKMFDYCOR-UEKVPHQBSA-N
DB01333	CHEMBL446408	Cefradine	RDLPVSKMFDYCOR-UEKVPHQBSA-N
DB01336	CHEMBL1259	Metocurine	JFXBEKISTKFVAB-AJQTZOPKSA-N
DB01336	CHEMBL1626566	Metocurine	JFXBEKISTKFVAB-AJQTZOPKSA-N
DB01336	CHEMBL1626567	Metocurine	JFXBEKISTKFVAB-AJQTZOPKSA-N
DB01336	CHEMBL1710989	Metocurine	JFXBEKISTKFVAB-AJQTZOPKSA-N
DB01336	CHEMBL1739	Metocurine	JFXBEKISTKFVAB-AJQTZOPKSA-N
DB01336	CHEMBL2105841	Metocurine	JFXBEKISTKFVAB-AJQTZOPKSA-N
DB01336	CHEMBL411068	Metocurine	JFXBEKISTKFVAB-AJQTZOPKSA-N
DB01336	CHEMBL429185	Metocurine	JFXBEKISTKFVAB-AJQTZOPKSA-N
DB01337	CHEMBL1200757	Pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01337	CHEMBL1398610	Pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01337	CHEMBL1516477	Pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01337	CHEMBL1550886	Pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01337	CHEMBL1728186	Pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01337	CHEMBL185073	Pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01337	CHEMBL3348894	Pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01338	CHEMBL1200722	Pipecuronium	OWWLUIWOFHMHOQ-XGHATYIMSA-N
DB01338	CHEMBL1201206	Pipecuronium	OWWLUIWOFHMHOQ-XGHATYIMSA-N
DB01339	CHEMBL1200629	Vecuronium	BGSZAXLLHYERSY-XQIGCQGXSA-N
DB01339	CHEMBL1201219	Vecuronium	BGSZAXLLHYERSY-XQIGCQGXSA-N
DB01339	CHEMBL3348914	Vecuronium	BGSZAXLLHYERSY-XQIGCQGXSA-N
DB01340	CHEMBL515606	Cilazapril	HHHKFGXWKKUNCY-FHWLQOOXSA-N
DB01342	CHEMBL315021	Forasartan	YONOBYIBNBCDSJ-UHFFFAOYSA-N
DB01346	CHEMBL1294	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL1358565	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL1364159	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL15088	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL1616938	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL170	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL1741006	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL1878119	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL21578	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL2355467	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL387326	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL3923804	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL40	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL407725	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL460606	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL512340	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL576997	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL601807	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	CHEMBL97	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01347	CHEMBL305544	Saprisartan	DUEWVPTZCSAMNB-UHFFFAOYSA-N
DB01348	CHEMBL1200831	Spirapril	HRWCVUIFMSZDJS-SZMVWBNQSA-N
DB01348	CHEMBL2051988	Spirapril	HRWCVUIFMSZDJS-SZMVWBNQSA-N
DB01348	CHEMBL431	Spirapril	HRWCVUIFMSZDJS-SZMVWBNQSA-N
DB01349	CHEMBL432162	Tasosartan	ADXGNEYLLLSOAR-UHFFFAOYSA-N
DB01351	CHEMBL2105941	Amobarbital	VIROVYVQCGLCII-UHFFFAOYSA-N
DB01351	CHEMBL267894	Amobarbital	VIROVYVQCGLCII-UHFFFAOYSA-N
DB01352	CHEMBL7863	Aprobarbital	UORJNBVJVRLXMQ-UHFFFAOYSA-N
DB01353	CHEMBL404422	Butobarbital	STDBAQMTJLUMFW-UHFFFAOYSA-N
DB01354	CHEMBL468837	Heptabarbital	PAZQYDJGLKSCSI-UHFFFAOYSA-N
DB01355	CHEMBL2104880	Hexobarbital	UYXAWHWODHRRMR-UHFFFAOYSA-N
DB01355	CHEMBL7728	Hexobarbital	UYXAWHWODHRRMR-UHFFFAOYSA-N
DB01356	CHEMBL1234004	Lithium cation	HBBGRARXTFLTSG-UHFFFAOYSA-N
DB01357	CHEMBL1201151	Mestranol	IMSSROKUHAOUJS-MJCUULBUSA-N
DB01357	CHEMBL1435885	Mestranol	IMSSROKUHAOUJS-MJCUULBUSA-N
DB01357	CHEMBL3230202	Mestranol	IMSSROKUHAOUJS-MJCUULBUSA-N
DB01357	CHEMBL3348858	Mestranol	IMSSROKUHAOUJS-MJCUULBUSA-N
DB01359	CHEMBL1200363	Penbutolol	KQXKVJAGOJTNJS-HNNXBMFYSA-N
DB01359	CHEMBL1290	Penbutolol	KQXKVJAGOJTNJS-HNNXBMFYSA-N
DB01359	CHEMBL1318367	Penbutolol	KQXKVJAGOJTNJS-HNNXBMFYSA-N
DB01359	CHEMBL2361370	Penbutolol	KQXKVJAGOJTNJS-HNNXBMFYSA-N
DB01359	CHEMBL26362	Penbutolol	KQXKVJAGOJTNJS-HNNXBMFYSA-N
DB01359	CHEMBL87418	Penbutolol	KQXKVJAGOJTNJS-HNNXBMFYSA-N
DB01362	CHEMBL1200455	Iohexol	NTHXOOBQLCIOLC-UHFFFAOYSA-N
DB01362	CHEMBL1335195	Iohexol	NTHXOOBQLCIOLC-UHFFFAOYSA-N
DB01364	CHEMBL1590	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	CHEMBL1620154	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	CHEMBL2110656	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	CHEMBL2110905	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	CHEMBL211456	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	CHEMBL279157	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	CHEMBL357080	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01365	CHEMBL1200996	Mephentermine	RXQCGGRTAILOIN-UHFFFAOYSA-N
DB01365	CHEMBL1201234	Mephentermine	RXQCGGRTAILOIN-UHFFFAOYSA-N
DB01365	CHEMBL3184799	Mephentermine	RXQCGGRTAILOIN-UHFFFAOYSA-N
DB01366	CHEMBL1322218	Procaterol	FKNXQNWAXFXVNW-BLLLJJGKSA-N
DB01366	CHEMBL1478530	Procaterol	FKNXQNWAXFXVNW-BLLLJJGKSA-N
DB01366	CHEMBL160519	Procaterol	FKNXQNWAXFXVNW-BLLLJJGKSA-N
DB01366	CHEMBL3249705	Procaterol	FKNXQNWAXFXVNW-BLLLJJGKSA-N
DB01366	CHEMBL3249716	Procaterol	FKNXQNWAXFXVNW-BLLLJJGKSA-N
DB01366	CHEMBL3249717	Procaterol	FKNXQNWAXFXVNW-BLLLJJGKSA-N
DB01367	CHEMBL1201142	Rasagiline	RUOKEQAAGRXIBM-GFCCVEGCSA-N
DB01367	CHEMBL1235738	Rasagiline	RUOKEQAAGRXIBM-GFCCVEGCSA-N
DB01367	CHEMBL887	Rasagiline	RUOKEQAAGRXIBM-GFCCVEGCSA-N
DB01369	CHEMBL1200649	Quinupristin	WTHRRGMBUAHGNI-LCYNINFDSA-N
DB01369	CHEMBL3137691	Quinupristin	WTHRRGMBUAHGNI-LCYNINFDSA-N
DB01375	CHEMBL1098659	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01375	CHEMBL1232306	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01375	CHEMBL2105800	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01375	CHEMBL2106489	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01375	CHEMBL3185220	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01375	CHEMBL46403	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01380	CHEMBL110054	Cortisone acetate	ITRJWOMZKQRYTA-RFZYENFJSA-N
DB01380	CHEMBL1449288	Cortisone acetate	ITRJWOMZKQRYTA-RFZYENFJSA-N
DB01380	CHEMBL1650	Cortisone acetate	ITRJWOMZKQRYTA-RFZYENFJSA-N
DB01380	CHEMBL3185232	Cortisone acetate	ITRJWOMZKQRYTA-RFZYENFJSA-N
DB01380	CHEMBL3349012	Cortisone acetate	ITRJWOMZKQRYTA-RFZYENFJSA-N
DB01382	CHEMBL1697838	Glymidine	QFWPJPIVLCBXFJ-UHFFFAOYSA-N
DB01384	CHEMBL1579	Paramethasone	MKPDWECBUAZOHP-AFYJWTTESA-N
DB01388	CHEMBL1256688	Mibefradil	HBNPJJILLOYFJU-VMPREFPWSA-N
DB01388	CHEMBL1421212	Mibefradil	HBNPJJILLOYFJU-VMPREFPWSA-N
DB01388	CHEMBL1534525	Mibefradil	HBNPJJILLOYFJU-VMPREFPWSA-N
DB01388	CHEMBL3706574	Mibefradil	HBNPJJILLOYFJU-VMPREFPWSA-N
DB01388	CHEMBL45816	Mibefradil	HBNPJJILLOYFJU-VMPREFPWSA-N
DB01390	CHEMBL1161632	Sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01390	CHEMBL1353	Sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01392	CHEMBL10347	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL1257131	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL1327758	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL1330998	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL1472740	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL1473950	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL1475803	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL1514351	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL15245	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL1526082	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL1531132	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL1594925	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL1625779	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL1979348	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL2079555	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL31410	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL4296988	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL465600	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	CHEMBL537669	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01393	CHEMBL264374	Bezafibrate	IIBYAHWJQTYFKB-UHFFFAOYSA-N
DB01394	CHEMBL107	Colchicine	IAKHMKGGTNLKSZ-UHFFFAOYSA-N
DB01394	CHEMBL330320	Colchicine	IAKHMKGGTNLKSZ-UHFFFAOYSA-N
DB01394	CHEMBL87	Colchicine	IAKHMKGGTNLKSZ-UHFFFAOYSA-N
DB01395	CHEMBL1323295	Drospirenone	METQSPRSQINEEU-HXCATZOESA-N
DB01395	CHEMBL1509	Drospirenone	METQSPRSQINEEU-HXCATZOESA-N
DB01395	CHEMBL313503	Drospirenone	METQSPRSQINEEU-HXCATZOESA-N
DB01395	CHEMBL3348935	Drospirenone	METQSPRSQINEEU-HXCATZOESA-N
DB01395	CHEMBL3926496	Drospirenone	METQSPRSQINEEU-HXCATZOESA-N
DB01396	CHEMBL1324812	Digitoxin	WDJUZGPOPHTGOT-XUDUSOBPSA-N
DB01396	CHEMBL1899295	Digitoxin	WDJUZGPOPHTGOT-XUDUSOBPSA-N
DB01396	CHEMBL254219	Digitoxin	WDJUZGPOPHTGOT-XUDUSOBPSA-N
DB01397	CHEMBL2106755	Magnesium salicylate	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01397	CHEMBL424	Magnesium salicylate	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01399	CHEMBL154111	Salsalate	WVYADZUPLLSGPU-UHFFFAOYSA-N
DB01400	CHEMBL211471	Neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01400	CHEMBL278020	Neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01400	CHEMBL3084721	Neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01400	CHEMBL3140318	Neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01400	CHEMBL54126	Neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01401	CHEMBL424	Choline magnesium trisalicylate	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01401	CHEMBL4297301	Choline magnesium trisalicylate	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01401	CHEMBL920	Choline magnesium trisalicylate	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01403	CHEMBL1323355	Methotrimeprazine	VRQVVMDWGGWHTJ-CQSZACIVSA-N
DB01403	CHEMBL1725730	Methotrimeprazine	VRQVVMDWGGWHTJ-CQSZACIVSA-N
DB01403	CHEMBL1764	Methotrimeprazine	VRQVVMDWGGWHTJ-CQSZACIVSA-N
DB01403	CHEMBL2104973	Methotrimeprazine	VRQVVMDWGGWHTJ-CQSZACIVSA-N
DB01405	CHEMBL2107495	Temafloxacin	QKDHBVNJCZBTMR-UHFFFAOYSA-N
DB01405	CHEMBL277100	Temafloxacin	QKDHBVNJCZBTMR-UHFFFAOYSA-N
DB01405	CHEMBL49071	Temafloxacin	QKDHBVNJCZBTMR-UHFFFAOYSA-N
DB01405	CHEMBL49282	Temafloxacin	QKDHBVNJCZBTMR-UHFFFAOYSA-N
DB01406	CHEMBL1479	Danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01406	CHEMBL1493294	Danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01406	CHEMBL1526543	Danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01406	CHEMBL1551576	Danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01406	CHEMBL1566522	Danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01406	CHEMBL1604270	Danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01406	CHEMBL1728895	Danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01406	CHEMBL4296981	Danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01406	CHEMBL489066	Danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01407	CHEMBL1330729	Clenbuterol	STJMRWALKKWQGH-UHFFFAOYSA-N
DB01407	CHEMBL1396140	Clenbuterol	STJMRWALKKWQGH-UHFFFAOYSA-N
DB01407	CHEMBL49080	Clenbuterol	STJMRWALKKWQGH-UHFFFAOYSA-N
DB01408	CHEMBL1337841	Bambuterol	ANZXOIAKUNOVQU-UHFFFAOYSA-N
DB01408	CHEMBL1603534	Bambuterol	ANZXOIAKUNOVQU-UHFFFAOYSA-N
DB01408	CHEMBL521589	Bambuterol	ANZXOIAKUNOVQU-UHFFFAOYSA-N
DB01409	CHEMBL1182657	Tiotropium	LERNTVKEWCAPOY-DZZGSBJMSA-N
DB01409	CHEMBL1900528	Tiotropium	LERNTVKEWCAPOY-DZZGSBJMSA-N
DB01409	CHEMBL3189058	Tiotropium	LERNTVKEWCAPOY-DZZGSBJMSA-N
DB01409	CHEMBL3305968	Tiotropium	LERNTVKEWCAPOY-DZZGSBJMSA-N
DB01409	CHEMBL3526300	Tiotropium	LERNTVKEWCAPOY-DZZGSBJMSA-N
DB01409	CHEMBL3545181	Tiotropium	LERNTVKEWCAPOY-DZZGSBJMSA-N
DB01409	CHEMBL3559335	Tiotropium	LERNTVKEWCAPOY-DZZGSBJMSA-N
DB01410	CHEMBL1593948	Ciclesonide	LUKZNWIVRBCLON-GXOBDPJESA-N
DB01410	CHEMBL2040682	Ciclesonide	LUKZNWIVRBCLON-GXOBDPJESA-N
DB01411	CHEMBL21333	Pranlukast	NBQKINXMPLXUET-UHFFFAOYSA-N
DB01411	CHEMBL3810125	Pranlukast	NBQKINXMPLXUET-UHFFFAOYSA-N
DB01412	CHEMBL1114	Theobromine	YAPQBXQYLJRXSA-UHFFFAOYSA-N
DB01412	CHEMBL2106653	Theobromine	YAPQBXQYLJRXSA-UHFFFAOYSA-N
DB01412	CHEMBL2107522	Theobromine	YAPQBXQYLJRXSA-UHFFFAOYSA-N
DB01412	CHEMBL2107523	Theobromine	YAPQBXQYLJRXSA-UHFFFAOYSA-N
DB01413	CHEMBL1200962	Cefepime	HVFLCNVBZFFHBT-ZKDACBOMSA-N
DB01413	CHEMBL1436974	Cefepime	HVFLCNVBZFFHBT-ZKDACBOMSA-N
DB01413	CHEMBL186	Cefepime	HVFLCNVBZFFHBT-ZKDACBOMSA-N
DB01413	CHEMBL2219655	Cefepime	HVFLCNVBZFFHBT-ZKDACBOMSA-N
DB01414	CHEMBL2104099	Cefacetrile	RRYMAQUWDLIUPV-BXKDBHETSA-N
DB01414	CHEMBL2110602	Cefacetrile	RRYMAQUWDLIUPV-BXKDBHETSA-N
DB01415	CHEMBL1492385	Ceftibuten	UNJFKXSSGBWRBZ-BJCIPQKHSA-N
DB01415	CHEMBL1605	Ceftibuten	UNJFKXSSGBWRBZ-BJCIPQKHSA-N
DB01416	CHEMBL1672	Cefpodoxime	WYUSVOMTXWRGEK-HBWVYFAYSA-N
DB01418	CHEMBL1317231	Acenocoumarol	VABCILAOYCMVPS-UHFFFAOYSA-N
DB01418	CHEMBL397420	Acenocoumarol	VABCILAOYCMVPS-UHFFFAOYSA-N
DB01419	CHEMBL345524	Antrafenine	NWGGKKGAFZIVBJ-UHFFFAOYSA-N
DB01420	CHEMBL114067	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL114746	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL114888	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1170	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1744467	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1744468	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1744469	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1744470	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1744471	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1744472	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1744479	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1744480	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1744481	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1744482	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1744483	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL1744484	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL297687	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	CHEMBL324329	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01421	CHEMBL1322152	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	CHEMBL1395097	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	CHEMBL1516135	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	CHEMBL1533156	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	CHEMBL1554479	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	CHEMBL1623060	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	CHEMBL1624130	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	CHEMBL2206196	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	CHEMBL370143	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01422	CHEMBL1454910	Nitroxoline	RJIWZDNTCBHXAL-UHFFFAOYSA-N
DB01422	CHEMBL3251404	Nitroxoline	RJIWZDNTCBHXAL-UHFFFAOYSA-N
DB01423	CHEMBL2107531	Stepronin	JNYSEDHQJCOWQU-UHFFFAOYSA-N
DB01424	CHEMBL2104635	Aminophenazone	RMMXTBMQSGEXHJ-UHFFFAOYSA-N
DB01424	CHEMBL288470	Aminophenazone	RMMXTBMQSGEXHJ-UHFFFAOYSA-N
DB01425	CHEMBL1896987	Alizapride	KSEYRUGYKHXGFW-UHFFFAOYSA-N
DB01425	CHEMBL290194	Alizapride	KSEYRUGYKHXGFW-UHFFFAOYSA-N
DB01426	CHEMBL1434779	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01426	CHEMBL1452040	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01426	CHEMBL1460192	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01426	CHEMBL1515845	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01426	CHEMBL1525248	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01426	CHEMBL2105617	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01426	CHEMBL2356868	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01426	CHEMBL2357792	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01427	CHEMBL12856	Amrinone	RNLQIBCLLYYYFJ-UHFFFAOYSA-N
DB01427	CHEMBL2096642	Amrinone	RNLQIBCLLYYYFJ-UHFFFAOYSA-N
DB01428	CHEMBL1625	Oxybenzone	DXGLGDHPHMLXJC-UHFFFAOYSA-N
DB01429	CHEMBL1213033	Aprindine	NZLBHDRPUJLHCE-UHFFFAOYSA-N
DB01429	CHEMBL2104501	Aprindine	NZLBHDRPUJLHCE-UHFFFAOYSA-N
DB01430	CHEMBL1183717	Almitrine	OBDOVFRMEYHSQB-UHFFFAOYSA-N
DB01430	CHEMBL314610	Almitrine	OBDOVFRMEYHSQB-UHFFFAOYSA-N
DB01430	CHEMBL3181957	Almitrine	OBDOVFRMEYHSQB-UHFFFAOYSA-N
DB01431	CHEMBL1445549	Allylestrenol	ATXHVCQZZJYMCF-XUDSTZEESA-N
DB01431	CHEMBL2105618	Allylestrenol	ATXHVCQZZJYMCF-XUDSTZEESA-N
DB01431	CHEMBL3185133	Allylestrenol	ATXHVCQZZJYMCF-XUDSTZEESA-N
DB01433	CHEMBL1200817	Methadyl acetate	XBMIVRRWGCYBTQ-UHFFFAOYSA-N
DB01433	CHEMBL1514	Methadyl acetate	XBMIVRRWGCYBTQ-UHFFFAOYSA-N
DB01433	CHEMBL170179	Methadyl acetate	XBMIVRRWGCYBTQ-UHFFFAOYSA-N
DB01433	CHEMBL2105619	Methadyl acetate	XBMIVRRWGCYBTQ-UHFFFAOYSA-N
DB01433	CHEMBL2107793	Methadyl acetate	XBMIVRRWGCYBTQ-UHFFFAOYSA-N
DB01434	CHEMBL309113	19-norandrostenedione	JRIZOGLBRPZBLQ-QXUSFIETSA-N
DB01435	CHEMBL1697834	Antipyrine	VEQOALNAAJBPNY-UHFFFAOYSA-N
DB01435	CHEMBL277474	Antipyrine	VEQOALNAAJBPNY-UHFFFAOYSA-N
DB01436	CHEMBL1601669	Alfacalcidol	OFHCOWSQAMBJIW-AVJTYSNKSA-N
DB01436	CHEMBL2362510	Alfacalcidol	OFHCOWSQAMBJIW-AVJTYSNKSA-N
DB01436	CHEMBL3349003	Alfacalcidol	OFHCOWSQAMBJIW-AVJTYSNKSA-N
DB01436	CHEMBL3350876	Alfacalcidol	OFHCOWSQAMBJIW-AVJTYSNKSA-N
DB01437	CHEMBL1102	Glutethimide	JMBQKKAJIKAWKF-UHFFFAOYSA-N
DB01438	CHEMBL1242	Phenazopyridine	QPFYXYFORQJZEC-FOCLMDBBSA-N
