drugbank_id	metabolights_id	name	inchi_key
DB14119	MTBLC64124	Phytosphingosine	AERBNCYCJBRYDG-KSZLIROESA-N
DB14126	MTBLC134504	Tenofovir	SGOIRFVFHAKUTI-ZCFIWIBFSA-N
DB14126	MTBLC63625	Tenofovir	SGOIRFVFHAKUTI-ZCFIWIBFSA-N
DB14128	MTBLC15846	Nadide	BAWFJGJZGIEFAR-NNYOXOHSSA-N
DB14128	MTBLC44215	Nadide	BAWFJGJZGIEFAR-NNYOXOHSSA-N
DB14128	MTBLC57540	Nadide	BAWFJGJZGIEFAR-NNYOXOHSSA-N
DB14135	MTBLC24757	Hypochlorous acid	QWPPOHNGKGFGJK-UHFFFAOYSA-N
DB14138	MTBLC15377	Silicic acid	LRCFXGAMWKDGLA-UHFFFAOYSA-N
DB14138	MTBLC16234	Silicic acid	LRCFXGAMWKDGLA-UHFFFAOYSA-N
DB14138	MTBLC29374	Silicic acid	LRCFXGAMWKDGLA-UHFFFAOYSA-N
DB14138	MTBLC29375	Silicic acid	LRCFXGAMWKDGLA-UHFFFAOYSA-N
DB14138	MTBLC29412	Silicic acid	LRCFXGAMWKDGLA-UHFFFAOYSA-N
DB14138	MTBLC33806	Silicic acid	LRCFXGAMWKDGLA-UHFFFAOYSA-N
DB14138	MTBLC33811	Silicic acid	LRCFXGAMWKDGLA-UHFFFAOYSA-N
DB14138	MTBLC33813	Silicic acid	LRCFXGAMWKDGLA-UHFFFAOYSA-N
DB14138	MTBLC41981	Silicic acid	LRCFXGAMWKDGLA-UHFFFAOYSA-N
DB14144	MTBLC17602	p-Aminophenol	PLIKAWJENQZMHA-UHFFFAOYSA-N
DB14149	MTBLC25629	Glyceryl stearate SE	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14149	MTBLC28842	Glyceryl stearate SE	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14149	MTBLC29101	Glyceryl stearate SE	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14149	MTBLC29103	Glyceryl stearate SE	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14149	MTBLC75456	Glyceryl stearate SE	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14149	MTBLC75550	Glyceryl stearate SE	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14149	MTBLC75553	Glyceryl stearate SE	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14149	MTBLC75555	Glyceryl stearate SE	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14152	MTBLC62416	Ginsenosides	NLHQJXWYMZLQJY-SWIZOJJJSA-N
DB14156	MTBLC15396	Synthetic camphor	DSSYKIVIOFKYAU-UHFFFAOYSA-N
DB14156	MTBLC15397	Synthetic camphor	DSSYKIVIOFKYAU-UHFFFAOYSA-N
DB14156	MTBLC36773	Synthetic camphor	DSSYKIVIOFKYAU-UHFFFAOYSA-N
DB14180	MTBLC16189	Nickel sulfate	LGQLOGILCSXPEA-UHFFFAOYSA-L
DB14180	MTBLC26836	Nickel sulfate	LGQLOGILCSXPEA-UHFFFAOYSA-L
DB14180	MTBLC45696	Nickel sulfate	LGQLOGILCSXPEA-UHFFFAOYSA-L
DB14183	MTBLC17447	Geraniol	GLZPCOQZEFWAFX-JXMROGBWSA-N
DB14183	MTBLC29452	Geraniol	GLZPCOQZEFWAFX-JXMROGBWSA-N
DB14184	MTBLC16731	Cinnamaldehyde	KJPRLNWUNMBNBZ-QPJJXVBHSA-N
DB14184	MTBLC89729	Cinnamaldehyde	KJPRLNWUNMBNBZ-QPJJXVBHSA-N
DB14186	MTBLC17177	Cinnamyl alcohol	OOCCDEMITAIZTP-QPJJXVBHSA-N
DB14186	MTBLC33226	Cinnamyl alcohol	OOCCDEMITAIZTP-QPJJXVBHSA-N
DB14186	MTBLC33227	Cinnamyl alcohol	OOCCDEMITAIZTP-QPJJXVBHSA-N
