drugbank_id	rhea_id	name	inchi_key
DB02379	4139	Beta-D-Glucose	WQZGKKKJIJFFOK-VFUOTHLCSA-N
DB02379	4167	Beta-D-Glucose	WQZGKKKJIJFFOK-VFUOTHLCSA-N
DB02379	4208	Beta-D-Glucose	WQZGKKKJIJFFOK-VFUOTHLCSA-N
DB02380	28997	Deoxyinosine	VGONTNSXDCQUGY-RRKCRQDMSA-N
DB02382	57502	Namn	JOUIQRNQJGXQDC-ZYUZMQFOSA-N
DB02406	31011	N-Valeric Acid	NQPDZGIKBAWPEJ-UHFFFAOYSA-N
DB02418	16812	(R,R)-2,3-Butanediol	OWBTYPJTUOEWEK-ZXZARUISSA-N
DB02418	16982	(R,R)-2,3-Butanediol	OWBTYPJTUOEWEK-ZXZARUISSA-N
DB02421	58885	Uridine-5'-diphosphate-mannose	HSCJRCZFDFQWRP-NYYOCOOHSA-N
DB02421	66914	Uridine-5'-diphosphate-mannose	HSCJRCZFDFQWRP-NYYOCOOHSA-N
DB02428	19775	Quinaldic Acid	LOAUVZALPPNFOQ-UHFFFAOYSA-N
DB02430	58429	Trehalose-6-Phosphate	LABSPYBHMPDTEL-LIZSDCNHSA-N
DB02431	37563	Cytidine-5'-Triphosphate	PCDQPRRSZKQHHS-XVFCMESISA-N
DB02446	85433	Glutamine hydroxamate	YVGZXTQJQNXIAU-VKHMYHEASA-N
DB02452	37568	Thymidine-5'-Triphosphate	NHVNXKFIZYSCEB-XLPZGREQSA-N
DB02453	15377	Antimonous acid	SZOADBKOANDULT-UHFFFAOYSA-K
DB02456	60377	Aracytidine 5'-monophosphate	IERHLVCPSMICTF-CCXZUQQUSA-N
DB02458	133977	S-(2,4-dinitrophenyl)glutathione	FXEUKVKGTKDDIQ-UWVGGRQHSA-N
DB02460	77873	Hydrogenobyrinic acid	MYMATQFDUQLSCD-IPUCCYEASA-N
DB02464	225238	Benzylamine	WGQKYBSKWIADBV-UHFFFAOYSA-N
DB02467	58772	L-methionine (S)-S-oxide	QEFRNWWLZKMPFJ-MFXDVPHUSA-N
DB02467	58773	L-methionine (S)-S-oxide	QEFRNWWLZKMPFJ-MFXDVPHUSA-N
DB02470	60203	D-Glycero-D-Mannopyranose-7-Phosphate	SDADNVAZGVDAIM-QTNLNCNHSA-N
DB02470	60204	D-Glycero-D-Mannopyranose-7-Phosphate	SDADNVAZGVDAIM-QTNLNCNHSA-N
DB02475	57303	Deoxyamidinoproclavaminic acid	UYADDEKIZFRINK-LURJTMIESA-N
DB02481	41117	N-Benzylformamide	IIBOGKHTXBPGEI-UHFFFAOYSA-N
DB02482	58675	Phosphonothreonine	USRGIUJOYOXOQJ-STHAYSLISA-N
DB02484	58311	Cytidine 5'-diphosphoglycerol	HHPOUCCVONEPRK-CNYIRLTGSA-N
DB02485	57812	Cytidine-5'-Monophosphate-5-N-Acetylneuraminic Acid	TXCIAUNLDRJGJZ-BILDWYJOSA-N
DB02494	11009	Alpha-Hydroxy-Beta-Phenyl-Propionic Acid	VOXXWSYKYCBWHO-QMMMGPOBSA-N
DB02494	8100	Alpha-Hydroxy-Beta-Phenyl-Propionic Acid	VOXXWSYKYCBWHO-QMMMGPOBSA-N
DB02496	57792	1-Deoxy-D-xylulose 5-phosphate	AJPADPZSRRUGHI-RFZPGFLSSA-N
DB02497	64765	L-Alpha-Glycerophosphorylserine	ZWZWYGMENQVNFU-UHNVWZDZSA-N
DB02501	58241	N(2)-succinyl-L-arginine	UMOXFSXIFQOWTD-LURJTMIESA-N
DB02509	16619	Farnesol	CRDAMVZIKSXKFV-FBXUGWQNSA-N
DB02509	16774	Farnesol	CRDAMVZIKSXKFV-FBXUGWQNSA-N
DB02515	231935	3-Phosphoglycerol	AWUCVROLDVIAJX-GSVOUGTGSA-N
DB02515	57597	3-Phosphoglycerol	AWUCVROLDVIAJX-GSVOUGTGSA-N
DB02515	57685	3-Phosphoglycerol	AWUCVROLDVIAJX-GSVOUGTGSA-N
DB02516	60932	(R)-carnitinyl-CoA betaine	BBRISSLDTUHWKG-PVMHLSDZSA-N
DB02516	62047	(R)-carnitinyl-CoA betaine	BBRISSLDTUHWKG-PVMHLSDZSA-N
DB02517	29985	D-Glutamic Acid	WHUUTDBJXJRKMK-GSVOUGTGSA-N
DB02517	29986	D-Glutamic Acid	WHUUTDBJXJRKMK-GSVOUGTGSA-N
DB02521	58696	Flaviolin	RROPNRTUMVVUED-UHFFFAOYSA-N
DB02522	71402	Phosphonopyruvate	CHDDAVCOAOFSLD-UHFFFAOYSA-N
DB02527	58165	Cyclic adenosine monophosphate	IVOMOUWHDPKRLL-KQYNXXCUSA-N
DB02530	59888	gamma-Aminobutyric acid	BTCSSZJGUNDROE-UHFFFAOYSA-N
DB02531	48944	Isobutyric acid	KQNPFQTWMSNSAP-UHFFFAOYSA-N
DB02536	17378	D-glyceraldehyde	MNQZXJOMYWMBOU-VKHMYHEASA-N
DB02536	27975	D-glyceraldehyde	MNQZXJOMYWMBOU-VKHMYHEASA-N
DB02543	27660	Pyrrole-2-Carboxylate	WRHZVMBBRYBTKZ-UHFFFAOYSA-N
DB02547	140433	Guanosine-5'-Diphosphate-Rhamnose	LQEBEXMHBLQMDB-GDJBGNAASA-N
DB02547	57273	Guanosine-5'-Diphosphate-Rhamnose	LQEBEXMHBLQMDB-GDJBGNAASA-N
DB02547	57638	Guanosine-5'-Diphosphate-Rhamnose	LQEBEXMHBLQMDB-GDJBGNAASA-N
DB02547	58224	Guanosine-5'-Diphosphate-Rhamnose	LQEBEXMHBLQMDB-GDJBGNAASA-N
DB02548	60083	D-glucitol 6-phosphate	GACTWZZMVMUKNG-SLPGGIOYSA-N
DB02548	60084	D-glucitol 6-phosphate	GACTWZZMVMUKNG-SLPGGIOYSA-N
DB02548	61381	D-glucitol 6-phosphate	GACTWZZMVMUKNG-SLPGGIOYSA-N
DB02552	57665	Geranyl Diphosphate	GVVPGTZRZFNKDS-JXMROGBWSA-N
DB02552	58057	Geranyl Diphosphate	GVVPGTZRZFNKDS-JXMROGBWSA-N
DB02554	60009	UDP-6-sulfoquinovose	FQANCGQCBCUSMI-JZMIEXBBSA-N
DB02556	57981	D-Phenylalanine	COLNVLDHVKWLRT-MRVPVSSYSA-N
DB02556	58095	D-Phenylalanine	COLNVLDHVKWLRT-MRVPVSSYSA-N
DB02561	48649	Beta-D-Fructopyranose	LKDRXBCSQODPBY-FSIIMWSLSA-N
DB02562	43120	Quinonoid 7,8-Tetrahydrobiopterin	ZHQJVZLJDXWFFX-RPDRRWSUSA-N
DB02563	62620	Hexanoyl-CoA	OEXFMSFODMQEPE-HDRQGHTBSA-N
DB02571	57988	2-Amino-6-Oxo-Hexanoic Acid	GFXYTQPNNXGICT-YFKPBYRVSA-N
DB02571	58321	2-Amino-6-Oxo-Hexanoic Acid	GFXYTQPNNXGICT-YFKPBYRVSA-N
DB02576	42677	F-Loop of Vitamin B12	HXKKHQJGJAFBHI-VKHMYHEASA-O
DB02579	37080	Acrylic Acid	NIXOWILDQLNWCW-UHFFFAOYSA-N
DB02591	15890	5,6-Dimethylbenzimidazole	LJUQGASMPRMWIW-UHFFFAOYSA-N
DB02594	15698	2'-Deoxycytidine	CKTSBUTUHBMZGZ-SHYZEUOFSA-N
DB02601	57475	4-Hydroxyphenylglycine	LJCWONGJFPCTTL-UHFFFAOYSA-N
DB02604	84760	2-Deoxy-Glucose-6-Phosphate	UQJFZAAGZAYVKZ-KAZBKCHUSA-N
DB02609	58452	4-Hydroxy-L-Threonine-5-Monophosphate	FKHAKIJOKDGEII-GBXIJSLDSA-N
DB02624	58093	Homoserine Lactone	QJPWUUJVYOJNMH-GSVOUGTGSA-N
DB02624	58633	Homoserine Lactone	QJPWUUJVYOJNMH-GSVOUGTGSA-N
DB02630	370252	L-xylitol 5-phosphate	VJDOAZKNBQCAGE-WISUUJSJSA-N
DB02630	57695	L-xylitol 5-phosphate	VJDOAZKNBQCAGE-WISUUJSJSA-N
DB02630	58566	L-xylitol 5-phosphate	VJDOAZKNBQCAGE-WISUUJSJSA-N
DB02630	87817	L-xylitol 5-phosphate	VJDOAZKNBQCAGE-WISUUJSJSA-N
DB02637	16452	Oxaloacetate Ion	KHPXUQMNIQBQEV-UHFFFAOYSA-M
DB02648	11060	(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium	PHIQHXFUZVPYII-ZCFIWIBFSA-O
DB02648	16347	(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium	PHIQHXFUZVPYII-ZCFIWIBFSA-O
DB02648	17126	(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium	PHIQHXFUZVPYII-ZCFIWIBFSA-O
DB02655	29990	D-Aspartic Acid	CKLJMWTZIZZHCS-UWTATZPHSA-N
DB02655	29991	D-Aspartic Acid	CKLJMWTZIZZHCS-UWTATZPHSA-N
DB02657	58725	Glucosamine 6-Phosphate	XHMJOUIAFHJHBW-UKFBFLRUSA-N
DB02657	71674	Glucosamine 6-Phosphate	XHMJOUIAFHJHBW-UKFBFLRUSA-N
DB02657	75989	Glucosamine 6-Phosphate	XHMJOUIAFHJHBW-UKFBFLRUSA-N
DB02659	137661	Cholic Acid	BHQCQFFYRZLCQQ-OELDTZBJSA-N
DB02659	137880	Cholic Acid	BHQCQFFYRZLCQQ-OELDTZBJSA-N
DB02659	15755	Cholic Acid	BHQCQFFYRZLCQQ-OELDTZBJSA-N
DB02659	29747	Cholic Acid	BHQCQFFYRZLCQQ-OELDTZBJSA-N
DB02659	87735	Cholic Acid	BHQCQFFYRZLCQQ-OELDTZBJSA-N
DB02663	58882	2-Amino-4-(Hydroxymethyl-Phosphinyl)Butanoic Acid	IAJOBQBIJHVGMQ-SCSAIBSYSA-N
DB02678	144817	2-Deoxy-2-Aminogalactose	MSWZFWKMSRAUBD-VFUOTHLCSA-N
DB02678	58723	2-Deoxy-2-Aminogalactose	MSWZFWKMSRAUBD-VFUOTHLCSA-N
DB02679	16698	Cyanamide	XZMCDFZZKTWFGF-UHFFFAOYSA-N
DB02680	51397	Dinitrophenylene	WDCYWAQPCXBPJA-UHFFFAOYSA-N
DB02688	76565	2,3-Didehydroalanine	UQBOJOOOTLPNST-UHFFFAOYSA-N
DB02691	29746	Glycocholic acid	RFDAIACWWDREDC-FRVQLJSFSA-M
DB02693	28059	(4S,5S)-1,2-dithiane-4,5-diol	YPGMOWHXEQDBBV-QWWZWVQMSA-N
DB02693	41837	(4S,5S)-1,2-dithiane-4,5-diol	YPGMOWHXEQDBBV-QWWZWVQMSA-N
DB02699	44597	4-Oxoretinol	PLIUCYCUYQIBDZ-RMWYGNQTSA-N
DB02701	17154	Nicotinamide	DFPAKSUCGFBDDF-UHFFFAOYSA-N
DB02703	71321	Fusidic acid	IECPWNUMDGFDKC-MZJAQBGESA-N
DB02709	45713	Resveratrol	LUKBXSAWLPMMSZ-OWOJBTEDSA-N
DB02710	143010	2,3,-Dihydroxybenzoylserine	VDTYHTVHFIIEIL-LURJTMIESA-N
DB02710	58154	2,3,-Dihydroxybenzoylserine	VDTYHTVHFIIEIL-LURJTMIESA-N
DB02714	60784	3'-Uridinemonophosphate	FOGRQMPFHUHIGU-XVFCMESISA-N
DB02716	87133	7-methyl-guanosine-5'-triphosphate	DKVRNHPCAOHRSI-KQYNXXCUSA-O
DB02717	143180	Cellotetraose	LUEWUZLMQUOBSB-HGDSAIHNSA-N
DB02717	61988	Cellotetraose	LUEWUZLMQUOBSB-HGDSAIHNSA-N
DB02717	62974	Cellotetraose	LUEWUZLMQUOBSB-HGDSAIHNSA-N
DB02724	29034	Delta-2-Albomycin A1	RQZRKFJHRUDTLB-OOXACHQASA-N
DB02726	58033	2-Phosphoglycolic Acid	ASCFNMCAHFUBCO-UHFFFAOYSA-N
DB02736	27856	Acetamide	DLFVBJFMPXGRIB-UHFFFAOYSA-N
DB02738	63813	Adenosine-5'-Pentaphosphate	WYJWVZZCMBUPSP-KQYNXXCUSA-N
DB02740	143274	3-Indolebutyric Acid	JTEDVYBZBROSJT-UHFFFAOYSA-N
DB02743	17057	beta-D-galactopyranosyl-(1->4)-beta-D-galactopyranose	GUBGYTABKSRVRQ-WWZHPTPQSA-N
DB02743	17306	beta-D-galactopyranosyl-(1->4)-beta-D-galactopyranose	GUBGYTABKSRVRQ-WWZHPTPQSA-N
DB02743	17716	beta-D-galactopyranosyl-(1->4)-beta-D-galactopyranose	GUBGYTABKSRVRQ-WWZHPTPQSA-N
DB02743	18147	beta-D-galactopyranosyl-(1->4)-beta-D-galactopyranose	GUBGYTABKSRVRQ-WWZHPTPQSA-N
DB02743	18167	beta-D-galactopyranosyl-(1->4)-beta-D-galactopyranose	GUBGYTABKSRVRQ-WWZHPTPQSA-N
DB02743	36218	beta-D-galactopyranosyl-(1->4)-beta-D-galactopyranose	GUBGYTABKSRVRQ-WWZHPTPQSA-N
DB02743	47931	beta-D-galactopyranosyl-(1->4)-beta-D-galactopyranose	GUBGYTABKSRVRQ-WWZHPTPQSA-N
DB02743	64351	beta-D-galactopyranosyl-(1->4)-beta-D-galactopyranose	GUBGYTABKSRVRQ-WWZHPTPQSA-N
DB02745	16704	Uridine	DRTQHJPVMGBUCF-XVFCMESISA-N
DB02746	17563	Phthalic Acid	XNGIFLGASWRNHJ-UHFFFAOYSA-N
DB02750	35235	S-(Methylmercury)-L-Cysteine	OMYFBIZVJYGJJA-YBBRRFGFSA-M
DB02750	35236	S-(Methylmercury)-L-Cysteine	OMYFBIZVJYGJJA-YBBRRFGFSA-M
DB02751	57742	Glycocyamine	BPMFZUMJYQTVII-UHFFFAOYSA-N
DB02757	17241	Pyrazole	WTKZEGDFNFYCGP-UHFFFAOYSA-N
DB02758	82916	Indolylpropionic Acid	GOLXRNDWAUTYKT-UHFFFAOYSA-N
DB02761	58591	S-Mercaptocysteine	XBKONSCREBSMCS-REOHCLBHSA-N
DB02767	138437	3-Hydroxy-Myristic Acid	ATRNZOYKSNPPBF-CYBMUJFWSA-N
DB02767	84197	3-Hydroxy-Myristic Acid	ATRNZOYKSNPPBF-CYBMUJFWSA-N
DB02767	85635	3-Hydroxy-Myristic Acid	ATRNZOYKSNPPBF-CYBMUJFWSA-N
DB02772	17992	Sucrose	CZMRCDWAGMRECN-UGDNZRGBSA-N
DB02772	51833	Sucrose	CZMRCDWAGMRECN-UGDNZRGBSA-N
DB02774	16109	1,3-Propandiol	YPFDHNVEDLHUCE-UHFFFAOYSA-N
DB02777	65211	Diundecyl Phosphatidyl Choline	IJFVSSZAOYLHEE-SSEXGKCCSA-O
DB02788	15686	(S)-acetoin	ROWKJAVDOGWPAT-VKHMYHEASA-N
DB02788	15687	(S)-acetoin	ROWKJAVDOGWPAT-VKHMYHEASA-N
DB02788	15688	(S)-acetoin	ROWKJAVDOGWPAT-VKHMYHEASA-N
DB02789	16581	Pregnenolone	ORNBQBCIOKFOEO-QGVNFLHTSA-N
DB02793	29780	Isochorismic Acid	NTGWPRCCOQCMGE-YUMQZZPRSA-L
DB02795	16639	P-Anisic Acid	ZEYHEAKUIGZSGI-UHFFFAOYSA-N
DB02805	60784	Arabinouridine 3'-phosphate	FOGRQMPFHUHIGU-PXBUCIJWSA-N
DB02817	15398	5-Exo-Hydroxycamphor	DJQYBVLXBVJHMU-PJKMHFRUSA-N
DB02821	145769	Canaline	FQPGMQABJNQLLF-VKHMYHEASA-N
DB02823	57488	Phosphonoacetic Acid	XUYJLQHKOGNDPB-UHFFFAOYSA-N
DB02831	43474	Dihydrogenphosphate	NBIIXXVUZAFLBC-UHFFFAOYSA-M
DB02835	58392	Alpha-D-Glucose 1,6-Bisphosphate	RWHOZGRAXYWRNX-VFUOTHLCSA-N
DB02838	39785	3,4-Dihydro-2h-Pyrrolium-5-Carboxylate	RHTAIKJZSXNELN-UHFFFAOYSA-N
DB02843	57629	alpha-D-glucose-1-phosphate	HXXFSFRBOHSIMQ-VFUOTHLCSA-N
DB02843	57684	alpha-D-glucose-1-phosphate	HXXFSFRBOHSIMQ-VFUOTHLCSA-N
DB02843	57734	alpha-D-glucose-1-phosphate	HXXFSFRBOHSIMQ-VFUOTHLCSA-N
DB02843	58336	alpha-D-glucose-1-phosphate	HXXFSFRBOHSIMQ-VFUOTHLCSA-N
DB02843	58409	alpha-D-glucose-1-phosphate	HXXFSFRBOHSIMQ-VFUOTHLCSA-N
DB02843	58601	alpha-D-glucose-1-phosphate	HXXFSFRBOHSIMQ-VFUOTHLCSA-N
DB02843	75522	alpha-D-glucose-1-phosphate	HXXFSFRBOHSIMQ-VFUOTHLCSA-N
DB02853	57726	D-Proline	ONIBWKKTOPOVIA-SCSAIBSYSA-N
DB02853	60039	D-Proline	ONIBWKKTOPOVIA-SCSAIBSYSA-N
DB02854	16032	Aetiocholanolone	QGXBDMJGAMFCBF-BNSUEQOYSA-N
DB02854	28195	Aetiocholanolone	QGXBDMJGAMFCBF-BNSUEQOYSA-N
DB02854	541975	Aetiocholanolone	QGXBDMJGAMFCBF-BNSUEQOYSA-N
DB02857	16750	Guanosine	NYHBQMYGNKIUIF-UUOKFMHZSA-N
DB02867	57629	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	57684	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	57734	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	58336	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	58409	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	58601	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	75522	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02893	57844	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	57932	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	64558	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02897	22191	Acetylphosphate	LIPOUNRJVLNBCD-UHFFFAOYSA-N
DB02900	58225	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	58247	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	58735	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	60332	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	61548	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	61567	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	91004	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02901	16330	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	2150	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	85278	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	86377	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02902	58339	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02910	57386	Octanoyl-Coenzyme A	KQMZYOXOBSXMII-CECATXLMSA-N
DB02912	57392	Propanoyl-CoA	QAQREVBBADEHPA-IEXPHMLFSA-N
DB02923	16205	Biphenyl-2,3-Diol	YKOQAAJBYBTSBS-UHFFFAOYSA-N
DB02924	16431	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02938	32362	Heptanoic Acid	MNWFXJYAOYHMED-UHFFFAOYSA-N
DB02942	83242	Inositol 1,3-Bisphosphate	PUVHMWJJTITUGO-FICORBCRSA-N
DB02945	58658	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	58720	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	75525	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	85312	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	85313	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02951	17180	3-Hydroxypyruvic Acid	HHDDCCUIIUWNGJ-UHFFFAOYSA-N
DB02955	85150	Ricinoleic Acid	WBHHMMIMDMUBKC-QJWNTBNXSA-N
DB02955	85152	Ricinoleic Acid	WBHHMMIMDMUBKC-QJWNTBNXSA-N
DB02955	91295	Ricinoleic Acid	WBHHMMIMDMUBKC-QJWNTBNXSA-N
DB02957	57538	Orotidine-5'-Monophosphate	KYOBSHFOBAOFBF-XVFCMESISA-N
DB02959	58266	Oxitriptan	LDCYZAJDBXYCGN-VIFPVBQESA-N
DB02961	16055	Rhamnose	PNNNRSAQSRJVSB-BXKVDMCESA-N
DB02967	44485	N-Ethylmaleimide	HDFGOPSGAURCEO-UHFFFAOYSA-N
DB02969	17957	4-Methyl-5-Hydroxyethylthiazole	BKAWJIRCKVUVED-UHFFFAOYSA-N
DB02988	59193	Imino-Tryptophan	LKYWXXAVLLVJAS-XFXZXTDPSA-N
DB02994	16223	Cacodylic acid	OGGXGZAMXPVRFZ-UHFFFAOYSA-N
DB02995	42939	Cyclohexylammonium Ion	PAFZNILMFXTMIY-UHFFFAOYSA-O
DB03007	57411	9r,13r-Opda	PMTMAFAPLCGXGK-HZPDHXFCSA-N
DB03010	31550	Patupilone	QXRSDHAAWVKZLJ-PVYNADRNSA-N
DB03013	28681	N-acetyl-beta-D-glucosaminyl-(1->4)-N-acetyl-beta-D-glucosamine	CDOJPCSDOXYJJF-KSKNGZLJSA-N
DB03017	18262	Lauric acid	POULHZVOKOAJMA-UHFFFAOYSA-N
DB03040	25548	Nitrilotriacetic Acid	MGFYIUFZLHCRTH-UHFFFAOYSA-N
DB03041	57635	UDP-alpha-D-glucuronic acid	HDYANYHVCAPMJV-LXQIFKJMSA-N
DB03041	58052	UDP-alpha-D-glucuronic acid	HDYANYHVCAPMJV-LXQIFKJMSA-N
DB03041	88042	UDP-alpha-D-glucuronic acid	HDYANYHVCAPMJV-LXQIFKJMSA-N
DB03042	136749	5-Phosphoarabinonic Acid	HNECGPFIYSOYHF-JJYYJPOSSA-N
DB03042	136756	5-Phosphoarabinonic Acid	HNECGPFIYSOYHF-JJYYJPOSSA-N
DB03057	566274	Malonaldehyde	WSMYVTOQOOLQHP-UHFFFAOYSA-N
DB03059	57286	Acetoacetyl-CoA	OJFDKHTZOUZBOS-CITAKDKDSA-N
DB03066	16004	D-Lactic acid	JVTAAEKCZFNVCJ-UWTATZPHSA-N
DB03066	16651	D-Lactic acid	JVTAAEKCZFNVCJ-UWTATZPHSA-N
DB03066	24996	D-Lactic acid	JVTAAEKCZFNVCJ-UWTATZPHSA-N
DB03074	45075	7-cyano-7-deazaguanine	FMKSMYDYKXQYRV-UHFFFAOYSA-N
DB03085	29805	Glycolic acid	AEMRFAOFKBGASW-UHFFFAOYSA-N
DB03088	57948	Pidolic acid	ODHCTXKNWHHXJC-VKHMYHEASA-N
DB03088	58402	Pidolic acid	ODHCTXKNWHHXJC-VKHMYHEASA-N
DB03095	46020	Tetramethylammonium Ion	QEMXHQIAXOOASZ-UHFFFAOYSA-N
DB03101	57720	Ribose-1-Phosphate	YXJDFQJKERBOBM-TXICZTDVSA-N
DB03103	58369	Thymidine-5'- Diphosphate	UJLXYODCHAELLY-XLPZGREQSA-N
DB03106	10642	scyllo-inositol	CDAISMWEOUEBRE-CDRYSYESSA-N
DB03106	17268	scyllo-inositol	CDAISMWEOUEBRE-CDRYSYESSA-N
DB03106	27372	scyllo-inositol	CDAISMWEOUEBRE-CDRYSYESSA-N
DB03107	57966	Beta-Alanine	UCMIRNVEIXFBKS-UHFFFAOYSA-N
DB03108	136590	4-phospho-D-erythronic acid	ZCZXOHUILRHRQJ-PWNYCUMCSA-N
DB03108	58766	4-phospho-D-erythronic acid	ZCZXOHUILRHRQJ-PWNYCUMCSA-N
DB03109	21601	2-acetylamino-2-deoxy-b-D-allopyranose	OVRNDRQMDRJTHS-UIAUGNHASA-N
DB03109	28037	2-acetylamino-2-deoxy-b-D-allopyranose	OVRNDRQMDRJTHS-UIAUGNHASA-N
DB03109	28497	2-acetylamino-2-deoxy-b-D-allopyranose	OVRNDRQMDRJTHS-UIAUGNHASA-N
DB03109	40356	2-acetylamino-2-deoxy-b-D-allopyranose	OVRNDRQMDRJTHS-UIAUGNHASA-N
DB03109	44278	2-acetylamino-2-deoxy-b-D-allopyranose	OVRNDRQMDRJTHS-UIAUGNHASA-N
DB03109	506227	2-acetylamino-2-deoxy-b-D-allopyranose	OVRNDRQMDRJTHS-UIAUGNHASA-N
DB03111	142399	Glucosamine 1-Phosphate	YMJBYRVFGYXULK-QZABAPFNSA-N
DB03111	58516	Glucosamine 1-Phosphate	YMJBYRVFGYXULK-QZABAPFNSA-N
DB03120	27023	Para-Toluene Sulfonate	JOXIMZWYDAKGHI-UHFFFAOYSA-N
DB03128	15355	Acetylcholine	OIPILFWXSMYKGL-UHFFFAOYSA-N
DB03142	28272	Alpha-L-Arabinose	HMFHBZSHGGEWLO-QMKXCQHVSA-N
DB03142	47002	Alpha-L-Arabinose	HMFHBZSHGGEWLO-QMKXCQHVSA-N
DB03142	47013	Alpha-L-Arabinose	HMFHBZSHGGEWLO-QMKXCQHVSA-N
DB03142	6178	Alpha-L-Arabinose	HMFHBZSHGGEWLO-QMKXCQHVSA-N
DB03143	35986	Nonan-1-Ol	ZWRUINPWMLAQRD-UHFFFAOYSA-N
DB03144	60107	N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine	FQWRAVYMZULPNK-BYPYZUCNSA-N
DB03145	58296	4-Methyl-5-Hydroxyethylthiazole Phosphate	OCYMERZCMYJQQO-UHFFFAOYSA-N
DB03151	26833	mu4-sulfido-quadro-tetracopper	IGIWMDIIFLPFOP-UHFFFAOYSA-N
DB03156	58658	beta-D-glucuronic acid	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03156	58720	beta-D-glucuronic acid	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03156	75525	beta-D-glucuronic acid	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03156	85312	beta-D-glucuronic acid	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03156	85313	beta-D-glucuronic acid	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03158	58282	D-Myo-Inositol-1,4-Bisphosphate	PELZSPZCXGTUMR-RTPHHQFDSA-N
DB03163	57552	2-oxopropyl-CoM	CRNXHFXAXBWIRH-UHFFFAOYSA-N
DB03166	30089	Acetic acid	QTBSBXVTEAMEQO-UHFFFAOYSA-N
DB03169	43074	(S)-Hmg-Coa	CABVTRNMFUVUDM-VRHQGPGLSA-I
DB03170	57328	Dephospho Coenzyme A	KDTSHFARGAKYJN-IBOSZNHHSA-N
DB03174	58383	Phosphonoacetaldehyde	YEMKIGUKNDOZEG-UHFFFAOYSA-N
DB03175	28831	Propyl alcohol	BDERNNFJNOPAEC-UHFFFAOYSA-N
DB03192	62616	(R)-3-hydroxydecanoyl-CoA	HIVSMYZAMUNFKZ-PDQACDDGSA-N
DB03192	74272	(R)-3-hydroxydecanoyl-CoA	HIVSMYZAMUNFKZ-PDQACDDGSA-N
DB03192	86041	(R)-3-hydroxydecanoyl-CoA	HIVSMYZAMUNFKZ-PDQACDDGSA-N
