drugbank_id	brenda_id	name	inchi_key
DB02867	171739	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	175502	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	1828	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	194794	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	194820	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	195449	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	210601	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	21283	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	2678	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	31963	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	31971	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	32285	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	42271	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	4500	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	45842	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	464	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	49083	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	493	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	58001	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	58136	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	58141	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	59372	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	5970	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	61220	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	638	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	6719	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	672	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	7193	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	72245	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	725	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	93043	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	94004	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	9543	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	9610	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	96110	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02867	97742	D-Mannose 1-Phosphate	HXXFSFRBOHSIMQ-QTVWNMPRSA-N
DB02871	122873	3-Butylthiolane 1-Oxide	QVVQIIIFHZDBDL-WPRPVWTQSA-N
DB02873	129219	1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperazin-1-Yl-3,4-Dihydroquinazolin-2(1h)-One	YAWZIQKDHQIHOS-UHFFFAOYSA-N
DB02875	54231	CRA_1802	JOGOACSSLJEREC-UHFFFAOYSA-N
DB02877	12016	Arotinoid acid	FOIVPCKZDPCJJY-JQIJEIRASA-N
DB02877	14742	Arotinoid acid	FOIVPCKZDPCJJY-JQIJEIRASA-N
DB02877	71525	Arotinoid acid	FOIVPCKZDPCJJY-JQIJEIRASA-N
DB02881	122915	4-(4-Hydroxy-3-Isopropylphenylthio)-2-Isopropylphenol	NEMLLZAROZVCCE-UHFFFAOYSA-N
DB02881	217312	4-(4-Hydroxy-3-Isopropylphenylthio)-2-Isopropylphenol	NEMLLZAROZVCCE-UHFFFAOYSA-N
DB02881	217313	4-(4-Hydroxy-3-Isopropylphenylthio)-2-Isopropylphenol	NEMLLZAROZVCCE-UHFFFAOYSA-N
DB02883	128887	2',3'-Dideoxycytidine-5'-Monophosphate	RAJMXAZJKUGYGW-POYBYMJQSA-N
DB02883	149834	2',3'-Dideoxycytidine-5'-Monophosphate	RAJMXAZJKUGYGW-POYBYMJQSA-N
DB02883	167447	2',3'-Dideoxycytidine-5'-Monophosphate	RAJMXAZJKUGYGW-POYBYMJQSA-N
DB02883	22994	2',3'-Dideoxycytidine-5'-Monophosphate	RAJMXAZJKUGYGW-POYBYMJQSA-N
DB02883	33396	2',3'-Dideoxycytidine-5'-Monophosphate	RAJMXAZJKUGYGW-POYBYMJQSA-N
DB02883	52460	2',3'-Dideoxycytidine-5'-Monophosphate	RAJMXAZJKUGYGW-POYBYMJQSA-N
DB02883	63320	2',3'-Dideoxycytidine-5'-Monophosphate	RAJMXAZJKUGYGW-POYBYMJQSA-N
DB02884	124237	Beta-Cyclohexyl-Alanine	ORQXBVXKBGUSBA-QMMMGPOBSA-N
DB02884	203547	Beta-Cyclohexyl-Alanine	ORQXBVXKBGUSBA-QMMMGPOBSA-N
DB02884	228876	Beta-Cyclohexyl-Alanine	ORQXBVXKBGUSBA-QMMMGPOBSA-N
DB02884	50068	Beta-Cyclohexyl-Alanine	ORQXBVXKBGUSBA-QMMMGPOBSA-N
DB02887	127799	2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Triphosphate	ODSQODTUNULBHF-JGVFFNPUSA-N
DB02887	17622	2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Triphosphate	ODSQODTUNULBHF-JGVFFNPUSA-N
DB02887	28915	2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Triphosphate	ODSQODTUNULBHF-JGVFFNPUSA-N
DB02887	42997	2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Triphosphate	ODSQODTUNULBHF-JGVFFNPUSA-N
DB02887	71230	2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Triphosphate	ODSQODTUNULBHF-JGVFFNPUSA-N
DB02887	7705	2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Triphosphate	ODSQODTUNULBHF-JGVFFNPUSA-N
DB02887	90746	2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Triphosphate	ODSQODTUNULBHF-JGVFFNPUSA-N
DB02889	13433	4-O-(4,6-Dideoxy-4-{[4,5,6-Trihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}-Beta-D-Lyxo-Hexopyranosyl)-Alpha-D-Erythro-Hexopyranose	SNMISNLUIRCRQE-SFSRYZOZSA-N
DB02890	11357	6-hydroxyuridine-5'-phosphate	UDOBICLZEKUKCV-YXZULKJRSA-N
DB02890	54483	6-hydroxyuridine-5'-phosphate	UDOBICLZEKUKCV-YXZULKJRSA-N
DB02891	12714	Tricyclazole	DQJCHOQLCLEDLL-UHFFFAOYSA-N
DB02891	151099	Tricyclazole	DQJCHOQLCLEDLL-UHFFFAOYSA-N
DB02891	97445	Tricyclazole	DQJCHOQLCLEDLL-UHFFFAOYSA-N
DB02892	220422	L-2-Amino-6-Methylene-Pimelic Acid	SGAIRWMSXVAPOO-LURJTMIESA-N
DB02892	50057	L-2-Amino-6-Methylene-Pimelic Acid	SGAIRWMSXVAPOO-LURJTMIESA-N
DB02893	126787	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	136827	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	138053	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	1500	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	214921	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	230479	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	230480	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	4520	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	468	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	56962	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	678	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	692	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	75862	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	88	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	957	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02896	109767	Methylthioinosine	ZDRFDHHANOYUTE-IOSLPCCCSA-N
DB02896	145880	Methylthioinosine	ZDRFDHHANOYUTE-IOSLPCCCSA-N
DB02896	35238	Methylthioinosine	ZDRFDHHANOYUTE-IOSLPCCCSA-N
DB02896	5922	Methylthioinosine	ZDRFDHHANOYUTE-IOSLPCCCSA-N
DB02896	92044	Methylthioinosine	ZDRFDHHANOYUTE-IOSLPCCCSA-N
DB02897	21238	Acetylphosphate	LIPOUNRJVLNBCD-UHFFFAOYSA-N
DB02897	358	Acetylphosphate	LIPOUNRJVLNBCD-UHFFFAOYSA-N
DB02897	9089	Acetylphosphate	LIPOUNRJVLNBCD-UHFFFAOYSA-N
DB02900	105	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	105837	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	113262	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	12491	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	131506	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	141712	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	166670	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	173033	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	173034	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	174267	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	19541	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	198382	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	199375	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	211424	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	21237	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	21390	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	214159	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	2143	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	2145	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	2548	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	2838	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	2944	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	29728	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	31695	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	32159	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	33358	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	340	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	4816	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	50683	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	5528	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	58107	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	700	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	7176	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	9134	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	92061	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	92382	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	92760	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	93425	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	93494	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02900	98455	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02901	104347	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	104356	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	105443	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	107938	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	11090	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	11107	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	13107	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	134155	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	15583	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	159025	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	172580	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	174924	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	18699	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	2055	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	217860	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	2393	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	2396	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	2703	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	29504	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	5117	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	7081	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	737	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	8094	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	95659	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02902	112	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02902	136125	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02902	137922	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02902	1576	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02902	166708	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02902	19989	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02902	205	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02902	2171	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02902	3188	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02902	3782	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02902	40171	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02902	4388	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02908	63562	RU78783	FRLTXWJJMCIUNT-UHFFFAOYSA-N
DB02909	129374	5-(2-Chlorophenyl)Furan-2-Carboxylic Acid	PJGGWIHXGHQXMM-UHFFFAOYSA-N
DB02909	3416	5-(2-Chlorophenyl)Furan-2-Carboxylic Acid	PJGGWIHXGHQXMM-UHFFFAOYSA-N
DB02910	108760	Octanoyl-Coenzyme A	KQMZYOXOBSXMII-CECATXLMSA-N
DB02910	195469	Octanoyl-Coenzyme A	KQMZYOXOBSXMII-CECATXLMSA-N
DB02910	385	Octanoyl-Coenzyme A	KQMZYOXOBSXMII-CECATXLMSA-N
DB02910	8155	Octanoyl-Coenzyme A	KQMZYOXOBSXMII-CECATXLMSA-N
DB02910	94280	Octanoyl-Coenzyme A	KQMZYOXOBSXMII-CECATXLMSA-N
DB02912	3481	Propanoyl-CoA	QAQREVBBADEHPA-IEXPHMLFSA-N
DB02912	350	Propanoyl-CoA	QAQREVBBADEHPA-IEXPHMLFSA-N
DB02912	49373	Propanoyl-CoA	QAQREVBBADEHPA-IEXPHMLFSA-N
DB02912	782	Propanoyl-CoA	QAQREVBBADEHPA-IEXPHMLFSA-N
DB02912	78286	Propanoyl-CoA	QAQREVBBADEHPA-IEXPHMLFSA-N
DB02912	94353	Propanoyl-CoA	QAQREVBBADEHPA-IEXPHMLFSA-N
DB02917	24615	N-Hydroxy-4-(Methyl{[5-(2-Pyridinyl)-2-Thienyl]Sulfonyl}Amino)Benzamide	LFGYSFPVLMPUPE-UHFFFAOYSA-N
DB02918	71573	Zardaverine	HJMQDJPMQIHLPB-UHFFFAOYSA-N
DB02923	105703	Biphenyl-2,3-Diol	YKOQAAJBYBTSBS-UHFFFAOYSA-N
DB02923	1584	Biphenyl-2,3-Diol	YKOQAAJBYBTSBS-UHFFFAOYSA-N
DB02923	3990	Biphenyl-2,3-Diol	YKOQAAJBYBTSBS-UHFFFAOYSA-N
DB02923	57325	Biphenyl-2,3-Diol	YKOQAAJBYBTSBS-UHFFFAOYSA-N
DB02923	91536	Biphenyl-2,3-Diol	YKOQAAJBYBTSBS-UHFFFAOYSA-N
DB02924	102955	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	103978	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	103979	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	103988	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	103990	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	105721	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	107404	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	127771	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	157548	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	157554	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	174984	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	175022	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	18864	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	222728	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	225012	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02924	93930	(4R)-limonene 1α,2α-epoxide	CCEFMUBVSUDRLG-KXUCPTDWSA-N
DB02925	56888	Piretanide	UJEWTUDSLQGTOA-UHFFFAOYSA-N
DB02930	105434	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	11164	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	111965	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	118216	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	16020	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	160839	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	171911	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	1860	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	20276	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	23521	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	29705	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	30025	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	43707	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	43800	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	57033	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	7139	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	8035	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	92281	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	92301	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02931	13742	CoA-s-acetyl tryptamine	ZRDQFWRSRPZOSQ-GMHMEAMDSA-N
DB02931	155376	CoA-s-acetyl tryptamine	ZRDQFWRSRPZOSQ-GMHMEAMDSA-N
DB02931	210220	CoA-s-acetyl tryptamine	ZRDQFWRSRPZOSQ-GMHMEAMDSA-N
DB02931	63301	CoA-s-acetyl tryptamine	ZRDQFWRSRPZOSQ-GMHMEAMDSA-N
DB02933	232471	5'-Deoxy-5'-(Methylthio)-Tubercidin	WBPLMFVTQMIPLW-MFYTUXHUSA-N
DB02933	43484	5'-Deoxy-5'-(Methylthio)-Tubercidin	WBPLMFVTQMIPLW-MFYTUXHUSA-N
DB02933	4687	5'-Deoxy-5'-(Methylthio)-Tubercidin	WBPLMFVTQMIPLW-MFYTUXHUSA-N
DB02933	91802	5'-Deoxy-5'-(Methylthio)-Tubercidin	WBPLMFVTQMIPLW-MFYTUXHUSA-N
DB02934	136204	9-(6-deoxy-alpha-L-talofuranosyl)-6-methylpurine	XJZDIUOABWMPLZ-DSBXBFMBSA-N
DB02938	137282	Heptanoic Acid	MNWFXJYAOYHMED-UHFFFAOYSA-N
DB02938	2144	Heptanoic Acid	MNWFXJYAOYHMED-UHFFFAOYSA-N
DB02938	4648	Heptanoic Acid	MNWFXJYAOYHMED-UHFFFAOYSA-N
DB02938	94309	Heptanoic Acid	MNWFXJYAOYHMED-UHFFFAOYSA-N
DB02942	130934	Inositol 1,3-Bisphosphate	PUVHMWJJTITUGO-FICORBCRSA-N
DB02942	130935	Inositol 1,3-Bisphosphate	PUVHMWJJTITUGO-FICORBCRSA-N
DB02942	153940	Inositol 1,3-Bisphosphate	PUVHMWJJTITUGO-FICORBCRSA-N
DB02942	198190	Inositol 1,3-Bisphosphate	PUVHMWJJTITUGO-FICORBCRSA-N
DB02942	30093	Inositol 1,3-Bisphosphate	PUVHMWJJTITUGO-FICORBCRSA-N
DB02942	77950	Inositol 1,3-Bisphosphate	PUVHMWJJTITUGO-FICORBCRSA-N
DB02945	11555	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	121799	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	13084	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	131205	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	131404	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	131501	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	13722	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	157464	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	159691	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	1752	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	175522	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	19273	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	1968	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	20112	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	203027	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	21293	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	43999	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
