drugbank_id	recon_id	inchi_key
DB08839	srtn	QZAYGJVTTNCVMB-UHFFFAOYSA-N
DB08841	tym	DZGWFCGJZKJUFP-UHFFFAOYSA-N
DB08842	acrn	RDHQFKQIGNGIED-MRVPVSSYSA-N
DB08844	urate	LEHOTFFKMJEONL-UHFFFAOYSA-N
DB08845	akg	KPGXRSRHYNQIFN-UHFFFAOYSA-N
DB08847	4hpro_LT	PMMYEEVYMWASQN-DMTCNVIQSA-N
DB08855	leuktrC4	GWNVDXQDILPJIG-NXOLIXFESA-N
DB08858	cl	RUGJYCHQQOPHCW-UHFFFAOYSA-L
DB08858	gchola	RUGJYCHQQOPHCW-UHFFFAOYSA-L
DB08858	nh4	RUGJYCHQQOPHCW-UHFFFAOYSA-L
DB08913	cl	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08921	limnen	XMGQYMWWDOXHJM-JTQLQIEISA-N
DB08938	h2o	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	oh1	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	so4	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB09072	na1	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09087	k	GRLPQNLYRHEGIJ-UHFFFAOYSA-J
DB09087	so4	GRLPQNLYRHEGIJ-UHFFFAOYSA-J
DB09099	CE5782	NHXLMOGPVYXJNR-ATOGVRKGSA-N
DB09104	h2o	VTHJTEIRLNZDEV-UHFFFAOYSA-L
DB09104	oh1	VTHJTEIRLNZDEV-UHFFFAOYSA-L
DB09112	no2	IOVCWXUNBOPUCH-UHFFFAOYSA-N
DB09116	ca2	MYFXBBAEXORJNB-UHFFFAOYSA-N
DB09125	cit	QEEAPRPFLLJWCF-UHFFFAOYSA-K
DB09125	k	QEEAPRPFLLJWCF-UHFFFAOYSA-K
DB09129	cl	QSWDMMVNRMROPK-UHFFFAOYSA-K
DB09131	cl	ORTQZVOHEJQUHG-UHFFFAOYSA-L
DB09138	h2o	IUPNVOAUFBLQME-SGNQUONSSA-J
DB09138	oh1	IUPNVOAUFBLQME-SGNQUONSSA-J
DB09140	o2	MYMOFIZGZYHOMD-UHFFFAOYSA-N
DB09145	h2o	XLYOFNOQVPJJNP-UHFFFAOYSA-N
DB09145	oh1	XLYOFNOQVPJJNP-UHFFFAOYSA-N
DB09146	fe3	FWZTTZUKDVJDCM-CEJAUHOTSA-M
DB09146	h2o	FWZTTZUKDVJDCM-CEJAUHOTSA-M
DB09146	na1	FWZTTZUKDVJDCM-CEJAUHOTSA-M
DB09146	oh1	FWZTTZUKDVJDCM-CEJAUHOTSA-M
DB09146	sucr	FWZTTZUKDVJDCM-CEJAUHOTSA-M
DB09147	fe3	CADNYOZXMIKYPR-UHFFFAOYSA-B
DB09147	ppi	CADNYOZXMIKYPR-UHFFFAOYSA-B
DB09153	cl	FAPWRFPIFSIZLT-UHFFFAOYSA-M
DB09153	na1	FAPWRFPIFSIZLT-UHFFFAOYSA-M
DB09154	cit	HRXKRNGNAMMEHJ-UHFFFAOYSA-K
DB09154	na1	HRXKRNGNAMMEHJ-UHFFFAOYSA-K
DB09157	co2	CURLTUGMZLYLDI-UHFFFAOYSA-N
DB09160	h2o	HBJYDUADMKVTGP-RCUQKECRSA-N
DB09160	oh1	HBJYDUADMKVTGP-RCUQKECRSA-N
DB09165	ppi	OOGKGVXDDGJCPO-NLQOEHMXSA-J
DB09221	HC02172	IGXZLYMCFZHNKW-FJXQXJEOSA-L
DB09241	cl	CXKWCBBOMKCUKX-UHFFFAOYSA-M
DB09269	pac	WLJVXDMOQOGPHL-UHFFFAOYSA-N
DB09270	q10	ACTIUHUUMQJHFO-UPTCCGCDSA-N
DB09275	k	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09276	na1	LTEMOXGFFHXNNS-UHFFFAOYSA-L
DB09277	chol	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09277	cl	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09293	i	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09314	h2o	ZTFPRNKAHXDALS-RCUQKECRSA-N
DB09314	oh1	ZTFPRNKAHXDALS-RCUQKECRSA-N
DB09316	cl	GBECUEIQVRDUKB-UHFFFAOYSA-M
DB09322	HC02172	NWONKYPBYAMBJT-UHFFFAOYSA-L
DB09322	so4	NWONKYPBYAMBJT-UHFFFAOYSA-L
DB09325	na1	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09326	nh4	QGZKDVFQNNGYKY-BJUDXGSMSA-N
DB09327	ura	DHMYGZIEILLVNR-UHFFFAOYSA-N
DB09332	na1	GZBACHSOZNEZOG-UHFFFAOYSA-J
DB09338	h2o	HQRSUIDICNOLPX-UHFFFAOYSA-M
DB09338	oh1	HQRSUIDICNOLPX-UHFFFAOYSA-M
DB09364	h2o	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	oh1	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09380	na1	PXLIDIMHPNPGMH-PJWPDVOUSA-N
DB09394	pi	NBIIXXVUZAFLBC-UHFFFAOYSA-N
DB09395	ac	VMHLLURERBWHNL-UHFFFAOYSA-M
DB09395	na1	VMHLLURERBWHNL-UHFFFAOYSA-M
DB09400	selmeth	RJFAYQIBOAGBLC-ZEMBQCNESA-N
DB09407	cl	TWRXJAOTZQYOKJ-UHFFFAOYSA-L
DB09409	ac	XKPKPGCRSHFTKM-UHFFFAOYSA-L
DB09409	h2o	XKPKPGCRSHFTKM-UHFFFAOYSA-L
DB09409	oh1	XKPKPGCRSHFTKM-UHFFFAOYSA-L
DB09413	k	GNSKLFRGEWLPPA-UHFFFAOYSA-M
DB09413	pi	GNSKLFRGEWLPPA-UHFFFAOYSA-M
DB09414	k	ZPWVASYFFYYZEW-UHFFFAOYSA-L
DB09414	pi	ZPWVASYFFYYZEW-UHFFFAOYSA-L
DB09418	k	YLMGFJXSLBMXHK-UHFFFAOYSA-M
DB09419	xyl_D	PYMYPHUHKUWMLA-VPENINKCSA-N
DB09420	i	XMBWDFGMSWQBCA-AHCXROLUSA-M
DB09421	C03958	XNSAINXGIQZQOO-SRVKXCTJSA-N
DB09449	na1	AJPJDKMHJJGVTQ-UHFFFAOYSA-M
DB09449	pi	AJPJDKMHJJGVTQ-UHFFFAOYSA-M
DB09460	hco3	CDBYLPFSWZWCQE-UHFFFAOYSA-L
DB09460	na1	CDBYLPFSWZWCQE-UHFFFAOYSA-L
DB09462	glyc	PEDCQBHIVMGVHV-UHFFFAOYSA-N
DB09472	na1	PMZURENOXWZQFD-UHFFFAOYSA-L
DB09472	so4	PMZURENOXWZQFD-UHFFFAOYSA-L
DB09481	hco3	ZLNQQNXFFQJAID-UHFFFAOYSA-L
DB09483	k	PHZLMBHDXVLRIX-UHFFFAOYSA-M
DB09483	lac_D	PHZLMBHDXVLRIX-UHFFFAOYSA-M
DB09483	lac_L	PHZLMBHDXVLRIX-UHFFFAOYSA-M
DB09484	na1	BFDWBSRJQZPEEB-UHFFFAOYSA-L
DB09490	cl	PSCMQHVBLHHWTO-FZTWWWDYSA-K
DB09498	cl	AHBGXTDRMVNFER-FCHARDOESA-L
DB09499	HC01501	DHCDFWKWKRSZHF-UHFFFAOYSA-N
DB09499	tsul	DHCDFWKWKRSZHF-UHFFFAOYSA-N
DB09501	cit	FRHBOQMZUOWXQL-UHFFFAOYSA-N
DB09501	fe3	FRHBOQMZUOWXQL-UHFFFAOYSA-N
DB09501	nh4	FRHBOQMZUOWXQL-UHFFFAOYSA-N
DB09510	urea	XSQUKJJJFZCRTK-OUBTZVSYSA-N
DB09513	urea	XSQUKJJJFZCRTK-NJFSPNSNSA-N
DB09517	fe3	MQBDAEHWGRMADS-XNHLMZCASA-M
DB09517	glcn	MQBDAEHWGRMADS-XNHLMZCASA-M
DB09517	guln	MQBDAEHWGRMADS-XNHLMZCASA-M
DB09517	na1	MQBDAEHWGRMADS-XNHLMZCASA-M
DB09517	sucr	MQBDAEHWGRMADS-XNHLMZCASA-M
DB09546	so4	XNACDNPGABUBFR-FKNPGSCZSA-N
DB09555	fum	DBAKFASWICGISY-DASCVMRKSA-N
DB09561	glyc3p	GEKBIENFFVFKRG-UHFFFAOYSA-L
DB09561	na1	GEKBIENFFVFKRG-UHFFFAOYSA-L
DB09563	chol	OEYIOHPDSNJKLS-BJUDXGSMSA-N
DB11056	cl	AXZWODMDQAVCJE-UHFFFAOYSA-L
DB11068	sel	QYHFIVBSNOWOCQ-UHFFFAOYSA-N
DB11081	cl	VSCWAEJMTAWNJL-UHFFFAOYSA-K
DB11090	k	FGIUAXJPYTZDNR-UHFFFAOYSA-N
DB11091	h2o2	MHAJPDPJQMAIIY-UHFFFAOYSA-N
DB11093	ca2	FNAQSUUGMSOBHW-UHFFFAOYSA-H
DB11093	cit	FNAQSUUGMSOBHW-UHFFFAOYSA-H
DB11098	hco3	TYJJADVDDVDEDZ-UHFFFAOYSA-M
DB11098	k	TYJJADVDDVDEDZ-UHFFFAOYSA-M
DB11100	alltn	POJWUDADGALRAB-UHFFFAOYSA-N
DB11107	k	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11110	cit	PLSARIKBYIPYPF-UHFFFAOYSA-H
DB11119	i	FVAUCKIRQBBSSJ-UHFFFAOYSA-M
DB11119	na1	FVAUCKIRQBBSSJ-UHFFFAOYSA-M
DB11126	ca2	NEEHYRZPVYRGPP-IYEMJOQQSA-L
DB11126	glcn	NEEHYRZPVYRGPP-IYEMJOQQSA-L
DB11126	guln	NEEHYRZPVYRGPP-IYEMJOQQSA-L
DB11128	h2o	FZDJSHPVOMNEIF-UHFFFAOYSA-T
DB11128	nh4	FZDJSHPVOMNEIF-UHFFFAOYSA-T
DB11128	oh1	FZDJSHPVOMNEIF-UHFFFAOYSA-T
DB11129	h2o2	AQLJVWUFPCUVLO-UHFFFAOYSA-N
DB11129	urea	AQLJVWUFPCUVLO-UHFFFAOYSA-N
DB11141	glcn	OXHQNTSSPHKCPB-IYEMJOQQSA-L
DB11141	guln	OXHQNTSSPHKCPB-IYEMJOQQSA-L
DB11142	selmeth	RJFAYQIBOAGBLC-BYPYZUCNSA-N
DB11150	so4	TZCXTZWJZNENPQ-UHFFFAOYSA-L
DB11151	h2o	HEMHJVSKTPXQMS-UHFFFAOYSA-M
DB11151	oh1	HEMHJVSKTPXQMS-UHFFFAOYSA-M
DB11153	h2o	KWYUFKZDYYNOTN-UHFFFAOYSA-M
DB11153	k	KWYUFKZDYYNOTN-UHFFFAOYSA-M
DB11153	oh1	KWYUFKZDYYNOTN-UHFFFAOYSA-M
DB11154	HC02172	WGIWBXUNRXCYRA-UHFFFAOYSA-H
DB11154	cit	WGIWBXUNRXCYRA-UHFFFAOYSA-H
DB11159	na1	GRVFOGOEDUUMBP-UHFFFAOYSA-N
DB11168	ca2	ZJXGOFZGZFVRHK-BALCVSAKSA-L
DB11168	thrnt	ZJXGOFZGZFVRHK-BALCVSAKSA-L
DB11171	fe3	YHGPYBQVSJBGHH-UHFFFAOYSA-H
DB11171	h2o	YHGPYBQVSJBGHH-UHFFFAOYSA-H
DB11171	oh1	YHGPYBQVSJBGHH-UHFFFAOYSA-H
DB11171	so4	YHGPYBQVSJBGHH-UHFFFAOYSA-H
DB11175	C10164	NHVUUBRKFZWXRN-UHFFFAOYSA-L
DB11175	HC02172	NHVUUBRKFZWXRN-UHFFFAOYSA-L
DB11183	na1	DGOBMKYRQHEFGQ-UHFFFAOYSA-L
DB11189	gly	AACACXATQSKRQG-UHFFFAOYSA-L
DB11191	adocbl	ZIHHMGTYZOSFRC-OUCXYWSSSA-L
DB11192	thrnt	JPIJQSOTBSSVTP-STHAYSLISA-N
DB11195	abt	HEBKCHPVOIAQTA-SCDXWVJYSA-N
DB11195	rbt	HEBKCHPVOIAQTA-SCDXWVJYSA-N
DB11195	xylt	HEBKCHPVOIAQTA-SCDXWVJYSA-N
DB11197	cys_L	NIBOCUPOPAKNJE-NVKWYWNSSA-L
DB11197	fe2	NIBOCUPOPAKNJE-NVKWYWNSSA-L
DB11197	gly	NIBOCUPOPAKNJE-NVKWYWNSSA-L
DB11200	cl	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	gly	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	h2o	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	oh1	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11205	cl	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11205	h2o	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11205	oh1	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11210	fe2	GIPOFCXYHMWROH-UHFFFAOYSA-L
DB11210	gly	GIPOFCXYHMWROH-UHFFFAOYSA-L
DB11233	cit	QUTYHQJYVDNJJA-UHFFFAOYSA-K
DB11239	so4	DIZPMCHEQGEION-UHFFFAOYSA-H
DB11246	glcn	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11246	guln	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11248	HC02172	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	glcn	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	guln	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11255	C10164	CBDQOLKNTOMMTL-UHFFFAOYSA-K
DB11256	5mthf	ZNOVTXRBGFNYRX-STQMWFEESA-N
DB11264	ca2	UHHRFSOMMCWGSO-UHFFFAOYSA-L
DB11281	hco3	FWIZHMQARNODNX-UHFFFAOYSA-L
DB11290	ocdca	CEGOLXSVJUTHNZ-UHFFFAOYSA-K
DB11309	so4	QAOWNCQODCNURD-UHFFFAOYSA-N
DB11340	q10h2	QNTNKSLOFHEFPK-UPTCCGCDSA-N
DB11348	ca2	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11348	pi	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11417	h2o2	QPUPHFVWBIOERP-MXIFXDQUSA-M
DB11460	sql	YYGNTYWPHWGJRM-AAJYLUCBSA-N
DB11493	na1	HWGNBUXHKFFFIH-UHFFFAOYSA-I
DB11493	pppi	HWGNBUXHKFFFIH-UHFFFAOYSA-I
DB11525	nh4	WQGJEAMPBSZCIF-HKSLRPGUSA-N
DB11573	cl	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11573	h2o	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11573	oh1	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11588	co	UGFAIRIUMAVXCW-UHFFFAOYSA-N
DB11590	na1	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11596	5fthf	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11673	pydam	NHZMQXZHNVQTQA-UHFFFAOYSA-N
DB11695	carn	CQOVPNPJLQNMDC-ZETCQYMHSA-N
DB11710	1mncam	LDHMAVIPBRSVRG-UHFFFAOYSA-O
DB11742	ebastine	MJJALKDDGIKVBE-UHFFFAOYSA-N
DB11846	crtn	DDRJAANPRJIHGJ-UHFFFAOYSA-N
DB11858	leuktrD4	YEESKJGWJFYOOK-IJHYULJSSA-N
DB11859	CE2211	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11924	sphgn	OTKJDMGTUTTYMP-ROUUACIJSA-N
DB11937	kynate	HCZHHEIFKROPDY-UHFFFAOYSA-N
DB12153	cdpchol	RZZPDXZPRHQOCG-OJAKKHQRSA-N
DB12308	CE2211	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12310	tre	HDTRYLNUVZCQOY-LIZSDCNHSA-N
DB12425	triodthy	AUYYCJSJGJYCDS-UMVFHIKJSA-N
DB12519	sarcs	FSYKKLYZXJSNPZ-UHFFFAOYSA-N
DB12529	no2	IOVCWXUNBOPUCH-UHFFFAOYSA-M
DB12628	chol	OEYIOHPDSNJKLS-GQALSZNTSA-N
DB12676	mlthf	QYNUQALWYRSVHF-OLZOCXBDSA-N
DB12751	mal_L	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12754	i	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12789	CE5924	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	HC02216	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	prostgf2	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12961	CE2445	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12961	leuktrB4	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12972	CE2211	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB13105	CE7114	AOPOCGPBAIARAV-OTBJXLELSA-N
DB13142	ca2	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	glcn	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	guln	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13145	nh4	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13156	ins	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13157	na1	UAJTZZNRJCKXJN-UHFFFAOYSA-M
DB13163	h2o	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	oh1	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13178	inost	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13180	glcn	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	guln	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13191	pcreat	DRBBFCLWYRJSJZ-UHFFFAOYSA-N
DB13207	arg_D	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	arg_L	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	glu_L	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13209	h2o	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	oh1	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13210	na1	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13220	asp_D	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	asp_L	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	fe2	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13231	ca2	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	lac_D	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	lac_L	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13236	h2o	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	na1	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	oh1	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13250	cl	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13257	fe2	BAUYGSIQEAFULO-UHFFFAOYSA-L
DB13257	so4	BAUYGSIQEAFULO-UHFFFAOYSA-L
DB13261	h2o	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13261	oh1	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13280	acac	DEVXQDKRGJCZMV-UHFFFAOYSA-K
DB13322	h2o	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	hco3	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	oh1	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13326	cl	KKAJSJJFBSOMGS-UHFFFAOYSA-N
DB13344	cl	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13366	cl	VEXZGXHMUGYJMC-UHFFFAOYSA-N
DB13379	hco3	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13379	na1	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13381	fe3	MKWYFZFMAMBPQK-UHFFFAOYSA-J
DB13381	na1	MKWYFZFMAMBPQK-UHFFFAOYSA-J
DB13387	fe3	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	h2o	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	oh1	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	pheme	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13392	h2o	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	na1	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	oh1	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13404	na1	UEUXEKPTXMALOB-UHFFFAOYSA-J
DB13423	fe3	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	h2o	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	oh1	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13519	oxa	ZMZNLKYXLARXFY-UHFFFAOYSA-H
DB13569	cl	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	fe2	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13576	nac	NSFYKDVWNTWJOK-UHFFFAOYSA-K
DB13582	cit	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	fe3	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13590	ca2	JWLAOERSRUNGEF-JQVJEGKNSA-L
DB13595	h2o	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	oh1	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13612	ca2	VYMUGTALCSPLDM-UHFFFAOYSA-L
DB13612	urea	VYMUGTALCSPLDM-UHFFFAOYSA-L
DB13615	h2o	NGIYLSFJGRLEMI-MHTUOZSYSA-M
DB13615	na1	NGIYLSFJGRLEMI-MHTUOZSYSA-M
DB13615	oh1	NGIYLSFJGRLEMI-MHTUOZSYSA-M
DB13620	glcn	HLCFGWHYROZGBI-JJKGCWMISA-M
DB13620	guln	HLCFGWHYROZGBI-JJKGCWMISA-M
DB13620	k	HLCFGWHYROZGBI-JJKGCWMISA-M
DB13626	gly	UTUUIUQHGDRVPU-UHFFFAOYSA-K
DB13626	h2o	UTUUIUQHGDRVPU-UHFFFAOYSA-K
DB13626	oh1	UTUUIUQHGDRVPU-UHFFFAOYSA-K
DB13639	fe2	OHZCFWMJMWFNFP-ZVGUSBNCSA-L
DB13650	glcn	GJJYZOBRHIMORS-GQOAHPRESA-K
DB13650	guln	GJJYZOBRHIMORS-GQOAHPRESA-K
DB13650	h2o	GJJYZOBRHIMORS-GQOAHPRESA-K
DB13650	oh1	GJJYZOBRHIMORS-GQOAHPRESA-K
DB13654	h2o	GUJOJGAPFQRJSV-UHFFFAOYSA-N
DB13654	oh1	GUJOJGAPFQRJSV-UHFFFAOYSA-N
DB13666	i	IOFXEUZPIIUQAG-UHFFFAOYSA-M
DB13698	fe2	RAQDACVRFCEPDA-UHFFFAOYSA-L
DB13698	hco3	RAQDACVRFCEPDA-UHFFFAOYSA-L
DB13702	i	YTSPICCNZMNDQT-UHFFFAOYSA-M
DB13705	cl	LRQIWRXCHWNNEA-MWZFJMJKSA-L
DB13706	na1	SEACYXSIPDVVMV-UHFFFAOYSA-L
DB13707	na1	HELHAJAZNSDZJO-OLXYHTOASA-L
DB13732	h2o	XOGYVDXPYVPAAQ-SESJOKTNSA-M
DB13732	oh1	XOGYVDXPYVPAAQ-SESJOKTNSA-M
DB13743	HC01501	KZNBHWLDPGWJMM-UHFFFAOYSA-J
DB13743	h2o	KZNBHWLDPGWJMM-UHFFFAOYSA-J
DB13743	na1	KZNBHWLDPGWJMM-UHFFFAOYSA-J
DB13743	oh1	KZNBHWLDPGWJMM-UHFFFAOYSA-J
DB13743	tsul	KZNBHWLDPGWJMM-UHFFFAOYSA-J
DB13748	arg_D	LUCWYYXUZVULSK-WCCKRBBISA-N
DB13748	arg_L	LUCWYYXUZVULSK-WCCKRBBISA-N
DB13749	glcn	HJWFTNWQKDPLAS-SYAJEJNSSA-L
DB13749	guln	HJWFTNWQKDPLAS-SYAJEJNSSA-L
DB13749	h2o	HJWFTNWQKDPLAS-SYAJEJNSSA-L
DB13749	oh1	HJWFTNWQKDPLAS-SYAJEJNSSA-L
DB13763	na1	KBWWFTIQBJUOQR-UHFFFAOYSA-L
DB13765	cl	LWJROJCJINYWOX-UHFFFAOYSA-L
DB13769	i	HKOZYKMXXBHEHT-UHFFFAOYSA-M
DB13771	fe3	XJDIIQYURGDWCL-UHFFFAOYSA-K
DB13771	na1	XJDIIQYURGDWCL-UHFFFAOYSA-K
DB13780	h2o	USWVMPGQVYZHCA-UHFFFAOYSA-K
DB13780	oh1	USWVMPGQVYZHCA-UHFFFAOYSA-K
DB13786	orot	QWLHYYKDLOVBNV-UHFFFAOYSA-L
DB13789	ac	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13800	ca2	APKDPOQXVKRLEP-UHFFFAOYSA-L
DB13818	h2o	VTAVFIZOZUAKKE-UHFFFAOYSA-K
DB13818	oh1	VTAVFIZOZUAKKE-UHFFFAOYSA-K
DB13829	ca2	LECAAGVQUHQAJK-UHFFFAOYSA-N
DB13831	k	VZJVWSHVAAUDKD-UHFFFAOYSA-N
DB13834	h2o	OASPSZUQLPQSSC-UHFFFAOYSA-M
DB13834	oh1	OASPSZUQLPQSSC-UHFFFAOYSA-M
DB13854	lnlncg	VZCCETWTMQHEPK-QNEBEIHSSA-N
DB13862	pi	GVALZJMUIHGIMD-UHFFFAOYSA-H
DB13909	h2o	JAONZGLTYYUPCT-UHFFFAOYSA-K
DB13909	oh1	JAONZGLTYYUPCT-UHFFFAOYSA-K
DB13911	na1	GVKCHTBDSMQENH-UHFFFAOYSA-L
DB13949	fe3	VTLYFUHAOXGGBS-UHFFFAOYSA-N
DB13962	ca2	UGZVNIRNPPEDHM-SBBOJQDXSA-L
DB13962	glcr	UGZVNIRNPPEDHM-SBBOJQDXSA-L
DB13969	cl	SCXCDVTWABNWLW-UHFFFAOYSA-M
DB13972	met_L	FFEARJCKVFRZRR-UHFFFAOYSA-N
DB13977	hco3	BWHMMNNQKKPAPP-UHFFFAOYSA-L
DB13977	k	BWHMMNNQKKPAPP-UHFFFAOYSA-L
DB13987	cl	AHBGXTDRMVNFER-UHFFFAOYSA-L
DB13995	cit	SXAWSYZURCZSDX-UHFFFAOYSA-B
DB13995	fe3	SXAWSYZURCZSDX-UHFFFAOYSA-B
DB13995	ppi	SXAWSYZURCZSDX-UHFFFAOYSA-B
DB13996	ac	UEGPKNKPLBYCNK-UHFFFAOYSA-L
DB14006	chol	UDKCHVLMFQVBAA-UHFFFAOYSA-M
DB14015	na1	DWAQJAXMDSEUJJ-UHFFFAOYSA-M
DB14015	so3	DWAQJAXMDSEUJJ-UHFFFAOYSA-M
DB14028	C07486	AKPLHCDWDRPJGD-UHFFFAOYSA-N
DB14048	na1	ARVUQMBOTBOHPL-UHFFFAOYSA-N
DB14073	CE2510	BITHHVVYSMSWAG-KTKRTIGZSA-N
DB14077	ocdca	HQKMJHAJHXVSDF-UHFFFAOYSA-L
DB14080	CE1310	CDIFCTOKYOUYOT-SCGRZTRASA-L
DB14088	dcsptn1	AVKOENOBFIYBSA-WMPRHZDHSA-N
DB14093	tststerone	MUMGGOZAMZWBJJ-JQSYSRDDSA-N
DB14094	CE5022	LTVDFSLWFKLJDQ-IEOSBIPESA-N
DB14098	cbl2	ASARMUCNOOHMLO-WLORSUFZSA-L
DB14104	lneldc	OYHQOLUKZRVURQ-HZJYTTRNSA-N
DB14104	lnlc	OYHQOLUKZRVURQ-HZJYTTRNSA-N
DB14105	na1	LDWIWSHBGAIIMV-ODZMYOIVSA-M
DB14116	h2o	JAUGGEIKQIHSMF-UHFFFAOYSA-N
DB14116	oh1	JAUGGEIKQIHSMF-UHFFFAOYSA-N
DB14128	nad	BAWFJGJZGIEFAR-NNYOXOHSSA-N
DB14135	CE4633	QWPPOHNGKGFGJK-UHFFFAOYSA-N
DB14138	h2o	LRCFXGAMWKDGLA-UHFFFAOYSA-N
