drugbank_id	pubchem_tpharma_id	inchi_key
DB01098	99241911	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01098	99241912	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01098	99242069	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01099	117699638	XRECTZIEBJDKEO-UHFFFAOYSA-N
DB01099	14747633	XRECTZIEBJDKEO-UHFFFAOYSA-N
DB01099	15194483	XRECTZIEBJDKEO-UHFFFAOYSA-N
DB01099	15412804	XRECTZIEBJDKEO-UHFFFAOYSA-N
DB01099	163444972	XRECTZIEBJDKEO-UHFFFAOYSA-N
DB01099	26524772	XRECTZIEBJDKEO-UHFFFAOYSA-N
DB01100	14882544	YVUQSNJEYSNKRX-UHFFFAOYSA-N
DB01101	103051843	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	113032297	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	113032298	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	125294558	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	125317591	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	131480665	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	14767084	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	14791021	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	14828191	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	14841324	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	14865154	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	14925873	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	152256105	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	16299495	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	163444964	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	16360347	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	16673901	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	16746647	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	16754238	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	16796092	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	26693060	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	46524893	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	53780966	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	57414746	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	57575689	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	57575693	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	57577046	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	57577047	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	85761262	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01101	87546835	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01102	14778686	IIRWWTKISYTTBL-SFHVURJKSA-N
DB01102	15074005	IIRWWTKISYTTBL-SFHVURJKSA-N
DB01102	56336542	IIRWWTKISYTTBL-SFHVURJKSA-N
DB01103	14781277	GPKJTRJOBQGKQK-UHFFFAOYSA-N
DB01103	14788529	GPKJTRJOBQGKQK-UHFFFAOYSA-N
DB01103	14907590	GPKJTRJOBQGKQK-UHFFFAOYSA-N
DB01103	14937968	GPKJTRJOBQGKQK-UHFFFAOYSA-N
DB01103	163527953	GPKJTRJOBQGKQK-UHFFFAOYSA-N
DB01103	26672206	GPKJTRJOBQGKQK-UHFFFAOYSA-N
DB01103	49655639	GPKJTRJOBQGKQK-UHFFFAOYSA-N
DB01104	144122559	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14766427	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14776364	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14791739	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14827310	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14827311	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14830598	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14849783	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14849784	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14849785	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14885011	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14888006	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14913345	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14923174	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14931415	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14936486	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	14936969	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	15059230	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	15503154	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16147982	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16237383	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16255464	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16270405	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16270457	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16296684	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16308186	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16331716	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16332357	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16334851	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16343668	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16356321	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16367781	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16372096	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16409981	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16417870	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16429447	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16431064	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16502174	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16526734	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16538174	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16552916	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16555741	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16619731	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16672510	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16827901	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	16897831	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	17489857	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	22424763	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	24258199	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	24435749	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	24435817	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	24435818	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	24435819	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	24435820	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	24435894	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	24841850	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	26732795	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	46531937	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	57558308	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	57558433	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	57558434	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	57558435	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	57558436	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	57558437	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	57558438	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	57558566	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	57558567	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	87239488	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	87459572	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	87793397	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	92121287	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	96031457	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	96035939	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	99236367	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01105	104171426	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	104548034	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	104548035	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	104548036	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	104548125	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	104548126	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	104548127	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	110268969	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	110268970	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	14750864	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	14766786	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	14766853	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	14767091	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	14780932	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	14790090	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	14791033	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	14799609	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	14840447	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	14874498	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	14897525	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	14899960	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	15222200	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	15473705	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	15920978	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16140637	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16257163	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16634915	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16662295	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16693029	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16694181	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16708459	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16728321	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16749933	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16758057	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16771652	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16787763	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16789094	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16800698	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16801694	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	16822845	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	17400127	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	17495081	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	24419240	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	49685871	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	57280503	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	57280504	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	57280505	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	57280665	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	57296404	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	84980411	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	84981264	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	96063677	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	99229835	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01105	99230754	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01106	14767678	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01106	14807001	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01106	14840100	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01106	14865629	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01106	14931351	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01106	15254880	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01106	15501039	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01106	16849495	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01107	15195213	SIDLZWOQUZRBRU-UHFFFAOYSA-N
DB01108	14753126	KVJXBPDAXMEYOA-CXANFOAXSA-N
DB01108	14850960	KVJXBPDAXMEYOA-CXANFOAXSA-N
DB01110	123054354	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	123054357	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	125239018	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	125239021	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	125239022	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	134961663	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	134961683	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	135687472	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	136327340	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	14762620	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	14768275	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	14806704	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	14810017	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	148136450	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	14840256	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	14842132	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	14842599	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	14865076	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	14936538	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	14937809	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	16746681	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	81074964	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	85182500	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	87230350	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	96036015	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	96096909	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	96103889	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	96107023	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	99351356	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	99351360	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	99370375	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	99370419	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	99438096	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	99438312	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01111	152229058	BSSIRFLGSWHWDE-UHFFFAOYSA-I
DB01112	104227793	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	143488060	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	143488061	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	143488229	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	144221622	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	14758434	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	14759709	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	14831840	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	14833063	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	14881773	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	15200702	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	15283492	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	15427650	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	163456086	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	16405492	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	16622912	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	16838488	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	16895709	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	57273833	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	57273834	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	57273835	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	57273972	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	57273974	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01113	123078010	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	136345920	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	14767716	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	14804318	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	14817454	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	14841619	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	14875623	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	14913204	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	14915578	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	46524825	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	99438094	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01114	123047612	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	124344763	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	124355696	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	134332814	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	136973231	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	136973234	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14763397	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14765728	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14775101	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14776590	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14789175	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14789331	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14808140	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14812158	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14829955	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14854168	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14861985	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14937369	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	14938688	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	15291060	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	15442268	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	163431492	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	163431493	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	163431494	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	163441635	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	163501449	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	16680558	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	16872447	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	17169981	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	17419614	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	17487315	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	22425413	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	24434937	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	46525790	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	46525799	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	53776569	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	85203942	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	87238918	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	96044542	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01115	14827813	HYIMSNHJOBLJNT-UHFFFAOYSA-N
DB01115	14875984	HYIMSNHJOBLJNT-UHFFFAOYSA-N
DB01115	14953474	HYIMSNHJOBLJNT-UHFFFAOYSA-N
DB01115	15398332	HYIMSNHJOBLJNT-UHFFFAOYSA-N
DB01115	15447146	HYIMSNHJOBLJNT-UHFFFAOYSA-N
DB01115	15472532	HYIMSNHJOBLJNT-UHFFFAOYSA-N
DB01115	16280593	HYIMSNHJOBLJNT-UHFFFAOYSA-N
DB01116	14852775	CHQOEHPMXSHGCL-UHFFFAOYSA-N
DB01116	14887142	CHQOEHPMXSHGCL-UHFFFAOYSA-N
DB01116	15103137	CHQOEHPMXSHGCL-UHFFFAOYSA-N
DB01117	111323648	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01117	14765308	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01117	14766553	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01117	14767527	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01117	14803776	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01117	14817147	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01117	14828617	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01117	14888131	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01117	14938948	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01117	16713967	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01118	126917821	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01118	14765719	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01118	14792597	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01118	14912980	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01118	16385522	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01118	16783595	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01118	89442945	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01118	96050368	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01119	14749339	GDLBFKVLRPITMI-UHFFFAOYSA-N
DB01119	16616077	GDLBFKVLRPITMI-UHFFFAOYSA-N
DB01119	99242831	GDLBFKVLRPITMI-UHFFFAOYSA-N
DB01120	136913827	BOVGTQGAOIONJV-UHFFFAOYSA-N
DB01120	14760003	BOVGTQGAOIONJV-UHFFFAOYSA-N
DB01120	14826273	BOVGTQGAOIONJV-UHFFFAOYSA-N
DB01120	16644163	BOVGTQGAOIONJV-UHFFFAOYSA-N
DB01120	85751727	BOVGTQGAOIONJV-UHFFFAOYSA-N
DB01120	85846628	BOVGTQGAOIONJV-UHFFFAOYSA-N
DB01120	85846629	BOVGTQGAOIONJV-UHFFFAOYSA-N
DB01120	85846630	BOVGTQGAOIONJV-UHFFFAOYSA-N
DB01120	85846631	BOVGTQGAOIONJV-UHFFFAOYSA-N
DB01120	85846632	BOVGTQGAOIONJV-UHFFFAOYSA-N
DB01120	85846633	BOVGTQGAOIONJV-UHFFFAOYSA-N
DB01121	15322023	XPFRXWCVYUEORT-UHFFFAOYSA-N
DB01122	15433954	OMHBPUNFVFNHJK-UHFFFAOYSA-P
DB01122	49683037	OMHBPUNFVFNHJK-UHFFFAOYSA-P
DB01123	14773275	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01123	14785064	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01123	14798496	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01123	14811521	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01123	14889620	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01123	14937937	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01124	125008676	JLRGJRBPOGGCBT-UHFFFAOYSA-N
DB01124	15197366	JLRGJRBPOGGCBT-UHFFFAOYSA-N
DB01124	16519031	JLRGJRBPOGGCBT-UHFFFAOYSA-N
DB01125	15391997	XRCFXMGQEVUZFC-UHFFFAOYSA-N
DB01126	136883745	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01126	14811941	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01126	14836607	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01126	14885343	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01126	14909902	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01126	152256106	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01126	16409646	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01126	16783514	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01126	57577942	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01126	57577943	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01126	85756964	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01127	123054355	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	123054356	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	14783868	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	14829428	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	14837313	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	14842132	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	14907926	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	74371203	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	74371204	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	74371448	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	74371449	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	74371450	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	74371453	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	92723428	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01128	123077291	LKJPYSCBVHEWIU-UHFFFAOYSA-N
DB01128	14766323	LKJPYSCBVHEWIU-UHFFFAOYSA-N
DB01128	14766450	LKJPYSCBVHEWIU-UHFFFAOYSA-N
DB01128	14783081	LKJPYSCBVHEWIU-UHFFFAOYSA-N
DB01128	14791868	LKJPYSCBVHEWIU-UHFFFAOYSA-N
