drugbank_id	metabolights_id	inchi_key
DB04364	MTBLC15686	ROWKJAVDOGWPAT-GSVOUGTGSA-N
DB04364	MTBLC15687	ROWKJAVDOGWPAT-GSVOUGTGSA-N
DB04364	MTBLC15688	ROWKJAVDOGWPAT-GSVOUGTGSA-N
DB04365	MTBLC2814	HJJPJSXJAXAIPN-UHFFFAOYSA-N
DB04370	MTBLC27891	NOKPBJYHPHHWAN-REOHCLBHSA-N
DB04370	MTBLC62225	NOKPBJYHPHHWAN-REOHCLBHSA-N
DB04372	MTBLC42027	FVXDQWZBHIXIEJ-LNDKUQBDSA-N
DB04372	MTBLC86129	FVXDQWZBHIXIEJ-LNDKUQBDSA-N
DB04377	MTBLC16831	NPOAOTPXWNWTSH-UHFFFAOYSA-N
DB04377	MTBLC17325	NPOAOTPXWNWTSH-UHFFFAOYSA-N
DB04377	MTBLC30920	NPOAOTPXWNWTSH-UHFFFAOYSA-N
DB04380	MTBLC17536	NUCLJNSWZCHRKL-UHFFFAOYSA-M
DB04380	MTBLC30837	NUCLJNSWZCHRKL-UHFFFAOYSA-M
DB04382	MTBLC84755	PMMURAAUARKVCB-ARQDHWQXSA-N
DB04382	MTBLC90759	PMMURAAUARKVCB-ARQDHWQXSA-N
DB04388	MTBLC17232	KABXUUFDPUOJMW-BYPYZUCNSA-N
DB04388	MTBLC58066	KABXUUFDPUOJMW-BYPYZUCNSA-N
DB04397	MTBLC15377	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04397	MTBLC16234	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04397	MTBLC29374	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04397	MTBLC29375	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04397	MTBLC29412	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04397	MTBLC33806	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04397	MTBLC33811	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04397	MTBLC33813	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04397	MTBLC41981	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04398	MTBLC16004	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	MTBLC16651	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	MTBLC24996	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	MTBLC42111	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	MTBLC422	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	MTBLC78320	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04401	MTBLC15710	SXKNCCSPZDCRFD-UHFFFAOYSA-N
DB04414	MTBLC15377	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04414	MTBLC16234	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04414	MTBLC29374	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04414	MTBLC29375	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04414	MTBLC29412	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04414	MTBLC33806	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04414	MTBLC33811	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04414	MTBLC33813	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04414	MTBLC41981	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04417	MTBLC16836	BTJIUGUIPKRLHP-UHFFFAOYSA-N
DB04417	MTBLC57917	BTJIUGUIPKRLHP-UHFFFAOYSA-N
DB04418	MTBLC15919	OFBHPPMPBOJXRT-VWJPMABRSA-N
DB04418	MTBLC57567	OFBHPPMPBOJXRT-VWJPMABRSA-N
DB04419	MTBLC18347	LRQKBLKVPFOOQJ-RXMQYKEDSA-N
DB04419	MTBLC21203	LRQKBLKVPFOOQJ-RXMQYKEDSA-N
DB04419	MTBLC58455	LRQKBLKVPFOOQJ-RXMQYKEDSA-N
DB04422	MTBLC17230	FFFHZYDWPBMWHY-VKHMYHEASA-N
DB04422	MTBLC17588	FFFHZYDWPBMWHY-VKHMYHEASA-N
DB04422	MTBLC58065	FFFHZYDWPBMWHY-VKHMYHEASA-N
DB04422	MTBLC58199	FFFHZYDWPBMWHY-VKHMYHEASA-N
DB04422	MTBLC63072	FFFHZYDWPBMWHY-VKHMYHEASA-N
DB04422	MTBLC66952	FFFHZYDWPBMWHY-VKHMYHEASA-N
DB04425	MTBLC17001	YQIFAMYNGGOTFB-XINAWCOVSA-N
DB04431	MTBLC29556	XJHXLMVKYIVZTE-LOALFDMRSA-Q
DB04431	MTBLC85488	XJHXLMVKYIVZTE-LOALFDMRSA-Q
DB04436	MTBLC46534	VIIAUOZUUGXERI-ZETCQYMHSA-N
DB04440	MTBLC18255	MRWXACSTFXYYMV-FDDDBJFASA-N
DB04444	MTBLC17051	UYOMQIYKOOHAMK-UHFFFAOYSA-J
DB04444	MTBLC29228	UYOMQIYKOOHAMK-UHFFFAOYSA-J
DB04445	MTBLC16382	YFDLHELOZYVNJE-UHFFFAOYSA-L
DB04445	MTBLC16793	YFDLHELOZYVNJE-UHFFFAOYSA-L
DB04445	MTBLC43451	YFDLHELOZYVNJE-UHFFFAOYSA-L
DB04447	MTBLC18320	VHJLVAABSRFDPM-IMJSIDKUSA-N
DB04447	MTBLC42106	VHJLVAABSRFDPM-IMJSIDKUSA-N
DB04447	MTBLC42170	VHJLVAABSRFDPM-IMJSIDKUSA-N
DB04454	MTBLC28340	QWCKQJZIFLGMSD-GSVOUGTGSA-N
DB04454	MTBLC28797	QWCKQJZIFLGMSD-GSVOUGTGSA-N
DB04454	MTBLC35619	QWCKQJZIFLGMSD-GSVOUGTGSA-N
DB04454	MTBLC35621	QWCKQJZIFLGMSD-GSVOUGTGSA-N
DB04454	MTBLC74359	QWCKQJZIFLGMSD-GSVOUGTGSA-N
DB04454	MTBLC86508	QWCKQJZIFLGMSD-GSVOUGTGSA-N
DB04455	MTBLC17750	KWIUHFFTVRNATP-UHFFFAOYSA-O
DB04455	MTBLC41139	KWIUHFFTVRNATP-UHFFFAOYSA-O
DB04457	MTBLC16192	LTFMZDNNPPEQNG-KVQBGUIXSA-N
DB04457	MTBLC57673	LTFMZDNNPPEQNG-KVQBGUIXSA-N
DB04461	MTBLC15439	NIUVHXTXUXOFEB-UHFFFAOYSA-N
DB04461	MTBLC57309	NIUVHXTXUXOFEB-UHFFFAOYSA-N
DB04464	MTBLC16552	PYUSHNKNPOHWEZ-YFKPBYRVSA-N
DB04464	MTBLC57809	PYUSHNKNPOHWEZ-YFKPBYRVSA-N
DB04465	MTBLC17057	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC17306	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC17716	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC18147	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC18167	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC25164	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC28085	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC28676	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC36217	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC36218	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC36219	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC36224	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC41034	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MTBLC64351	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04467	MTBLC44770	WACJCHFWJNNBPR-ZETCQYMHSA-N
DB04467	MTBLC59763	WACJCHFWJNNBPR-ZETCQYMHSA-N
DB04468	MTBLC44616	TXUZVZSFRXZGTL-QPLCGJKRSA-N
DB04473	MTBLC2181	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MTBLC27586	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MTBLC27907	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MTBLC42548	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MTBLC42589	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MTBLC42606	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MTBLC62346	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MTBLC63151	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MTBLC63152	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04481	MTBLC17113	UNXHWFMMPAWVPI-ZXZARUISSA-N
DB04481	MTBLC42090	UNXHWFMMPAWVPI-ZXZARUISSA-N
DB04481	MTBLC48300	UNXHWFMMPAWVPI-ZXZARUISSA-N
DB04485	MTBLC17748	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04493	MTBLC134283	GSXOAOHZAIYLCY-HSUXUTPPSA-N
DB04493	MTBLC134284	GSXOAOHZAIYLCY-HSUXUTPPSA-N
DB04493	MTBLC15845	GSXOAOHZAIYLCY-HSUXUTPPSA-N
DB04493	MTBLC15946	GSXOAOHZAIYLCY-HSUXUTPPSA-N
DB04493	MTBLC47947	GSXOAOHZAIYLCY-HSUXUTPPSA-N
DB04493	MTBLC57579	GSXOAOHZAIYLCY-HSUXUTPPSA-N
DB04494	MTBLC15377	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04494	MTBLC16234	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04494	MTBLC29374	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04494	MTBLC29375	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04494	MTBLC29412	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04494	MTBLC33806	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04494	MTBLC33811	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04494	MTBLC33813	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04494	MTBLC41981	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04498	MTBLC13086	HOSWPDPVFBCLSY-GSVOUGTGSA-N
DB04498	MTBLC18051	HOSWPDPVFBCLSY-GSVOUGTGSA-N
DB04498	MTBLC537519	HOSWPDPVFBCLSY-GSVOUGTGSA-N
DB04499	MTBLC17907	AWMVMTVKBNGEAK-QMMMGPOBSA-N
DB04499	MTBLC45389	AWMVMTVKBNGEAK-QMMMGPOBSA-N
DB04499	MTBLC51014	AWMVMTVKBNGEAK-QMMMGPOBSA-N
DB04510	MTBLC17050	OSJPPGNTCRNQQC-UWTATZPHSA-N
DB04510	MTBLC17794	OSJPPGNTCRNQQC-UWTATZPHSA-N
DB04510	MTBLC57998	OSJPPGNTCRNQQC-UWTATZPHSA-N
DB04510	MTBLC58272	OSJPPGNTCRNQQC-UWTATZPHSA-N
DB04510	MTBLC88005	OSJPPGNTCRNQQC-UWTATZPHSA-N
DB04519	MTBLC25646	WWZKQHOCKIZLMA-UHFFFAOYSA-N
DB04519	MTBLC28837	WWZKQHOCKIZLMA-UHFFFAOYSA-N
DB04520	MTBLC6631	LSGOTAXPWMCUCK-RYUDHWBXSA-N
DB04522	MTBLC15811	BZQFBWGGLXLEPQ-REOHCLBHSA-N
DB04522	MTBLC37712	BZQFBWGGLXLEPQ-REOHCLBHSA-N
DB04522	MTBLC37713	BZQFBWGGLXLEPQ-REOHCLBHSA-N
DB04522	MTBLC57524	BZQFBWGGLXLEPQ-REOHCLBHSA-N
DB04522	MTBLC58680	BZQFBWGGLXLEPQ-REOHCLBHSA-N
DB04522	MTBLC67032	BZQFBWGGLXLEPQ-REOHCLBHSA-N
DB04524	MTBLC15531	LTYOQGRJFJAKNA-DVVLENMVSA-N
DB04524	MTBLC57384	LTYOQGRJFJAKNA-DVVLENMVSA-N
DB04526	MTBLC90765	BGWQRWREUZVRGI-QQABCQGCSA-N
DB04527	MTBLC50789	VQTLPSCRBFYDNX-LWMBPPNESA-N
DB04527	MTBLC58850	VQTLPSCRBFYDNX-LWMBPPNESA-N
DB04528	MTBLC42017	UFBJCMHMOXMLKC-UHFFFAOYSA-N
DB04528	MTBLC84561	UFBJCMHMOXMLKC-UHFFFAOYSA-N
DB04529	MTBLC47395	QCHYVJAUGVHJHX-PZIRYZLHSA-N
DB04529	MTBLC75953	QCHYVJAUGVHJHX-PZIRYZLHSA-N
DB04530	MTBLC74104	YPUBRSXDQSFQBA-BYPYZUCNSA-N
DB04532	MTBLC16881	SIKJAQJRHWYJAI-UHFFFAOYSA-N
DB04537	MTBLC16533	JLSKPBDKNIXMBS-VIFPVBQESA-N
DB04537	MTBLC57803	JLSKPBDKNIXMBS-VIFPVBQESA-N
DB04538	MTBLC16378	LXRUAYBIUSUULX-HRFVKAFMSA-N
DB04538	MTBLC47980	LXRUAYBIUSUULX-HRFVKAFMSA-N
DB04538	MTBLC58724	LXRUAYBIUSUULX-HRFVKAFMSA-N
DB04540	MTBLC16113	HVYWMOMLDIMFJA-DPAQBDIFSA-N
DB04551	MTBLC28013	RNBGYGVWRKECFJ-ARQDHWQXSA-N
DB04551	MTBLC32966	RNBGYGVWRKECFJ-ARQDHWQXSA-N
DB04551	MTBLC32968	RNBGYGVWRKECFJ-ARQDHWQXSA-N
DB04551	MTBLC37736	RNBGYGVWRKECFJ-ARQDHWQXSA-N
DB04551	MTBLC40595	RNBGYGVWRKECFJ-ARQDHWQXSA-N
DB04551	MTBLC4250	RNBGYGVWRKECFJ-ARQDHWQXSA-N
DB04551	MTBLC49299	RNBGYGVWRKECFJ-ARQDHWQXSA-N
DB04551	MTBLC58694	RNBGYGVWRKECFJ-ARQDHWQXSA-N
DB04553	MTBLC16763	TYEYBOSBBBHJIV-UHFFFAOYSA-N
DB04553	MTBLC30831	TYEYBOSBBBHJIV-UHFFFAOYSA-N
DB04555	MTBLC17239	ZWIADYZPOWUWEW-XVFCMESISA-N
DB04555	MTBLC58069	ZWIADYZPOWUWEW-XVFCMESISA-N
DB04557	MTBLC15843	YZXBAPSDXZZRGB-DOFZRALJSA-N
DB04557	MTBLC32395	YZXBAPSDXZZRGB-DOFZRALJSA-N
DB04557	MTBLC36306	YZXBAPSDXZZRGB-DOFZRALJSA-N
DB04564	MTBLC16217	PHOQVHQSTUBQQK-SQOUGZDYSA-N
DB04566	MTBLC17202	GRSZFWQUAKGDAV-KQYNXXCUSA-N
DB04566	MTBLC58053	GRSZFWQUAKGDAV-KQYNXXCUSA-N
DB04573	MTBLC27974	PROQIPRRNZUXQM-ZXXIGWHRSA-N
DB04573	MTBLC42156	PROQIPRRNZUXQM-ZXXIGWHRSA-N
DB04573	MTBLC87620	PROQIPRRNZUXQM-ZXXIGWHRSA-N
DB04574	MTBLC17474	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04574	MTBLC60050	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04619	MTBLC27632	KWOLFJPFCHCOCG-UHFFFAOYSA-N
DB04622	MTBLC28483	XJWPISBUKWZALE-UHFFFAOYSA-N
DB04630	MTBLC27584	PQSUYGKTWSAVDQ-ZVIOFETBSA-N
DB04650	MTBLC15956	YBJHBAHKTGYVGT-OOZYFLPDSA-N
DB04650	MTBLC57586	YBJHBAHKTGYVGT-OOZYFLPDSA-N
DB04652	MTBLC16827	OMFXVFTZEKFJBZ-HJTSIMOOSA-N
DB04660	MTBLC16870	SUHOQUVVVLNYQR-MRVPVSSYSA-N
DB04661	MTBLC139139	ZZQWQNAZXFNSEP-JCOQVFCVSA-N
DB04661	MTBLC41539	ZZQWQNAZXFNSEP-JCOQVFCVSA-N
DB04665	MTBLC28794	ZYGHJZDHTFUPRJ-UHFFFAOYSA-N
DB04676	MTBLC42024	VQPRNSWQIAHPMS-HNNXBMFYSA-N
DB04683	MTBLC89398	QGIXWNRQEFVVRM-CTDKCSBDSA-N
DB04688	MTBLC31529	QIQNNBXHAYSQRY-UYXSQOIJSA-N
DB04688	MTBLC59908	QIQNNBXHAYSQRY-UYXSQOIJSA-N
DB04690	MTBLC27656	VSJKWCGYPAHWDS-FQEVSTJZSA-N
DB04699	MTBLC42639	YEJRWHAVMIAJKC-UHFFFAOYSA-N
DB04704	MTBLC1296	MCKLJFJEQRYRQT-MGNSQDQZSA-N
DB04705	MTBLC42977	INBGSXNNRGWLJU-ZHHJOTBYSA-N
DB04706	MTBLC17500	OYXZMSRRJOYLLO-KGZHIOMZSA-N
DB04714	MTBLC128769	NUHSROFQTUXZQQ-UHFFFAOYSA-N
DB04714	MTBLC16584	NUHSROFQTUXZQQ-UHFFFAOYSA-N
DB04728	MTBLC71961	DBLVDAUGBTYDFR-SWMBIRFSSA-N
DB04734	MTBLC16600	HNEGQIOMVPPMNR-IHWYPQMZSA-N
DB04734	MTBLC17626	HNEGQIOMVPPMNR-IHWYPQMZSA-N
DB04734	MTBLC30719	HNEGQIOMVPPMNR-IHWYPQMZSA-N
DB04734	MTBLC36986	HNEGQIOMVPPMNR-IHWYPQMZSA-N
DB04741	MTBLC25461	XKTFQMCPGMTBMD-FYHMSGCOSA-N
DB04745	MTBLC16365	LISFMEBWQUVKPJ-UHFFFAOYSA-N
DB04745	MTBLC18289	LISFMEBWQUVKPJ-UHFFFAOYSA-N
DB04746	MTBLC83063	GKJZMAHZJGSBKD-NMMTYZSQSA-N
DB04746	MTBLC83066	GKJZMAHZJGSBKD-NMMTYZSQSA-N
DB04780	MTBLC75964	QTTLKKFUOJQIRB-JOLIRYOJSA-N
DB04780	MTBLC76069	QTTLKKFUOJQIRB-JOLIRYOJSA-N
DB04784	MTBLC16346	WAPNOHKVXSQRPX-SSDOTTSWSA-N
DB04784	MTBLC45616	WAPNOHKVXSQRPX-SSDOTTSWSA-N
DB04784	MTBLC669	WAPNOHKVXSQRPX-SSDOTTSWSA-N
DB04785	MTBLC45773	KVTPRMVXYZKLIG-NCAOFHFGSA-N
DB04789	MTBLC15641	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	MTBLC18608	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04801	MTBLC28727	UWHZIFQPPBDJPM-FPLPWBNLSA-N
DB04801	MTBLC30828	UWHZIFQPPBDJPM-FPLPWBNLSA-N
DB04805	MTBLC46416	FEPMHVLSLDOMQC-IYPFLVAKSA-N
DB04816	MTBLC3682	QBPFLULOKWLNNW-UHFFFAOYSA-N
DB04827	MTBLC17967	JOYRKODLDBILNP-UHFFFAOYSA-N
DB04829	MTBLC6605	VAYOSLLFUXYJDT-RDTXWAMCSA-N
DB04835	MTBLC94963	GSNHKUDZZFZSJB-QYOOZWMWSA-N
DB04840	MTBLC34665	JWPGJSVJDAJRLW-UHFFFAOYSA-N
DB04845	MTBLC95095	FABUFPQFXZVHFB-PVYNADRNSA-N
DB04864	MTBLC78330	ZRJBHWIHUMBLCN-YQEJDHNASA-N
DB04865	MTBLC71019	HYFHYPWGAURHIV-JFIAXGOJSA-N
DB04874	MTBLC16134	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	MTBLC17883	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	MTBLC17996	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	MTBLC28938	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04886	MTBLC65552	NIDRYBLTWYFCFV-FMTVUPSXSA-N
DB04886	MTBLC65553	NIDRYBLTWYFCFV-FMTVUPSXSA-N
DB04886	MTBLC65555	NIDRYBLTWYFCFV-FMTVUPSXSA-N
DB04912	MTBLC17883	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	MTBLC17996	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04936	MTBLC13022	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	MTBLC13172	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	MTBLC134275	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	MTBLC27605	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	MTBLC37724	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	MTBLC47693	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	MTBLC48095	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04960	MTBLC95025	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04977	MTBLC90205	UUSZLLQJYRSZIS-LXNNNBEUSA-N
DB04996	MTBLC15366	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	MTBLC15773	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	MTBLC16134	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	MTBLC17883	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	MTBLC17996	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	MTBLC28938	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	MTBLC30089	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	MTBLC42939	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB05018	MTBLC44369	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05109	MTBLC84050	PKVRCIRHQMSYJX-AIFWHQITSA-N
DB05137	MTBLC48723	MXYUKLILVYORSK-HBMCJLEFSA-N
DB05168	MTBLC134736	KUZYSQSABONDME-QRLOMCMNSA-N
DB05229	MTBLC29101	YTCZZXIRLARSET-VJRSQJMHSA-M
DB05262	MTBLC28315	HXNFUBHNUDHIGC-UHFFFAOYSA-N
DB05295	MTBLC73927	FZEXGDDBXLBRTD-AYIMTCTASA-N
DB05296	MTBLC15366	ZCISRIHHEXSWIR-WRIGXHCHSA-L
DB05296	MTBLC30089	ZCISRIHHEXSWIR-WRIGXHCHSA-L
DB05339	MTBLC17883	GGNCUSDIUUCNKE-RSAXXLAASA-N
DB05339	MTBLC17996	GGNCUSDIUUCNKE-RSAXXLAASA-N
DB05340	MTBLC29101	RWFZSORKWFPGNE-UHFFFAOYSA-M
DB05381	MTBLC18295	NTYJJOPFIAHURM-UHFFFAOYSA-N
DB05381	MTBLC58432	NTYJJOPFIAHURM-UHFFFAOYSA-N
DB05389	MTBLC15377	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	MTBLC15379	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	MTBLC16234	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	MTBLC26689	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	MTBLC27140	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	MTBLC29374	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	MTBLC29375	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	MTBLC29412	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	MTBLC29793	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	MTBLC33806	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	MTBLC33811	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	MTBLC33813	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	MTBLC41981	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05398	MTBLC131762	KMCBHFNNVRCAAH-UHFFFAOYSA-N
DB05420	MTBLC69438	ASYYOZSDALANRF-UHFFFAOYSA-K
DB05428	MTBLC15366	VAZLWPAHMORDGR-WRIGXHCHSA-L
DB05428	MTBLC30089	VAZLWPAHMORDGR-WRIGXHCHSA-L
DB05446	MTBLC48926	PIUSLWSYOYFRFR-UHFFFAOYSA-N
DB05446	MTBLC58758	PIUSLWSYOYFRFR-UHFFFAOYSA-N
DB05450	MTBLC28933	GMBQZIIUCVWOCD-UQHLGXRBSA-N
DB05456	MTBLC74667	RRVPPYNAZJRZFR-MRCUWXFGSA-N
DB05461	MTBLC15377	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	MTBLC16234	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	MTBLC17883	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	MTBLC17996	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	MTBLC29374	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	MTBLC29375	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	MTBLC29412	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	MTBLC33806	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	MTBLC33811	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	MTBLC33813	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	MTBLC41981	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05476	MTBLC17883	FMHIVIJVVYYSRN-JCOPYZAKSA-N
DB05476	MTBLC17996	FMHIVIJVVYYSRN-JCOPYZAKSA-N
DB05478	MTBLC25224	JXQUAHHUSMJUFV-HZPZRMRQSA-N
DB05478	MTBLC27376	JXQUAHHUSMJUFV-HZPZRMRQSA-N
DB05482	MTBLC8988	FJHBVJOVLFPMQE-QFIPXVFZSA-N
DB05549	MTBLC25224	ICMWGKNAXGUKQN-UHFFFAOYSA-N
DB05549	MTBLC27376	ICMWGKNAXGUKQN-UHFFFAOYSA-N
DB05607	MTBLC18012	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	MTBLC18300	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	MTBLC29806	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	MTBLC30780	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	MTBLC37154	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	MTBLC37156	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05630	MTBLC15377	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	MTBLC16234	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	MTBLC29101	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	MTBLC29374	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	MTBLC29375	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	MTBLC29412	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	MTBLC33806	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	MTBLC33811	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	MTBLC33813	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	MTBLC41981	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05642	MTBLC15377	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	MTBLC16234	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	MTBLC17883	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	MTBLC17996	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	MTBLC29374	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	MTBLC29375	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	MTBLC29412	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	MTBLC33806	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	MTBLC33811	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	MTBLC33813	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	MTBLC41981	SAURKKOJWIFYSR-UHFFFAOYSA-N
