drugbank_id	nikkaji_id	inchi_key
DB07302	J355.517H	NPDSHTNEKLQQIJ-UINYOVNOSA-N
DB07302	J360.975H	NPDSHTNEKLQQIJ-UINYOVNOSA-N
DB07302	J365.920H	NPDSHTNEKLQQIJ-UINYOVNOSA-N
DB07302	J58.437A	NPDSHTNEKLQQIJ-UINYOVNOSA-N
DB07302	J58.438J	NPDSHTNEKLQQIJ-UINYOVNOSA-N
DB07302	J58.631E	NPDSHTNEKLQQIJ-UINYOVNOSA-N
DB07302	J58.632C	NPDSHTNEKLQQIJ-UINYOVNOSA-N
DB07302	J590.542G	NPDSHTNEKLQQIJ-UINYOVNOSA-N
DB07310	J3.339.730E	KNHNFKZUNFPPQE-MADCSZMMSA-N
DB07315	J2.121.746H	SHCHFGSUYJUEBR-INIZCTEOSA-N
DB07317	J683.284I	BKXNPYSVWOVZGX-CMDGGOBGSA-N
DB07327	J750.870K	FELUFXCUIYHAPB-INIZCTEOSA-N
DB07327	J942.915H	FELUFXCUIYHAPB-INIZCTEOSA-N
DB07330	J3.234.090C	KXSIHXHEHABEJX-UHFFFAOYSA-N
DB07332	J1.287.934B	CJPLEFFCVDQQFZ-INIZCTEOSA-N
DB07332	J565.715F	CJPLEFFCVDQQFZ-INIZCTEOSA-N
DB07332	J565.716D	CJPLEFFCVDQQFZ-INIZCTEOSA-N
DB07334	J3.285.895C	HTIZPBXCJPQDEM-UHFFFAOYSA-N
DB07335	J2.653.706A	MWYBBCLGEHZSCP-UHFFFAOYSA-N
DB07337	J2.922.608C	SOKOHDQTKSROQZ-UHFFFAOYSA-N
DB07339	J1.203.317F	RPHLQSHHTJORHI-SECBINFHSA-N
DB07339	J26.084C	RPHLQSHHTJORHI-SECBINFHSA-N
DB07340	J2.006.667I	ZFLJHSQHILSNCM-UHFFFAOYSA-N
DB07341	J2.348.150B	GHTLMVRROQXELT-HTYYFBMYSA-N
DB07343	J1.588.573D	NFNNMVVXXITVGD-UHFFFAOYSA-N
DB07344	J97.004B	NJRFAMBTWHGSDE-UHFFFAOYSA-N
DB07347	J668.311H	MGSKVZWGBWPBTF-UHFFFAOYSA-N
DB07348	J1.988.507K	KQNZDYYTLMIZCT-KQPMLPITSA-N
DB07348	J16.636G	KQNZDYYTLMIZCT-KQPMLPITSA-N
DB07348	J3.554.023G	KQNZDYYTLMIZCT-KQPMLPITSA-N
DB07348	J91.909H	KQNZDYYTLMIZCT-KQPMLPITSA-N
DB07350	J2.132.955J	UFQOXIMRSMFQRI-BQYQJAHWSA-N
DB07351	J1.941.599F	ICACWKLCNCPHAM-YJBOKZPZSA-N
DB07352	J1.266.747G	KZNIFHPLKGYRTM-UHFFFAOYSA-N
DB07352	J1.266.748E	KZNIFHPLKGYRTM-UHFFFAOYSA-N
DB07352	J1.266.749C	KZNIFHPLKGYRTM-UHFFFAOYSA-N
DB07352	J2.263.640E	KZNIFHPLKGYRTM-UHFFFAOYSA-N
DB07352	J3.394.200A	KZNIFHPLKGYRTM-UHFFFAOYSA-N
DB07352	J6.601J	KZNIFHPLKGYRTM-UHFFFAOYSA-N
DB07354	J2.638.318H	LXDREMZQGAILJU-UHFFFAOYSA-O
DB07355	J773.221J	FOFZVIUYGPBWLV-UHFFFAOYSA-N
DB07358	J2.707.457J	JEBOJMQHVUEKBE-UHFFFAOYSA-N
DB07360	J2.991.386B	JJHXPDTVQKWKHA-UHFFFAOYSA-N
DB07363	J2.890.578E	GUNRMHMEAWSZQE-UHFFFAOYSA-N
DB07364	J2.676.907H	PRIGRJPRGZCFAS-UHFFFAOYSA-N
DB07365	J2.765.039B	OFYAYGJCPXRNBL-LBPRGKRZSA-N
DB07365	J350.870F	OFYAYGJCPXRNBL-LBPRGKRZSA-N
DB07365	J353.120A	OFYAYGJCPXRNBL-LBPRGKRZSA-N
DB07365	J395.463C	OFYAYGJCPXRNBL-LBPRGKRZSA-N
DB07367	J1.974.179F	QJILQIWQVOAQBB-FOERHGQSSA-N
DB07367	J2.755.428H	QJILQIWQVOAQBB-FOERHGQSSA-N
DB07367	J3.497.048C	QJILQIWQVOAQBB-FOERHGQSSA-N
DB07370	J2.755.429F	HXWFEIXEWVGTGU-KRIYVDMXSA-N
DB07370	J2.755.430J	HXWFEIXEWVGTGU-KRIYVDMXSA-N
DB07370	J2.974.829B	HXWFEIXEWVGTGU-KRIYVDMXSA-N
DB07370	J2.974.831D	HXWFEIXEWVGTGU-KRIYVDMXSA-N
DB07370	J3.497.049A	HXWFEIXEWVGTGU-KRIYVDMXSA-N
DB07373	J2.588.283K	LUJVUUWNAPIQQI-QAGGRKNESA-N
DB07373	J38.935H	LUJVUUWNAPIQQI-QAGGRKNESA-N
DB07374	J2.182.707J	YKJYKKNCCRKFSL-RDBSUJKOSA-N
DB07374	J2.221.795J	YKJYKKNCCRKFSL-RDBSUJKOSA-N
DB07374	J2.221.798D	YKJYKKNCCRKFSL-RDBSUJKOSA-N
DB07374	J2.241.853J	YKJYKKNCCRKFSL-RDBSUJKOSA-N
DB07374	J60.442I	YKJYKKNCCRKFSL-RDBSUJKOSA-N
DB07375	J139.897K	RAJWOBJTTGJROA-QJISAEMRSA-N
DB07375	J36.711G	RAJWOBJTTGJROA-QJISAEMRSA-N
DB07375	J38.549B	RAJWOBJTTGJROA-QJISAEMRSA-N
DB07375	J38.550F	RAJWOBJTTGJROA-QJISAEMRSA-N
DB07375	J858.502D	RAJWOBJTTGJROA-QJISAEMRSA-N
DB07376	J2.856.359K	BBEQQKBWUHCIOU-UHFFFAOYSA-N
DB07376	J205.680A	BBEQQKBWUHCIOU-UHFFFAOYSA-N
DB07376	J3.501.680E	BBEQQKBWUHCIOU-UHFFFAOYSA-N
DB07376	J635.385A	BBEQQKBWUHCIOU-UHFFFAOYSA-N
DB07377	J2.576.566D	BYBVYIPUGPZRSX-OLZOCXBDSA-N
DB07378	J2.926.591G	HABUHWBZDNZBSI-MBJXGIAVSA-N
DB07379	J1.150.641K	RAMROQQYRRQPDL-OAHLLOKOSA-N
DB07380	J1.568.381C	JTIIYPHJIDENCW-JTQLQIEISA-N
DB07381	J6.293F	NWCHELUCVWSRRS-VIFPVBQESA-N
DB07381	J74.192B	NWCHELUCVWSRRS-VIFPVBQESA-N
DB07381	J74.193K	NWCHELUCVWSRRS-VIFPVBQESA-N
DB07381	J74.194I	NWCHELUCVWSRRS-VIFPVBQESA-N
DB07381	J74.195G	NWCHELUCVWSRRS-VIFPVBQESA-N
DB07381	J74.196E	NWCHELUCVWSRRS-VIFPVBQESA-N
DB07381	J74.197C	NWCHELUCVWSRRS-VIFPVBQESA-N
DB07381	J74.198A	NWCHELUCVWSRRS-VIFPVBQESA-N
DB07381	J74.199J	NWCHELUCVWSRRS-VIFPVBQESA-N
DB07381	J74.249J	NWCHELUCVWSRRS-VIFPVBQESA-N
DB07381	J74.250C	NWCHELUCVWSRRS-VIFPVBQESA-N
DB07382	J3.589.967G	WJNBSTLIALIIEW-UHFFFAOYSA-N
DB07384	J1.024.703I	JACZWLDAHFCGCC-ZETCQYMHSA-N
DB07385	J1.204.723A	RQFCSAVLOHDQNB-FIKIJFGZSA-N
DB07390	J1.107.819B	RKWXKADYTDWZIJ-VIFPVBQESA-N
DB07391	J2.283.809A	PVDZDTVFUVTTDU-YFKPBYRVSA-N
DB07392	J1.229.269D	MXWJVTOOROXGIU-UHFFFAOYSA-N
DB07392	J3.685D	MXWJVTOOROXGIU-UHFFFAOYSA-N
DB07393	J1.067.681I	GSKNNHAAFLPYHG-UHFFFAOYSA-N
DB07394	J1.005.485K	QXCOFYWOWZJFEA-YJMRODJJSA-N
DB07394	J759.240J	QXCOFYWOWZJFEA-YJMRODJJSA-N
DB07397	J3.401.458B	ITADELAVAWJACR-NSHDSACASA-N
DB07398	J2.075.983F	VATFNEMGBRWLHI-UHFFFAOYSA-N
DB07401	J3.034.290I	WFDXOXNFNRHQEC-GHRIWEEISA-N
DB07401	J588.357A	WFDXOXNFNRHQEC-GHRIWEEISA-N
DB07403	J2.288.216C	DTDZLJHKVNTQGZ-GOSISDBHSA-N
DB07407	J2.578.819B	CHWVDGYLKPLBES-UHFFFAOYSA-N
DB07412	J1.897.340E	YHXKXVFQHWJYOD-UHFFFAOYSA-N
DB07413	J2.662.153D	CJIJFWHOTNCRDA-WGQQHEPDSA-N
DB07420	J1.673.629E	RCGCZPXSRLLKCK-MRXNPFEDSA-N
DB07420	J727.921C	RCGCZPXSRLLKCK-MRXNPFEDSA-N
DB07420	J807.682K	RCGCZPXSRLLKCK-MRXNPFEDSA-N
DB07420	J807.683I	RCGCZPXSRLLKCK-MRXNPFEDSA-N
DB07420	J846.219D	RCGCZPXSRLLKCK-MRXNPFEDSA-N
DB07424	J2.606.229B	LBNUOQAEVSXSSE-UFRNLTNDSA-K
DB07424	J365.253J	LBNUOQAEVSXSSE-UFRNLTNDSA-K
DB07424	J727.919A	LBNUOQAEVSXSSE-UFRNLTNDSA-K
DB07425	J1.430.329D	QNAZTOHXCZPOSA-UHFFFAOYSA-N
DB07425	J3.516.827C	QNAZTOHXCZPOSA-UHFFFAOYSA-N
DB07425	J3.516.828A	QNAZTOHXCZPOSA-UHFFFAOYSA-N
DB07430	J3.415.761H	CMWRPDHVGMHLSZ-GFCCVEGCSA-N
DB07432	J2.300.647B	ITVRELFVFCOUMV-ZVZWZHPPSA-N
DB07435	J1.148G	GFANZDFKCCJYRF-NSISKUIASA-N
DB07435	J355.431G	GFANZDFKCCJYRF-NSISKUIASA-N
DB07435	J366.957B	GFANZDFKCCJYRF-NSISKUIASA-N
DB07436	J1.747.893A	UERJGKDKJBSKQN-SNVBAGLBSA-N
DB07437	J326.208A	SPJAGILXQBHHSZ-UHFFFAOYSA-N
DB07440	J1.177.009F	LZQMCUIWYRQLOG-UHFFFAOYSA-N
DB07440	J1.331.340G	LZQMCUIWYRQLOG-UHFFFAOYSA-N
DB07441	J1.065.285E	FRBAOMHMZCGBOJ-UHFFFAOYSA-N
DB07445	J2.567.104J	PYVJEAZDEZTGIS-UBKPWBPPSA-N
DB07447	J1.050.098B	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J1.816.391H	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J16.844K	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J2.170.828C	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J2.269.358A	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J2.469.738J	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J292.870A	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J293.582A	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J293.583J	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J3.133.145E	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J353.558D	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J39.503J	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J841.859D	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07447	J947.633D	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07448	J2.811.540G	QELOIXSGJMIHBZ-MSOLQXFVSA-N
DB07450	J598.815B	BMHZAHGTGIZZCT-LJQANCHMSA-N
DB07451	J1.205.403C	VRAJWAGCJIXJHQ-YPMHNXCESA-N
DB07452	J2.543.306H	WFECBOHPSURSGU-UHFFFAOYSA-N
DB07453	J46.330B	VFMMPHCGEFXGIP-UHFFFAOYSA-N
DB07456	J1.032.417C	LBFDERUQORUFIN-QGZVFWFLSA-N
DB07457	J1.032.416E	APYXQTXFRIDSGE-UHFFFAOYSA-N
DB07458	J1.032.417C	LBFDERUQORUFIN-KRWDZBQOSA-N
DB07460	J2.742.731F	UYJNQQDJUOUFQJ-UHFFFAOYSA-N
DB07463	J2.654.506D	LTSUEVPGSXUJHT-OLZOCXBDSA-N
DB07465	J2.484.876K	QGJUIPDUBHWZPV-YQBUGCKMSA-N
DB07467	J10.425F	NDDAHWYSQHTHNT-JTQLQIEISA-N
DB07468	J2.619.548I	NJBBBRZNBVLTRZ-GOSISDBHSA-N
DB07469	J2.619.550K	KAJFGRLMKVNMLH-GOSISDBHSA-N
DB07470	J2.619.549G	DOMYOVZXZIZTRD-QGZVFWFLSA-N
DB07472	J546.427G	FQVDJZWFSZSGGA-QGZVFWFLSA-N
DB07472	J558.116H	FQVDJZWFSZSGGA-QGZVFWFLSA-N
DB07473	J2.335.749F	JYIHODAXBBPFQF-MAUKXSAKSA-N
DB07473	J571.964J	JYIHODAXBBPFQF-MAUKXSAKSA-N
DB07476	J795.946J	MRLVIVXGUGNENL-UHFFFAOYSA-N
DB07477	J105.145H	QRZAKQDHEVVFRX-UHFFFAOYSA-N
DB07477	J598.397E	QRZAKQDHEVVFRX-UHFFFAOYSA-N
DB07478	J134.637G	QDNPCYCBQFHNJC-UHFFFAOYSA-N
DB07480	J976.226D	LGSCVLKUKMBYNC-UHFFFAOYSA-N
DB07482	J1.058.584H	XSBZZZGVAIXJLD-YUMQZZPRSA-N
DB07483	J3.091.819C	LZCLZDCSBDVAOV-UHFFFAOYSA-N
DB07485	J22.341G	SDDLEVPIDBLVHC-UHFFFAOYSA-N
DB07485	J39.602H	SDDLEVPIDBLVHC-UHFFFAOYSA-N
DB07491	J3.574.473H	KGKQFJKPOZCZLD-UHFFFAOYSA-N
DB07493	J2.522.313F	IEQQJQHHJMQETK-YPKPFQOOSA-N
DB07494	J138.398A	BADPXOSJBUEVTR-WKCHPHFGSA-N
DB07495	J2.770.898F	HUNAOTXNHVALTN-UHFFFAOYSA-N
DB07496	J1.063.022C	GWEHVDNNLFDJLR-UHFFFAOYSA-N
DB07496	J2.201.541I	GWEHVDNNLFDJLR-UHFFFAOYSA-N
DB07496	J5.003B	GWEHVDNNLFDJLR-UHFFFAOYSA-N
DB07497	J1.767.219C	ARDNWGMSCXSPBF-CIUDSAMLSA-N
DB07500	J2.972.013D	ZUGCRBMNFSAUOC-YRNVUSSQSA-N
DB07500	J83.028C	ZUGCRBMNFSAUOC-YRNVUSSQSA-N
DB07501	J2.010.639E	MEIJADBULOETOV-KRWDZBQOSA-N
DB07503	J2.630.644B	SRLVNYDXMUGOFI-YWEYNIOJSA-N
DB07504	J2.010.639E	MEIJADBULOETOV-QGZVFWFLSA-N
DB07506	J1.006.297G	GTOFKXZQQDSVFH-SECBINFHSA-N
DB07506	J1.216.713J	GTOFKXZQQDSVFH-SECBINFHSA-N
DB07506	J1.801.215D	GTOFKXZQQDSVFH-SECBINFHSA-N
DB07506	J2.069.662A	GTOFKXZQQDSVFH-SECBINFHSA-N
DB07506	J80.002C	GTOFKXZQQDSVFH-SECBINFHSA-N
DB07506	J84.056D	GTOFKXZQQDSVFH-SECBINFHSA-N
DB07508	J2.021.094J	MEUAVGJWGDPTLF-UHFFFAOYSA-N
DB07510	J2.551.540D	CPZFGNOKCMJZFO-BTHQEHEQSA-N
DB07516	J1.319.310J	IBJDCVXDXGFGIO-FKTQTOOFSA-N
DB07517	J258.543J	WMCQWXZMVIETAO-UHFFFAOYSA-N
DB07518	J24.032J	MHGOKSLTIUHUBF-MRVPVSSYSA-N
DB07518	J57.770G	MHGOKSLTIUHUBF-MRVPVSSYSA-N
DB07525	J3.238.221E	GHQCCHWTDLTMJT-UHFFFAOYSA-N
DB07526	J1.950.814E	XPCVYJATJSZGJU-UHFFFAOYSA-N
DB07526	J2.522.811A	XPCVYJATJSZGJU-UHFFFAOYSA-N
DB07529	J1.429.288H	LHGOQMPIWSCKBA-FNORWQNLSA-N
DB07529	J1.447.363G	LHGOQMPIWSCKBA-FNORWQNLSA-N
DB07529	J1.447.364E	LHGOQMPIWSCKBA-FNORWQNLSA-N
DB07530	J1.750.841E	PCHUQQNKOFNVDU-OSXMSNBXSA-N
DB07536	J2.282.913K	FQYBTYFKOHPWQT-VGSWGCGISA-N
DB07543	J1.472.893G	BQXQGZPYHWWCEB-ZDUSSCGKSA-N
DB07543	J12.594F	BQXQGZPYHWWCEB-ZDUSSCGKSA-N
DB07545	J2.292.525C	RDTDWGQDFJPTPD-UHFFFAOYSA-N
DB07546	J2.822.746I	BBYRUZKRFAIQSR-UHFFFAOYSA-N
DB07550	J1.905.354G	ZIGSBBKEPNQXRG-UHFFFAOYSA-N
DB07551	J1.072.967J	IUCVBFHDSFSEIK-JTQLQIEISA-N
DB07551	J1.072.968H	IUCVBFHDSFSEIK-JTQLQIEISA-N
DB07552	J1.072.967J	IUCVBFHDSFSEIK-SNVBAGLBSA-N
DB07552	J1.072.968H	IUCVBFHDSFSEIK-SNVBAGLBSA-N
DB07553	J1.824.114E	KRCXZGYVOZSCSF-UHFFFAOYSA-N
DB07556	J1.013.332G	BSIZUMJRKYHEBR-QGZVFWFLSA-N
DB07556	J3.251.134A	BSIZUMJRKYHEBR-QGZVFWFLSA-N
DB07557	J1.617.249I	XMRPGKVKISIQBV-XWOJZHJZSA-N
DB07557	J1.617.259F	XMRPGKVKISIQBV-XWOJZHJZSA-N
DB07557	J6.519F	XMRPGKVKISIQBV-XWOJZHJZSA-N
DB07557	J6.569B	XMRPGKVKISIQBV-XWOJZHJZSA-N
DB07557	J69.124K	XMRPGKVKISIQBV-XWOJZHJZSA-N
DB07558	J675.054K	FMYKJLXRRQTBOR-BZSNNMDCSA-N
DB07558	J894.640J	FMYKJLXRRQTBOR-BZSNNMDCSA-N
DB07562	J2.869.744I	FGGSNQOBRJVAKL-UHFFFAOYSA-N
DB07564	J2.543.315G	JUHXOBNFTFUPKQ-UHFFFAOYSA-N
DB07570	J2.222.214G	ZKEZEXYKYHYIMQ-UHFFFAOYSA-N
DB07574	J2.912.770K	TYDIWMTWTXFWSY-HNNXBMFYSA-N
DB07575	J1.697.914G	GZBLEJZADHZBBZ-HOTGVXAUSA-N
DB07575	J496.217F	GZBLEJZADHZBBZ-HOTGVXAUSA-N
DB07575	J796.245B	GZBLEJZADHZBBZ-HOTGVXAUSA-N
DB07577	J85.936B	XREDUPOVEQDQQS-UHFFFAOYSA-N
DB07578	J2.080.460B	WUOLYUKMMRCXGH-UHFFFAOYSA-N
DB07581	J898.230I	SRFUYEFGHOTBHV-IHRRRGAJSA-N
DB07588	J547.927D	FZDVNXHYGMEEDT-UHFFFAOYSA-N
DB07591	J2.111.075B	BJHPYHUDDCVBNG-UHFFFAOYSA-N
DB07594	J3.359.887D	OWPMENVYXDJDOW-UHFFFAOYSA-N
DB07597	J1.579.694D	IIMSEFZOOYSTDO-VHSXEESVSA-N
DB07597	J1.579.695B	IIMSEFZOOYSTDO-VHSXEESVSA-N
DB07597	J1.579.788F	IIMSEFZOOYSTDO-VHSXEESVSA-N
DB07597	J1.579.789D	IIMSEFZOOYSTDO-VHSXEESVSA-N
DB07598	J1.447.874D	RQEPVMAYUINZRE-GFCCVEGCSA-N
DB07599	J1.664.554K	FMYGJTQJYFMFCR-XGICHPGQSA-N
DB07601	J3.499.366A	JLIRVZVVCCIAKG-UHFFFAOYSA-N
DB07606	J2.217.859H	OPRAIFVPXXVXDL-UHFFFAOYSA-N
DB07607	J1.806.640H	RXDZANYWRNIAOR-HHHXNRCGSA-N
DB07610	J135.090K	NXPPAOGUKPJVDI-UHFFFAOYSA-N
DB07610	J30.352F	NXPPAOGUKPJVDI-UHFFFAOYSA-N
DB07611	J1.118.237B	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J1.337.684K	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J1.498.312K	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J1.700.381J	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J2.614.261J	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J2.758.651A	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J3.446.092B	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J43.299G	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J538.065K	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J538.066I	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J538.067G	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J538.068E	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J538.069C	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J538.070G	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J538.071E	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07611	J538.072C	VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07612	J1.536.381I	XQKJVNGGVLHNLA-UHFFFAOYSA-N
DB07615	J1.065K	NZHGWWWHIYHZNX-CSKARUKUSA-N
DB07615	J511.890E	NZHGWWWHIYHZNX-CSKARUKUSA-N
DB07615	J68.174A	NZHGWWWHIYHZNX-CSKARUKUSA-N
DB07622	J2.042.676D	KRKQVGZXTNLQSV-UHFFFAOYSA-N
DB07623	J192.168A	UHBAPGWWRFVTFS-UHFFFAOYSA-N
DB07631	J1.527.007A	DVEKCXOJTLDBFE-UHFFFAOYSA-N
DB07631	J205.991F	DVEKCXOJTLDBFE-UHFFFAOYSA-N
DB07631	J324.222F	DVEKCXOJTLDBFE-UHFFFAOYSA-N
DB07632	J460.688D	PZVGOWIIHCUHAO-UHFFFAOYSA-N
DB07634	J779.929B	MLBCURLNKYKBEQ-UHFFFAOYSA-N
DB07635	J1.514.976K	RXNYJUSEXLAVNQ-UHFFFAOYSA-N
DB07635	J39.681H	RXNYJUSEXLAVNQ-UHFFFAOYSA-N
DB07637	J193.705G	COESHZUDRKCEPA-ZETCQYMHSA-N
DB07637	J2.573.467J	COESHZUDRKCEPA-ZETCQYMHSA-N
DB07637	J6.359B	COESHZUDRKCEPA-ZETCQYMHSA-N
DB07638	J3.040.357F	QJSMFUTULGSHNQ-ZOBUZTSGSA-N
DB07640	J668.940J	VMEGFMNVSYVVOM-UHFFFAOYSA-N
DB07641	J668.502A	GSVLCKASFMVUSW-UHFFFAOYSA-N
DB07642	J3.522.778D	GYKIQIOWVKCVBP-UHFFFAOYSA-N
DB07642	J3.653.509A	GYKIQIOWVKCVBP-UHFFFAOYSA-N
DB07645	J10.109E	CXMXRPHRNRROMY-UHFFFAOYSA-N
DB07645	J215.984H	CXMXRPHRNRROMY-UHFFFAOYSA-N
DB07646	J786.327F	OZHBUVQCJMARBN-UHFFFAOYSA-N
DB07650	J210.497K	BCLJZFLDSCTULJ-UHFFFAOYSA-N
DB07651	J2.390.884K	KPMMESISHWWXNM-ROUUACIJSA-N
DB07657	J2.713.191C	SLLQAGCLXXPCKZ-LJQANCHMSA-N
DB07657	J552.449K	SLLQAGCLXXPCKZ-LJQANCHMSA-N
DB07657	J866.235E	SLLQAGCLXXPCKZ-LJQANCHMSA-N
DB07661	J30.351H	FZZQNEVOYIYFPF-UHFFFAOYSA-N
DB07661	J30.416F	FZZQNEVOYIYFPF-UHFFFAOYSA-N
DB07661	J70.175K	FZZQNEVOYIYFPF-UHFFFAOYSA-N
DB07662	J1.035.909K	HTUBKQUPEREOGA-UHFFFAOYSA-N
DB07667	J3.021.617B	ZMDQWZFZPGJFPM-WUKNDPDISA-N
DB07667	J577.287G	ZMDQWZFZPGJFPM-WUKNDPDISA-N
DB07669	J42.457I	LGFDNUSAWCHVJN-UHFFFAOYSA-N
DB07670	J1.637.635C	KRHPBWNETCEFGS-UHFFFAOYSA-N
DB07673	J1.819.416C	MCIIDRLDHRQKPH-QMMMGPOBSA-N
DB07673	J1.819.425B	MCIIDRLDHRQKPH-QMMMGPOBSA-N
DB07673	J2.568.562H	MCIIDRLDHRQKPH-QMMMGPOBSA-N
DB07673	J402.992E	MCIIDRLDHRQKPH-QMMMGPOBSA-N
DB07673	J70.839I	MCIIDRLDHRQKPH-QMMMGPOBSA-N
DB07673	J70.840B	MCIIDRLDHRQKPH-QMMMGPOBSA-N
DB07673	J70.841K	MCIIDRLDHRQKPH-QMMMGPOBSA-N
DB07673	J70.842I	MCIIDRLDHRQKPH-QMMMGPOBSA-N
DB07673	J70.871B	MCIIDRLDHRQKPH-QMMMGPOBSA-N
DB07673	J70.872K	MCIIDRLDHRQKPH-QMMMGPOBSA-N
DB07674	J1.108.163K	PKUWKAXTAVNIJR-UHFFFAOYSA-N
DB07674	J1.181.927C	PKUWKAXTAVNIJR-UHFFFAOYSA-N
DB07674	J479.279C	PKUWKAXTAVNIJR-UHFFFAOYSA-N
DB07674	J80.493B	PKUWKAXTAVNIJR-UHFFFAOYSA-N
DB07674	J81.110F	PKUWKAXTAVNIJR-UHFFFAOYSA-N
DB07674	J83.302I	PKUWKAXTAVNIJR-UHFFFAOYSA-N
DB07675	J1.611.626B	WMUIIGVAWPWQAW-DEOSSOPVSA-N
DB07675	J2.081.302D	WMUIIGVAWPWQAW-DEOSSOPVSA-N
DB07677	J1.472.392G	HRYKZAKEAVZGJD-UHFFFAOYSA-N
DB07678	J671.810H	ANAMDWGJXBYJEB-OPWFCKQNSA-N
DB07679	J1.745.171E	RRAAROKJUVKWAF-RDJZCZTQSA-N
DB07681	J206.714E	LDMOEFOXLIZJOW-UHFFFAOYSA-M
DB07681	J962.149K	LDMOEFOXLIZJOW-UHFFFAOYSA-M
DB07692	J3.436.451F	SHWNKRPMUBFWKE-UHFFFAOYSA-N
DB07700	J2.443.046D	YVAJWBACBRSVPR-NDUHRLLKSA-N
DB07701	J1.896.648D	ADEBPBSSDYVVLD-HXUWFJFHSA-N
DB07701	J458.527E	ADEBPBSSDYVVLD-HXUWFJFHSA-N
DB07701	J549.300E	ADEBPBSSDYVVLD-HXUWFJFHSA-N
DB07701	J549.301C	ADEBPBSSDYVVLD-HXUWFJFHSA-N
DB07702	J1.481.850B	PROQIPRRNZUXQM-PNVOZDDCSA-N
DB07702	J1.570.897B	PROQIPRRNZUXQM-PNVOZDDCSA-N
DB07702	J39.484J	PROQIPRRNZUXQM-PNVOZDDCSA-N
DB07702	J39.485H	PROQIPRRNZUXQM-PNVOZDDCSA-N
DB07702	J4.099A	PROQIPRRNZUXQM-PNVOZDDCSA-N
DB07702	J6.440H	PROQIPRRNZUXQM-PNVOZDDCSA-N
DB07703	J1.051.072D	NZUJVBSYQXETNF-PQWITYJESA-N
DB07703	J2.320.604H	NZUJVBSYQXETNF-PQWITYJESA-N
DB07704	J2.325.546D	UKRVQKUVWNDGMN-UHFFFAOYSA-N
DB07705	J10.724G	LEZWWPYKPKIXLL-GOSISDBHSA-N
DB07705	J304.061E	LEZWWPYKPKIXLL-GOSISDBHSA-N
DB07705	J304.062C	LEZWWPYKPKIXLL-GOSISDBHSA-N
DB07705	J304.909D	LEZWWPYKPKIXLL-GOSISDBHSA-N
DB07705	J306.630D	LEZWWPYKPKIXLL-GOSISDBHSA-N
DB07706	J108.138A	DILDHNKDVHLEQB-XSSYPUMDSA-N
DB07706	J277.640E	DILDHNKDVHLEQB-XSSYPUMDSA-N
DB07708	J3.001.051E	ZNHQDSBJVFFIAK-UHFFFAOYSA-N
DB07710	J686.737E	QNZDHHNWUXIYOH-FQEVSTJZSA-N
DB07710	J950.731K	QNZDHHNWUXIYOH-FQEVSTJZSA-N
DB07711	J259.935J	IOSAAWHGJUZBOG-WDEREUQCSA-N
DB07711	J259.936H	IOSAAWHGJUZBOG-WDEREUQCSA-N
DB07711	J350.425E	IOSAAWHGJUZBOG-WDEREUQCSA-N
DB07711	J350.426C	IOSAAWHGJUZBOG-WDEREUQCSA-N
DB07711	J380.423B	IOSAAWHGJUZBOG-WDEREUQCSA-N
DB07714	J1.273.507C	ICGRXHWXPCXIKM-UHFFFAOYSA-N
DB07715	J6.587K	RHMXXJGYXNZAPX-UHFFFAOYSA-N
