drugbank_id	kegg_ligand_id	inchi_key
DB03773	C01018	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	C01019	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	C01684	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	C02095	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	C02338	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	C02476	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	C02522	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	C08352	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03774	C01165	KABXUUFDPUOJMW-BYPYZUCNSA-O
DB03775	C01909	AUTOLBMXDDTRRT-JGVFFNPUSA-N
DB03776	C00424	BSABBBMNWQWLLU-VKHMYHEASA-N
DB03776	C00937	BSABBBMNWQWLLU-VKHMYHEASA-N
DB03776	C05999	BSABBBMNWQWLLU-VKHMYHEASA-N
DB03777	C11238	QMGUOJYZJKLOLH-UHFFFAOYSA-N
DB03779	C15658	HEPUIGACZYVUCD-YZRQSVRMSA-N
DB03781	C18716	OOLBCHYXZDXLDS-SECBINFHSA-N
DB03783	C07591	CPJSUEIXXCENMM-UHFFFAOYSA-N
DB03791	C15631	NAXSRXHZFIBFMI-UHFFFAOYSA-N
DB03793	C00180	WPYMKLBDIGXBTP-UHFFFAOYSA-N
DB03793	C00539	WPYMKLBDIGXBTP-UHFFFAOYSA-N
DB03795	C00966	PKVVTUWHANFMQC-UHFFFAOYSA-N
DB03796	C00249	IPCSVZSSVZVIGE-UHFFFAOYSA-N
DB03798	C00239	NCMVOABPESMRCP-SHYZEUOFSA-N
DB03800	C00365	JSRLJPSBLDHEIO-SHYZEUOFSA-N
DB03811	C00860	ZQISRDCJNBUVMM-YFKPBYRVSA-O
DB03817	C03283	OGNSCSPNOLGXSM-VKHMYHEASA-N
DB03819	C11343	HBROZNQEVUILML-UHFFFAOYSA-N
DB03823	C12127	XMOCLSLCDHWDHP-IUODEOHRSA-N
DB03823	C12136	XMOCLSLCDHWDHP-IUODEOHRSA-N
DB03825	C00698	XFKVYXCRNATCOO-UHFFFAOYSA-M
DB03825	C01327	XFKVYXCRNATCOO-UHFFFAOYSA-M
DB03825	C11177	XFKVYXCRNATCOO-UHFFFAOYSA-M
DB03829	C01168	MOBMOJGXNHLLIR-GBNDHIKLSA-N
DB03832	C02838	CXTATJFJDMJMIY-CYBMUJFWSA-O
DB03839	C00082	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03839	C01536	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03839	C06420	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03840	C00001	QHMVDLPUUJNKGZ-UHFFFAOYSA-N
DB03840	C01328	QHMVDLPUUJNKGZ-UHFFFAOYSA-N
DB03843	C00067	WSFSSNUMVMOOMR-UHFFFAOYSA-N
DB03852	C09844	WEEGYLXZBRQIMU-WAAGHKOSSA-N
DB03854	C01672	VHRGRCVQAFMJIZ-UHFFFAOYSA-N
DB03856	C07997	VLCYCQAOQCDTCN-ZCFIWIBFSA-N
DB03859	C08193	JUSMHIGDXPKSID-DVKNGEFBSA-N
DB03860	C14758	BVVFOLSZMQVDKV-KXQIQQEYSA-N
DB03866	C05956	SGUKUZOVHSFKPH-YNNPMVKQSA-N
DB03868	C00944	WVMWZWGZRAXUBK-SYTVJDICSA-N
DB03882	C03051	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03882	C03852	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03882	C07632	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03882	C12525	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03884	C00166	BTNMPGBKDVTSJY-UHFFFAOYSA-N
DB03886	C06313	LHQIJBMDNUYRAM-AWFVSMACSA-N
DB03887	C04378	NVOIXARBSSLBAS-CRKDRTNXSA-N
DB03895	C18367	VFCNQNZNPKRXIT-UHFFFAOYSA-N
DB03896	C00404	UNXRWKVEANCORM-UHFFFAOYSA-N
DB03896	C00536	UNXRWKVEANCORM-UHFFFAOYSA-N
DB03896	C02174	UNXRWKVEANCORM-UHFFFAOYSA-N
DB03897	C01744	NMHMNPHRMNGLLB-UHFFFAOYSA-N
DB03902	C00209	MUBZPKHOEPUJKR-UHFFFAOYSA-N
DB03904	C00086	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03909	C13741	UFZTZBNSLXELAL-IOSLPCCCSA-N
DB03911	C00181	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C00216	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C00259	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C00476	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C01394	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C01508	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C02096	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C02204	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C02205	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C02479	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C02604	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C08353	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03912	C01134	JDMUPRLRUUMCTL-VIFPVBQESA-N
DB03913	C00876	GEHSZWRGPHDXJO-NALJQGANSA-N
DB03915	C03214	SAUCHDKDCUROAO-VKHMYHEASA-N
DB03915	C03508	SAUCHDKDCUROAO-VKHMYHEASA-N
DB03918	C00272	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03923	C12203	ILSPFIPSQSFPCN-VYBUCKLUSA-N
DB03926	C03051	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	C03852	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	C07632	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	C12525	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03929	C00065	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03929	C00716	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03929	C00740	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03933	C11442	SAWXMTQYIIZWNU-RGEBLUSTSA-O
DB03934	C00038	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03934	C03184	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03935	C03126	COJBCAMFZDFGFK-TVSWGBMESA-N
DB03937	C00279	NGHMDNPXVRFFGS-IUYQGCFVSA-N
DB03937	C03109	NGHMDNPXVRFFGS-IUYQGCFVSA-N
DB03938	C06565	NNQIJOYQWYKBOW-JWKOBGCHSA-N
DB03940	C01444	SOWBFZRMHSNYGE-UHFFFAOYSA-N
DB03941	C14698	KNDDEFBFJLKPFE-UHFFFAOYSA-N
DB03943	C00152	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03943	C01905	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03943	C16438	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03945	C00588	YHHSONZFOIEMCP-UHFFFAOYSA-O
DB03946	C00230	YQUVCSBJEUQKSH-UHFFFAOYSA-N
DB03947	C05052	ZAQJHHRNXZUBTE-UCORVYFPSA-N
DB03951	C00357	BRGMHAYQAZFZDJ-RTRLPJTCSA-N
DB03951	C04257	BRGMHAYQAZFZDJ-RTRLPJTCSA-N
DB03951	C06376	BRGMHAYQAZFZDJ-RTRLPJTCSA-N
DB03955	C10141	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	C16843	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03956	C01243	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	C01245	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03959	C03789	DQTRACMFIGDHSN-UKFBFLRUSA-N
DB03961	C11453	SFRQRNJMIIUYDI-UHNVWZDZSA-N
DB03966	C12032	FJAQNRBDVKIIKK-LFLQOBSNSA-N
DB03974	C01924	QUOGESRFPZDMMT-YFKPBYRVSA-N
DB03977	C03793	MXNRLFUSFKVQSK-QMMMGPOBSA-O
DB03980	C14316	DFEYXQGDDCDXJK-UHFFFAOYSA-N
DB03983	C00283	SQVSRPVEMXBYTQ-ZLGQENBPSA-K
DB03983	C05924	SQVSRPVEMXBYTQ-ZLGQENBPSA-K
DB03988	C01930	HKXLAGBDJVHRQG-YFKPBYRVSA-O
DB03989	C00031	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00124	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00159	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00221	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00267	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00737	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00738	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00936	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00962	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00984	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C01487	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C01582	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C01825	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C02209	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C06464	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C06465	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C06466	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C06467	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C15923	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C17207	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03991	C04580	JINJZWSZQKHCIP-UFGQHTETSA-N
DB03994	C00189	HZAXFHJVJLSVMW-UHFFFAOYSA-N
DB03995	C13183	WHGYBXFWUBPSRW-FOUAGVGXSA-N
DB03997	C01100	CWNDERHTHMWBSI-YFKPBYRVSA-N
DB04005	C00075	PGAVKCOVUIYSFO-XVFCMESISA-N
DB04008	C00038	MXICWYSXOKPLOW-UHFFFAOYSA-P
DB04017	C11685	BTFHLQRNAMSNLC-UHFFFAOYSA-N
DB04022	C01228	BUFLLCUFNHESEH-UUOKFMHZSA-N
DB04023	C00976	DNBSDUDYNPJVCN-ZXTXFPBHSA-N
DB04026	C00729	CYHOMWAPJJPNMW-RNLVFQAGSA-N
DB04026	C02066	CYHOMWAPJJPNMW-RNLVFQAGSA-N
DB04027	C00062	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04027	C00792	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04027	C02385	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04028	C03348	KYPWIZMAJMNPMJ-VANKVMQKSA-N
DB04028	C06471	KYPWIZMAJMNPMJ-VANKVMQKSA-N
DB04031	C00001	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04031	C01328	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04034	C00199	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04034	C00231	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04034	C01101	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04034	C03291	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04038	C01694	DNVPQKQSNYMLRS-APGDWVJJSA-N
DB04045	C00683	MZFOKIKEPGUZEN-AGCMQPJKSA-N
DB04045	C01213	MZFOKIKEPGUZEN-AGCMQPJKSA-N
DB04045	C02557	MZFOKIKEPGUZEN-AGCMQPJKSA-N
DB04046	C03619	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04049	C15038	CJIIERPDFZUYPI-UHFFFAOYSA-N
DB04062	C00507	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C01018	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C01019	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C01684	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C02095	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C02338	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C02476	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C02522	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C08352	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04066	C00811	NGSWKAQJJWESNS-ZZXKWVIFSA-N
DB04066	C06738	NGSWKAQJJWESNS-ZZXKWVIFSA-N
DB04070	C03240	HQZOLNNEQAKEHT-IBBGRPSASA-N
DB04072	C04593	HHKPKXCSHMJWCF-WVBDSBKLSA-N
DB04074	C00141	QHKABHOOEWYVLI-UHFFFAOYSA-N
DB04075	C00624	RFMMMVDNIPUKGG-YFKPBYRVSA-N
DB04076	C00262	FDGQSTZJBFJUBT-UHFFFAOYSA-N
DB04099	C00857	SENPVEZBRZQVST-HISDBWNOSA-O
DB04100	C00237	XCPVAMYUZCTTHM-UHFFFAOYSA-N
DB04100	C00604	XCPVAMYUZCTTHM-UHFFFAOYSA-N
DB04104	C00913	FSASIHFSFGAIJM-UHFFFAOYSA-N
DB04111	C15711	WKNFBFHAYANQHF-UHFFFAOYSA-N
DB04115	C00757	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04115	C12679	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04116	C00252	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04116	C01728	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04116	C05400	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04116	C05402	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04116	C08240	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04119	C01324	YWYIQTPPCOBSGN-UHFFFAOYSA-M
DB04119	C13645	YWYIQTPPCOBSGN-UHFFFAOYSA-M
DB04120	C06730	ZBCATMYQYDCTIZ-UHFFFAOYSA-N
DB04122	C00092	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C00275	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C00668	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C01113	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C01172	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C02962	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C02965	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C03735	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04127	C00117	KTVPXOYAKDPRHY-SQOUGZDYSA-N
DB04127	C03736	KTVPXOYAKDPRHY-SQOUGZDYSA-N
DB04132	C02886	HXJDWCWJDCOHDG-RYUDHWBXSA-N
DB04137	C00044	XKMLYUALXHKNFT-UUOKFMHZSA-N
DB04143	C03506	NQEQTYPJSIEPHW-MNOVXSKESA-N
DB04153	C14180	PIUSLWSYOYFRFR-BQBZGAKWSA-N
DB04156	C00742	HSAVTCVIBRBWGG-VKZMHLLXSA-K
DB04156	C16487	HSAVTCVIBRBWGG-VKZMHLLXSA-K
DB04160	C00013	XPPKVPWEQAFLFU-UHFFFAOYSA-N
DB04166	C00108	RWZYAGGXGHYGMB-UHFFFAOYSA-N
DB04168	C13127	CIUUIPMOFZIWIZ-UHFFFAOYSA-N
DB04171	C03571	GCHPUFAZSONQIV-RXMQYKEDSA-N
DB04173	C00095	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04173	C01719	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04173	C02336	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04179	C14512	IANQTJSKSUMEQM-UHFFFAOYSA-N
DB04183	C02170	ZIYVHBGGAOATLY-UHFFFAOYSA-N
DB04185	C01799	SNDPXSYFESPGGJ-BYPYZUCNSA-N
DB04185	C01826	SNDPXSYFESPGGJ-BYPYZUCNSA-N
DB04189	C06655	OHWCFZJEIHZWMN-LURJTMIESA-N
DB04193	C00263	UKAUYVFTDYCKQA-VKHMYHEASA-N
DB04196	C07582	JOAQINSXLLMRCV-UHFFFAOYSA-N
DB04200	C10682	MATGKVZWFZHCLI-LSDHHAIUSA-N
DB04202	C12125	LNIQZRIHAMVRJA-UHFFFAOYSA-N
DB04207	C00449	ZDGJAHTZVHVLOT-YUMQZZPRSA-N
DB04214	C03360	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04216	C00389	REFJWTPEDVJJIY-UHFFFAOYSA-N
DB04223	C03417	MRAUNPAHJZDYCK-BYPYZUCNSA-N
DB04224	C00712	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04224	C01712	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04228	C12026	HOOWCUZPEFNHDT-ZETCQYMHSA-N
DB04231	C00001	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	C01328	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	C01589	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04242	C00156	FJKROLUGYXJWQN-UHFFFAOYSA-N
DB04248	C00420	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	C00551	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	C01835	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	C06219	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04252	C00438	HLKXYZVTANABHZ-REOHCLBHSA-N
DB04257	C08362	SECPZKHBENQXJG-FPLPWBNLSA-N
DB04261	C01563	KXDHJXZQYSOELW-UHFFFAOYSA-N
DB04263	C17703	BRZYSWJRSDMWLG-DJWUNRQOSA-N
DB04265	C00270	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04272	C00158	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04274	C14290	SWAJPHCXKPCPQZ-AWEZNQCLSA-N
DB04275	C00978	MVAWJSIDNICKHF-UHFFFAOYSA-N
DB04279	C04411	RNQHMTFBUSSBJQ-UHFFFAOYSA-N
DB04284	C10172	CMUNUTVVOOHQPW-LURJTMIESA-N
DB04286	C00181	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C00216	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C00259	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C00476	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C01394	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C01508	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C02096	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C02204	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C02205	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C02479	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C02604	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C08353	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04291	C03493	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04291	C12323	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04293	C08109	JAPHQRWPEGVNBT-IJLUTSLNSA-N
DB04296	C05825	KSIJECNNZVKMJG-YFKPBYRVSA-N
DB04299	C00122	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04299	C01384	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04300	C04477	ZAWIXNGTTZTBKV-JMVOWJSSSA-N
DB04302	C11165	SYQNUQSGEWNWKV-XUIVZRPNSA-N
DB04304	C00257	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	C00514	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	C00770	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	C00800	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	C00817	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	C00880	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	C15930	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04308	C03493	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04308	C12323	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04310	C12056	XJLATMLVMSFZBN-VYDXJSESSA-N
DB04313	C03618	LXRUAYBIUSUULX-STHAYSLISA-N
DB04315	C00035	QGWNDRXFNXRZMB-UUOKFMHZSA-N
DB04325	C05332	BHHGXPLMPWCGHP-UHFFFAOYSA-N
DB04326	C00111	GNGACRATGGDKBX-UHFFFAOYSA-N
DB04328	C03175	QYOJSKGCWNAKGW-PBXRRBTRSA-N
DB04329	C06323	AWJUIBRHMBBTKR-UHFFFAOYSA-N
DB04335	C00294	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04339	C03727	GBFLZEXEOZUWRN-VKHMYHEASA-N
DB04342	C07231	JWCSIUVGFCSJCK-LIUKBUMOSA-N
DB04343	C00048	HHLFWLYXYJOTON-UHFFFAOYSA-N
DB04345	C01727	ZJTJUVIJVLLGSP-UHFFFAOYSA-N
DB04347	C02637	SLWWJZMPHJJOPH-PHDIDXHHSA-N
DB04349	C00583	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04349	C02912	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04349	C02917	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04351	C00417	GTZCVFVGUGFEME-IWQZZHSRSA-K
DB04351	C02341	GTZCVFVGUGFEME-IWQZZHSRSA-K
DB04352	C00117	KTVPXOYAKDPRHY-TXICZTDVSA-N
DB04352	C03736	KTVPXOYAKDPRHY-TXICZTDVSA-N
DB04357	C07582	JOAQINSXLLMRCV-UHFFFAOYSA-O
DB04364	C00466	ROWKJAVDOGWPAT-GSVOUGTGSA-N
DB04364	C00810	ROWKJAVDOGWPAT-GSVOUGTGSA-N
DB04364	C01769	ROWKJAVDOGWPAT-GSVOUGTGSA-N
DB04365	C10129	HJJPJSXJAXAIPN-UHFFFAOYSA-N
DB04370	C05824	NOKPBJYHPHHWAN-REOHCLBHSA-N
DB04377	C03761	NPOAOTPXWNWTSH-UHFFFAOYSA-N
DB04380	C00499	NUCLJNSWZCHRKL-UHFFFAOYSA-M
DB04381	C19377	MLUCVPSAIODCQM-NSCUHMNNSA-N
DB04382	C00586	PMMURAAUARKVCB-ARQDHWQXSA-N
DB04382	C02781	PMMURAAUARKVCB-ARQDHWQXSA-N
DB04388	C01165	KABXUUFDPUOJMW-BYPYZUCNSA-N
DB04397	C00001	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04397	C01328	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04398	C00186	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	C00256	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	C01432	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04400	C02953	FEMXZDUTFRTWPE-DZSWIPIPSA-N
DB04401	C00576	SXKNCCSPZDCRFD-UHFFFAOYSA-N
DB04408	C12049	QZGIWPZCWHMVQL-UIYAJPBUSA-N
DB04414	C00001	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04414	C00150	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04414	C01328	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04417	C00870	BTJIUGUIPKRLHP-UHFFFAOYSA-N
DB04418	C03794	OFBHPPMPBOJXRT-VWJPMABRSA-N
DB04419	C01933	LRQKBLKVPFOOQJ-RXMQYKEDSA-N
DB04422	C00155	FFFHZYDWPBMWHY-VKHMYHEASA-N
DB04422	C05330	FFFHZYDWPBMWHY-VKHMYHEASA-N
DB04425	C04874	YQIFAMYNGGOTFB-XINAWCOVSA-N
DB04429	C14241	ZLHVIYHWWQYJID-HNNXBMFYSA-N
DB04431	C12014	XJHXLMVKYIVZTE-LOALFDMRSA-Q
DB04440	C01736	MRWXACSTFXYYMV-FDDDBJFASA-N
DB04440	C15586	MRWXACSTFXYYMV-FDDDBJFASA-N
DB04444	C00742	UYOMQIYKOOHAMK-UHFFFAOYSA-J
DB04444	C16487	UYOMQIYKOOHAMK-UHFFFAOYSA-J
DB04445	C00703	YFDLHELOZYVNJE-UHFFFAOYSA-L
DB04445	C00708	YFDLHELOZYVNJE-UHFFFAOYSA-L
DB04445	C05590	YFDLHELOZYVNJE-UHFFFAOYSA-L
DB04447	C00265	VHJLVAABSRFDPM-IMJSIDKUSA-N
DB04447	C00950	VHJLVAABSRFDPM-IMJSIDKUSA-N
DB04454	C02261	QWCKQJZIFLGMSD-GSVOUGTGSA-N
DB04454	C02356	QWCKQJZIFLGMSD-GSVOUGTGSA-N
DB04455	C00719	KWIUHFFTVRNATP-UHFFFAOYSA-O
DB04457	C00362	LTFMZDNNPPEQNG-KVQBGUIXSA-N
DB04461	C03263	NIUVHXTXUXOFEB-UHFFFAOYSA-N
DB04464	C03145	PYUSHNKNPOHWEZ-YFKPBYRVSA-N
DB04465	C00185	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	C00208	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	C00243	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	C00897	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	C01970	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	C01971	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	C02964	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	C06421	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	C06422	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04466	C15628	YQLJDECYQDRSBI-UHFFFAOYSA-N
DB04468	C05011	TXUZVZSFRXZGTL-QPLCGJKRSA-N
DB04473	C00507	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	C01018	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	C01019	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	C01684	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	C02095	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	C02338	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	C02476	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	C02522	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	C08352	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04474	C11326	FWEOQOXTVHGIFQ-UHFFFAOYSA-N
DB04481	C00503	UNXHWFMMPAWVPI-ZXZARUISSA-N
DB04481	C16884	UNXHWFMMPAWVPI-ZXZARUISSA-N
DB04482	C04121	YWWJKULNWGRYAS-UOVSKDHASA-N
DB04485	C00214	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04492	C03953	WHCJUIFHMJFEFZ-YQXRAVKXSA-N
DB04492	C16265	WHCJUIFHMJFEFZ-YQXRAVKXSA-N
DB04494	C00001	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04494	C01328	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04498	C00441	HOSWPDPVFBCLSY-GSVOUGTGSA-N
DB04499	C02083	AWMVMTVKBNGEAK-QMMMGPOBSA-N
DB04506	C00305	NSMUHPMZFPKNMZ-VBYMZDBQSA-M
