drugbank_id	bindingdb_id	inchi_key
DB06157	50131828	MPYLDWFDPHRTEG-PAAYLBSLSA-N
DB06163	50081245	IEJSCSAMMLUINT-NRFANRHFSA-N
DB06163	50081252	IEJSCSAMMLUINT-NRFANRHFSA-N
DB06174	50238661	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06174	50424716	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06176	19151	OHRURASPPZQGQM-GCCNXGTGSA-N
DB06176	50048864	OHRURASPPZQGQM-GCCNXGTGSA-N
DB06178	50011320	NYQPLPNEESYGNO-IBGZPJMESA-N
DB06182	50050512	FKCMADOPPWWGNZ-YUMQZZPRSA-N
DB06182	50050513	FKCMADOPPWWGNZ-YUMQZZPRSA-N
DB06182	50050517	FKCMADOPPWWGNZ-YUMQZZPRSA-N
DB06182	50171552	FKCMADOPPWWGNZ-YUMQZZPRSA-N
DB06185	50122726	IWKXDMQDITUYRK-KUBHLMPHSA-N
DB06185	50195587	IWKXDMQDITUYRK-KUBHLMPHSA-N
DB06185	50293088	IWKXDMQDITUYRK-KUBHLMPHSA-N
DB06185	50294725	IWKXDMQDITUYRK-KUBHLMPHSA-N
DB06185	50294726	IWKXDMQDITUYRK-KUBHLMPHSA-N
DB06188	50382559	QJZRFPJCWMNVAV-HHHXNRCGSA-N
DB06188	50431891	QJZRFPJCWMNVAV-HHHXNRCGSA-N
DB06190	50002595	LLDXOPKUNJTIRF-QFIPXVFZSA-N
DB06191	50420186	IHOVFYSQUDPMCN-DBEBIPAYSA-N
DB06195	50056163	BTIHMVBBUGXLCJ-OAHLLOKOSA-N
DB06195	7533	BTIHMVBBUGXLCJ-OAHLLOKOSA-N
DB06195	7585	BTIHMVBBUGXLCJ-OAHLLOKOSA-N
DB06196	50121684	QURWXBZNHXJZBE-MCDGZUPGSA-N
DB06196	50403371	QURWXBZNHXJZBE-MCDGZUPGSA-N
DB06196	50406750	QURWXBZNHXJZBE-MCDGZUPGSA-N
DB06197	50324667	RYWCQJDEHXJHRI-XJMXIVSISA-N
DB06197	50422287	RYWCQJDEHXJHRI-XJMXIVSISA-N
DB06198	50132287	UXCAQJAQSWSNPQ-XLPZGREQSA-N
DB06199	50050970	MOTJMGVDPWRKOC-QPVYNBJUSA-N
DB06199	50050976	MOTJMGVDPWRKOC-QPVYNBJUSA-N
DB06199	50050996	MOTJMGVDPWRKOC-QPVYNBJUSA-N
DB06199	50051007	MOTJMGVDPWRKOC-QPVYNBJUSA-N
DB06200	50088367	CTIRHWCPXYGDGF-UHFFFAOYSA-N
DB06202	20606	GXESHMAMLJKROZ-IAPPQJPRSA-N
DB06202	50146201	GXESHMAMLJKROZ-IAPPQJPRSA-N
DB06203	16285	ZSBOMTDTBDDKMP-OAHLLOKOSA-N
DB06204	50386381	KWTWDQCKEHXFFR-SMDDNHRTSA-N
DB06207	50160154	PNCPYILNMDWPEY-QGZVFWFLSA-N
DB06207	50173003	PNCPYILNMDWPEY-QGZVFWFLSA-N
DB06211	50088382	AVAACINZEOAHHE-VFZPANTDSA-N
DB06212	35723	GYHCTFXIZSNGJT-XMMPIXPASA-N
DB06213	50119132	LZPZPHGJDAGEJZ-AKAIJSEGSA-N
DB06213	50152084	LZPZPHGJDAGEJZ-AKAIJSEGSA-N
DB06216	26122	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06216	50257203	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06216	50428890	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06216	50445613	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06216	84994	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06218	50300204	VPPJLAIAVCUEMN-GFCCVEGCSA-N
DB06228	13001	KGFYHTZWPPHNLQ-AWEZNQCLSA-N
DB06228	7840	KGFYHTZWPPHNLQ-AWEZNQCLSA-N
DB06229	84734	ZZQNEJILGNNOEP-UHFFFAOYSA-N
DB06230	50045776	WJBLNOPPDWQMCH-MBPVOVBZSA-N
DB06230	85326	WJBLNOPPDWQMCH-MBPVOVBZSA-N
DB06236	50421604	HSBKFSPNDWWPSL-VDTYLAMSSA-N
DB06237	235766	WEAJZXNPAWBCOA-INIZCTEOSA-N
DB06237	50036629	WEAJZXNPAWBCOA-INIZCTEOSA-N
DB06237	50036630	WEAJZXNPAWBCOA-INIZCTEOSA-N
DB06240	50075373	LGGHDPFKSSRQNS-UHFFFAOYSA-N
DB06243	50028197	VLCYCQAOQCDTCN-UHFFFAOYSA-N
DB06247	50094009	ANDGGVOPIJEHOF-UHFFFAOYSA-N
DB06249	19442	MCGDSOGUHLTADD-UHFFFAOYSA-N
DB06253	10515	CCTREOMTIFSZAU-OGFXRTJISA-N
DB06253	50106731	CCTREOMTIFSZAU-OGFXRTJISA-N
DB06262	50103611	QXWYKJLNLSIPIN-JGVFFNPUSA-N
DB06266	59775	WDRYRZXSPDWGEB-UHFFFAOYSA-N
DB06268	50058126	PHWXUGHIIBDVKD-UHFFFAOYSA-N
DB06272	50124417	DTXXSJZBSTYZKE-WFNAWOCOSA-N
DB06274	50039180	UPNUIXSCZBYVBB-JVFUWBCBSA-N
DB06274	50039183	UPNUIXSCZBYVBB-JVFUWBCBSA-N
DB06274	50088381	UPNUIXSCZBYVBB-JVFUWBCBSA-N
DB06274	86964	UPNUIXSCZBYVBB-JVFUWBCBSA-N
DB06276	50084661	JXAGDPXECXQWBC-LJQANCHMSA-N
DB06276	50102481	JXAGDPXECXQWBC-LJQANCHMSA-N
DB06280	50371391	SCTZUZTYRMOMKT-UHFFFAOYSA-N
DB06281	50312718	CMSGWTNRGKRWGS-NQIIRXRSSA-N
DB06282	22890	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06282	85029	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06282	85030	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06287	50343413	CBPNZQVSJQDFBE-FUXHJELOSA-N
DB06288	81790	NTJOBXMMWNYJFB-UHFFFAOYSA-N
DB06290	50336504	JTZZSQYMACOLNN-VDWJNHBNSA-N
DB06292	20880	JVHXJTBJCFBINQ-ADAARDCZSA-N
DB06292	50448923	JVHXJTBJCFBINQ-ADAARDCZSA-N
DB06297	50018270	AMXVYJYMZLDINS-RSWLNLDNSA-N
DB06306	50005782	IFRGXKKQHBVPCQ-UHFFFAOYSA-N
DB06311	50125265	WDPFJWLDPVQCAJ-UHFFFAOYSA-N
DB06314	60589	BCZUAADEACICHN-UHFFFAOYSA-N
DB06333	50333649	WUJVPODXELZABP-FWJXURDUSA-N
DB06335	11542	QGJUIPDUBHWZPV-SGTAVMJGSA-N
DB06335	50225074	QGJUIPDUBHWZPV-SGTAVMJGSA-N
DB06345	100423	HUDQLWBKJOMXSZ-UHFFFAOYSA-N
DB06345	50191854	HUDQLWBKJOMXSZ-UHFFFAOYSA-N
DB06346	125205	DFQGDHBGRSTTHX-UHFFFAOYSA-N
DB06346	50359080	DFQGDHBGRSTTHX-UHFFFAOYSA-N
DB06347	50389967	KSOVGRCOLZZTPF-QMKUDKLTSA-N
DB06350	50397204	LGSDFTPAICUONK-UHFFFAOYSA-N
DB06354	86751	ZXFRFPSZAKNPQQ-YTWAJWBKSA-N
DB06358	18070	HWJPWWYTGBZDEG-UHFFFAOYSA-N
DB06358	50336513	HWJPWWYTGBZDEG-UHFFFAOYSA-N
DB06358	50336514	HWJPWWYTGBZDEG-UHFFFAOYSA-N
DB06367	19778	BWYBBMQLUKXECQ-GIVPXCGWSA-N
DB06367	19779	BWYBBMQLUKXECQ-GIVPXCGWSA-N
DB06367	19780	BWYBBMQLUKXECQ-GIVPXCGWSA-N
DB06367	19781	BWYBBMQLUKXECQ-GIVPXCGWSA-N
DB06370	10890	SETFNECMODOHTO-UHFFFAOYSA-N
DB06374	349630	SIFNOOUKXBRGGB-AREMUKBSSA-N
DB06393	82363	WJJYZXPHLSLMGE-UHFFFAOYSA-N
DB06401	50099585	UCJGJABZCDBEDK-UHFFFAOYSA-N
DB06403	50050806	OUJTZYPIHDYQMC-LJQANCHMSA-N
DB06403	50146710	OUJTZYPIHDYQMC-LJQANCHMSA-N
DB06408	50022505	NHKZSTHOYNWEEZ-AFCXAGJDSA-N
DB06409	50125682	GNJCUHZOSOYIEC-GAROZEBRSA-N
DB06409	50370478	GNJCUHZOSOYIEC-GAROZEBRSA-N
DB06413	50156055	YFGHCGITMMYXAQ-LJQANCHMSA-N
DB06413	50336892	YFGHCGITMMYXAQ-LJQANCHMSA-N
DB06413	50336893	YFGHCGITMMYXAQ-LJQANCHMSA-N
DB06414	50103642	PYGWGZALEOIKDF-UHFFFAOYSA-N
DB06422	50301927	OMLDMGPCWMBPAN-YPMHNXCESA-N
DB06429	50051293	BIAVGWDGIJKWRM-UHFFFAOYSA-N
DB06429	50074791	BIAVGWDGIJKWRM-UHFFFAOYSA-N
DB06429	50074819	BIAVGWDGIJKWRM-UHFFFAOYSA-N
DB06436	4810	WUWDLXZGHZSWQZ-WQLSENKSSA-N
DB06436	50408965	WUWDLXZGHZSWQZ-WQLSENKSSA-N
DB06440	50011476	OPAHEYNNJWPQPX-RCDICMHDSA-N
DB06441	50118225	PAEBIVWUMLRPSK-IDTAVKCVSA-N
DB06441	50318031	PAEBIVWUMLRPSK-IDTAVKCVSA-N
DB06442	50069900	PTQXTEKSNBVPQJ-UHFFFAOYSA-N
DB06444	50000727	SSQJFGMEZBFMNV-PMACEKPBSA-N
DB06444	50067498	SSQJFGMEZBFMNV-PMACEKPBSA-N
DB06444	50067499	SSQJFGMEZBFMNV-PMACEKPBSA-N
DB06444	50229578	SSQJFGMEZBFMNV-PMACEKPBSA-N
DB06448	14433	DHMTURDWPRKSOA-RUZDIDTESA-N
DB06448	14459	DHMTURDWPRKSOA-RUZDIDTESA-N
DB06448	14460	DHMTURDWPRKSOA-RUZDIDTESA-N
DB06454	50027256	HKFMQJUJWSFOLY-OAQYLSRUSA-N
DB06455	50248034	DYLJVOXRWLXDIG-UHFFFAOYSA-N
DB06457	50117925	SFOVDSLXFUGAIV-UHFFFAOYSA-N
DB06458	50239381	YSGASDXSLKIKOD-UHFFFAOYSA-N
DB06460	50061077	GLCKXJLCYIJMRB-UPRLRBBYSA-N
DB06468	50058759	IWXNYAIICFKCTM-UHFFFAOYSA-N
DB06468	50234609	IWXNYAIICFKCTM-UHFFFAOYSA-N
DB06469	50308060	UIARLYUEJFELEN-DMVVYWCZSA-N
DB06469	50423773	UIARLYUEJFELEN-DMVVYWCZSA-N
DB06470	234400	PCLITLDOTJTVDJ-UHFFFAOYSA-N
DB06472	50092112	IKZACQMAVUIGPY-HOTGVXAUSA-N
DB06477	50056443	RKZSNTNMEFVBDT-MRVPVSSYSA-N
DB06478	50235885	HRHKSTOGXBBQCB-VFWICMBZSA-N
DB06480	50122872	ZPMNHBXQOOVQJL-UHFFFAOYSA-N
DB06486	50128285	AXRCEOKUDYDWLF-UHFFFAOYSA-N
DB06494	50122654	UCQSBGOFELXYIN-UHFFFAOYSA-N
DB06497	50336345	GWNOTCOIYUNTQP-FQLXRVMXSA-N
DB06497	50336346	GWNOTCOIYUNTQP-FQLXRVMXSA-N
DB06497	50336347	GWNOTCOIYUNTQP-FQLXRVMXSA-N
DB06497	50336348	GWNOTCOIYUNTQP-FQLXRVMXSA-N
DB06506	50359449	YGYBFMRFXNDIPO-QGZVFWFLSA-N
DB06510	50150998	IRLWJILLXJGJTD-UHFFFAOYSA-N
DB06512	50039245	QOBGWWQAMAPULA-RLLQIKCJSA-N
DB06515	20285	DSDNAKHZNJAGHN-MXTYGGKSSA-N
DB06515	50052442	DSDNAKHZNJAGHN-MXTYGGKSSA-N
DB06515	50241485	DSDNAKHZNJAGHN-MXTYGGKSSA-N
DB06515	50366620	DSDNAKHZNJAGHN-MXTYGGKSSA-N
DB06518	50341342	KKKRKRMVJRHDMG-UHFFFAOYSA-N
DB06521	50209683	FONCZICQWCUXEB-RUZDIDTESA-N
DB06523	50154375	IWUCXVSUMQZMFG-RGDLXGNYSA-N
DB06525	10970	ZOBDWFRKFSPCRB-UNMCSNQZSA-N
DB06527	50281573	SNKZJIOFVMKAOJ-UHFFFAOYSA-N
DB06530	50241029	BXNMTOQRYBFHNZ-UHFFFAOYSA-N
DB06533	50109551	WMUIIGVAWPWQAW-XMMPIXPASA-N
DB06533	50126701	WMUIIGVAWPWQAW-XMMPIXPASA-N
DB06536	28798	CXGTZJYQWSUFET-IBGZPJMESA-N
DB06538	85190	MQTUXRKNJYPMCG-CYBMUJFWSA-N
DB06548	25308	VMMKGHQPQIEGSQ-UHFFFAOYSA-N
DB06549	50081652	IDXCXSCCZNCXCL-XMADEQCMSA-N
DB06554	50224809	ZXRVKCBLGJOCEE-UHFFFAOYSA-N
DB06554	82002	ZXRVKCBLGJOCEE-UHFFFAOYSA-N
DB06555	50035105	XWAONOGAGZNUSF-UHFFFAOYSA-N
DB06558	50143800	TUYWTLTWNJOZNY-UHFFFAOYSA-N
DB06573	50108168	GTXSRFUZSLTDFX-HRCADAONSA-N
DB06578	50217210	XLIIRNOPGJTBJD-ROUUACIJSA-N
DB06581	50050955	YJEJKUQEXFSVCJ-WRFMNRASSA-N
DB06585	50417007	KXSUAWAUCNFBQJ-UHFFFAOYSA-N
DB06587	50421351	BELMMAAWNYFCGF-PZXAHSFZSA-N
DB06587	85390	BELMMAAWNYFCGF-PZXAHSFZSA-N
DB06589	26474	CUIHSIWYWATEQL-UHFFFAOYSA-N
DB06594	50035179	YJYPHIXNFHFHND-UHFFFAOYSA-N
DB06595	31094	BMGQWWVMWDBQGC-IIFHNQTCSA-N
DB06595	50326053	BMGQWWVMWDBQGC-IIFHNQTCSA-N
DB06595	50423656	BMGQWWVMWDBQGC-IIFHNQTCSA-N
DB06597	50200937	YXYXCSOJKUAPJI-ZBRFXRBCSA-N
DB06603	196535	FPOHNWQLNRZRFC-ZHACJKMWSA-N
DB06603	198124	FPOHNWQLNRZRFC-ZHACJKMWSA-N
DB06603	29589	FPOHNWQLNRZRFC-ZHACJKMWSA-N
DB06605	19023	QNZCBYKSOIHPEH-UHFFFAOYSA-N
DB06614	50181441	XRQDFNLINLXZLB-CKIKVBCHSA-N
DB06614	5024	XRQDFNLINLXZLB-CKIKVBCHSA-N
DB06616	4552	UBPYILGKFZZVDX-UHFFFAOYSA-N
DB06618	50338990	UVSWWUWQVAQPJR-UHFFFAOYSA-N
DB06623	81199	JUUFBMODXQKSTD-UHFFFAOYSA-N
DB06624	50200841	QLYKJCMUNUWAGO-GAJHUEQPSA-N
DB06625	50254013	HQSBCDPYXDGTCL-UHFFFAOYSA-N
DB06626	25117	RITAVMQDGBJQJZ-FMIVXFBMSA-N
DB06630	50161282	MZZLGJHLQGUVPN-HAWMADMCSA-N
DB06630	50348228	MZZLGJHLQGUVPN-HAWMADMCSA-N
DB06634	50336575	XGGTZCKQRWXCHW-WMTVXVAQSA-N
DB06634	50417981	XGGTZCKQRWXCHW-WMTVXVAQSA-N
DB06635	50114539	PFGVNLZDWRZPJW-OPAMFIHVSA-N
DB06637	10458	NUKYPUAOHBNCPY-UHFFFAOYSA-N
DB06641	50431630	SZFPYBIJACMNJV-UHFFFAOYSA-N
DB06649	161094	BHJIBOFHEFDSAU-LBPRGKRZSA-N
DB06652	50145685	CNPVJJQCETWNEU-CYFREDJKSA-N
DB06654	19187	NEMGRZFTLSKBAP-LBPRGKRZSA-N
DB06654	50078694	NEMGRZFTLSKBAP-LBPRGKRZSA-N
DB06654	50080950	NEMGRZFTLSKBAP-LBPRGKRZSA-N
DB06659	26979	DMAHZCZCPVOYGS-ZLSDMPCXSA-L
DB06660	50071112	PGKXDIMONUAMFR-AREMUKBSSA-N
DB06660	50071484	PGKXDIMONUAMFR-AREMUKBSSA-N
DB06666	50065115	PPHTXRNHTVLQED-UHFFFAOYSA-N
DB06669	50121977	UPKQNCPKPOLASS-AREMUKBSSA-N
DB06670	50255753	FWIVDMJALNEADT-SFTDATJTSA-N
DB06673	50292929	DKMACHNQISHMDN-RPLLCQBOSA-N
DB06677	50066370	LFWCJABOXHSRGC-UHFFFAOYSA-N
DB06678	50115644	RONZAEMNMFQXRA-MRXNPFEDSA-N
DB06683	50132306	GBBJCSTXCAQSSJ-XQXXSGGOSA-N
DB06683	50367487	GBBJCSTXCAQSSJ-XQXXSGGOSA-N
DB06684	50151982	SGEGOXDYSFKCPT-UHFFFAOYSA-N
DB06689	50150484	KGWDUNBJIMUFAP-KVVVOXFISA-N
DB06689	50250904	KGWDUNBJIMUFAP-KVVVOXFISA-N
DB06689	50448437	KGWDUNBJIMUFAP-KVVVOXFISA-N
DB06689	50448438	KGWDUNBJIMUFAP-KVVVOXFISA-N
DB06689	7973	KGWDUNBJIMUFAP-KVVVOXFISA-N
DB06691	22567	YECBIJXISLIIDS-UHFFFAOYSA-N
DB06693	50003238	AJLFOPYRIVGYMJ-INTXDZFKSA-N
DB06693	50011036	AJLFOPYRIVGYMJ-INTXDZFKSA-N
DB06694	30703	HUCJFAOMUPXHDK-UHFFFAOYSA-N
DB06695	50432209	KSGXQBZTULBEEQ-UHFFFAOYSA-N
DB06698	96589	UUQMNUMQCIQDMZ-UHFFFAOYSA-N
DB06699	50102450	MEUCPCLKGZSHTA-XYAYPHGZSA-N
DB06699	50102466	MEUCPCLKGZSHTA-XYAYPHGZSA-N
DB06700	86748	KYYIDSXMWOZKMP-UHFFFAOYSA-N
DB06701	50050098	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06701	50062912	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06701	50062915	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06701	50142839	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06701	85933	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06707	50027502	GEFQWZLICWMTKF-CDUCUWFYSA-N
DB06707	50223426	GEFQWZLICWMTKF-CDUCUWFYSA-N
DB06708	50109750	DYLGFOYVTXJFJP-MYYYXRDXSA-N
DB06708	50238630	DYLGFOYVTXJFJP-MYYYXRDXSA-N
DB06709	48918	NZWOPGCLSHLLPA-UHFFFAOYSA-N
DB06710	50410531	GCKMFJBGXUYNAG-HLXURNFRSA-N
DB06711	50001922	CNIIGCLFLJGOGP-UHFFFAOYSA-N
DB06712	50103634	FAIIFDPAEUKBEP-UHFFFAOYSA-N
DB06713	50103633	ISHXLNHNDMZNMC-XUDSTZEESA-N
DB06715	26981	NLKNQRATVPKPDG-UHFFFAOYSA-M
DB06724	26986	VTYYLEPIZMXCLO-UHFFFAOYSA-L
DB06724	26987	VTYYLEPIZMXCLO-UHFFFAOYSA-L
DB06724	50147627	VTYYLEPIZMXCLO-UHFFFAOYSA-L
DB06725	92331	WLHQHAUOOXYABV-UHFFFAOYSA-N
DB06726	21362	SSEBTPPFLLCUMN-UHFFFAOYSA-N
DB06727	50122615	SLRCCWJSBJZJBV-ZQDZILKHSA-N
DB06727	50370708	SLRCCWJSBJZJBV-ZQDZILKHSA-N
DB06728	92572	PAYRUJLWNCNPSJ-UHFFFAOYSA-N
DB06729	50090677	QWCJHSGMANYXCW-UHFFFAOYSA-N
DB06731	50180661	WIQRCHMSJFFONW-HNNXBMFYSA-N
DB06731	50254790	WIQRCHMSJFFONW-HNNXBMFYSA-N
DB06731	50254791	WIQRCHMSJFFONW-HNNXBMFYSA-N
DB06732	50028963	OUGIDAPQYNCXRA-UHFFFAOYSA-N
DB06733	50064186	XDHNQDDQEHDUTM-JQWOJBOSSA-N
DB06735	55354	GKIRPKYJQBWNGO-OCEACIFDSA-N
DB06735	71545	GKIRPKYJQBWNGO-OCEACIFDSA-N
DB06736	50109016	MNIPYSSQXLZQLJ-UHFFFAOYSA-N
DB06738	50231237	ALFGKMXHOUSVAD-UHFFFAOYSA-N
DB06739	50228336	ZBVKEHDGYSLCCC-UHFFFAOYSA-N
DB06739	50228337	ZBVKEHDGYSLCCC-UHFFFAOYSA-N
DB06741	50010475	WZBNEZWCNKUOSM-VOTSOKGWSA-N
DB06742	50395322	JBDGDEWWOUBZPM-XYPYZODXSA-N
DB06743	50292287	FPUXKXIZEIDQKW-VKMVSBOZSA-N
DB06744	50070319	SQOJOAFXDQDRGF-MMQTXUMRSA-N
DB06744	50251276	SQOJOAFXDQDRGF-MMQTXUMRSA-N
DB06745	50123635	AMOGMTLMADGEOQ-DTDWCABLSA-N
DB06745	50123641	AMOGMTLMADGEOQ-DTDWCABLSA-N
DB06745	50208070	AMOGMTLMADGEOQ-DTDWCABLSA-N
DB06747	50411311	KDKROYXEHCYLJQ-FJFAJXJPSA-N
DB06748	50317540	NODILNFGTFIURN-GZPRDHCNSA-N
DB06749	50317541	GZYPWOGIYAIIPV-JBDTYSNRSA-N
DB06751	50237620	OMFNSKIUKYOYRG-MOSHPQCFSA-N
DB06755	54988	OENHQHLEOONYIE-JLTXGRSLSA-N
DB06756	50103520	KWIUHFFTVRNATP-UHFFFAOYSA-N
DB06756	50357226	KWIUHFFTVRNATP-UHFFFAOYSA-N
DB06762	50103517	IVVNZDGDKPTYHK-UHFFFAOYSA-N
DB06762	50240750	IVVNZDGDKPTYHK-UHFFFAOYSA-N
DB06762	86245	IVVNZDGDKPTYHK-UHFFFAOYSA-N
DB06763	50009338	PFGWGEPQIUAZME-NXSMLHPHSA-N
DB06763	50229504	PFGWGEPQIUAZME-NXSMLHPHSA-N
DB06764	96559	BYJAVTDNIXVSPW-UHFFFAOYSA-N
DB06767	26979	NLXLAEXVIDQMFP-UHFFFAOYSA-N
DB06768	50159794	RZOBLYBZQXQGFY-UHFFFAOYSA-N
DB06768	50257205	RZOBLYBZQXQGFY-UHFFFAOYSA-N
DB06768	50420196	RZOBLYBZQXQGFY-UHFFFAOYSA-N
DB06769	173621	YTKUWDBFDASYHO-UHFFFAOYSA-N
DB06774	20461	YKPUWZUDDOIDPM-SOFGYWHQSA-N
DB06774	86537	YKPUWZUDDOIDPM-SOFGYWHQSA-N
DB06777	21674	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06777	225703	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06777	50090946	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06777	50420187	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06777	53721	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06778	26992	ARUVKPQLZAKDPS-UHFFFAOYSA-L
DB06782	50103608	WQABCVAJNWAXTE-UHFFFAOYSA-N
DB06784	14672	YEEGWNXDUZONAA-RYDPDVNUSA-K
DB06784	92494	YEEGWNXDUZONAA-RYDPDVNUSA-K
DB06785	50102454	GJNXBNATEDXMAK-PFLSVRRQSA-N
DB06786	50240097	MUQNGPZZQDCDFT-JNQJZLCISA-N
DB06787	81959	ZRYHPQCHHOKSMD-UHFFFAOYSA-N
DB06788	50074329	BKEMVGVBBDMHKL-VYFXDUNUSA-N
DB06788	50159793	BKEMVGVBBDMHKL-VYFXDUNUSA-N
DB06788	54796	BKEMVGVBBDMHKL-VYFXDUNUSA-N
DB06789	70293	DOMWKUIIPQCAJU-LJHIYBGHSA-N
DB06791	50063821	PUDHBTGHUJUUFI-UHFFFAOYSA-N
DB06791	50063823	PUDHBTGHUJUUFI-UHFFFAOYSA-N
DB06791	50063830	PUDHBTGHUJUUFI-UHFFFAOYSA-N
DB06791	50063842	PUDHBTGHUJUUFI-UHFFFAOYSA-N
DB06791	82470	PUDHBTGHUJUUFI-UHFFFAOYSA-N
DB06792	26986	NZPIUJUFIFZSPW-UHFFFAOYSA-H
DB06792	26987	NZPIUJUFIFZSPW-UHFFFAOYSA-H
DB06792	50147627	NZPIUJUFIFZSPW-UHFFFAOYSA-H
DB06793	82269	XLMALTXPSGQGBX-PGRDOPGGSA-N
DB06793	83452	XLMALTXPSGQGBX-PGRDOPGGSA-N
DB06795	10860	TYMRLRRVMHJFTF-UHFFFAOYSA-N
DB06800	50278337	JVLBPIPGETUEET-WIXLDOGYSA-O
DB06802	50228731	QEFAQIPZVLVERP-UHFFFAOYSA-N
DB06803	11242	RJMUSRYZPJIFPJ-UHFFFAOYSA-N
DB06804	50442874	FBWNMEQMRUMQSO-UHFFFAOYSA-N
DB06809	50035696	YIQPUIGJQJDJOS-UHFFFAOYSA-N
DB06810	50103617	CFCUWKMKBJTWLW-BKHRDMLASA-N
DB06813	50044420	OGSBUKJUDHAQEA-WMCAAGNKSA-N
DB06814	50238665	LUMAEVHDZXIGEP-UHFFFAOYSA-N
DB06815	50366038	FGVVTMRZYROCTH-UHFFFAOYSA-N
DB06816	50198749	QMHSXPLYMTVAMK-UHFFFAOYSA-N
DB06817	25351	CZFFBEXEKNGXKS-UHFFFAOYSA-N
DB06819	36184	OBKXEAXTFZPCHS-UHFFFAOYSA-N
DB06820	31770	AFNXATANNDIXLG-UHFFFAOYSA-N
DB06823	50020805	YTGJWQPHMWSCST-UHFFFAOYSA-N
DB06824	50323751	VILCJCGEZXAXTO-UHFFFAOYSA-N
DB06827	50239985	GXFAIFRPOKBQRV-GHXCTMGLSA-N
DB06829	50219597	RXDVFLTWXCTCEX-UHFFFAOYSA-N
DB06830	25298	IJEGNOYPWRBKAE-UHFFFAOYSA-N
DB06831	50323727	UMMYTDJYDSTEMB-UHFFFAOYSA-N
DB06832	50154055	MQIMZDXIAHJKQP-UHFFFAOYSA-N
DB06833	22420	MMIJMYOYKAKQPN-UHFFFAOYSA-N
DB06834	50396077	XZRYCTLOGNCQDG-UHFFFAOYSA-N
DB06836	50042924	JFVNFXCESCXMBC-UHFFFAOYSA-N
DB06837	50104965	VXDKQRWTOJFQKH-BJZITVGISA-N
DB06842	50010981	PDMUULPVBYQBBK-GFCCVEGCSA-N
DB06847	25822	YYCPXVRHQUEVAW-CQSZACIVSA-N
DB06847	50298836	YYCPXVRHQUEVAW-CQSZACIVSA-N
DB06847	50298837	YYCPXVRHQUEVAW-CQSZACIVSA-N
DB06851	50294172	BJXLHKJBRORJJJ-UHFFFAOYSA-N
DB06852	50185219	MOVBBVMDHIRCTG-LJQANCHMSA-N
DB06852	50414084	MOVBBVMDHIRCTG-LJQANCHMSA-N
DB06855	14148	NSUDDASMRZSVON-UHFFFAOYSA-N
DB06855	50115865	NSUDDASMRZSVON-UHFFFAOYSA-N
DB06856	14149	HUYQYLFFFNSAAX-BUXKBTBVSA-N
DB06857	14159	QKGFTDAISIBIBV-UHFFFAOYSA-N
DB06859	50149003	XWIUMAPBZWNFNV-UHFFFAOYSA-N
DB06860	50350123	YDJMWNHJNJVVMM-UHFFFAOYSA-N
DB06869	50066334	BMHVHOJXEQTIEA-SIKLNZKXSA-N
DB06873	50030980	CSXNPJKDZKLDET-UHFFFAOYSA-N
DB06875	50168348	NSSOSHDCWCMNDM-UHFFFAOYSA-N
DB06877	15614	OPBUUQBZKJSWTN-UHFFFAOYSA-N
DB06878	32652	OTYYXGRJXJFTCD-KGLIPLIRSA-N
DB06878	50307850	OTYYXGRJXJFTCD-KGLIPLIRSA-N
DB06882	31825	HJWMLCDGRWWLAQ-UHFFFAOYSA-N
DB06883	50115216	DHNYNLNKNQJSHF-UHFFFAOYSA-N
DB06887	13433	PPSSYXOFPICMQD-ZDUSSCGKSA-N
DB06887	13440	PPSSYXOFPICMQD-ZDUSSCGKSA-N
DB06888	50192071	KBLPHMRCKHFBJB-OLZOCXBDSA-N
DB06888	50400801	KBLPHMRCKHFBJB-OLZOCXBDSA-N
DB06890	25810	MODBYAQUXXEFRM-CQSZACIVSA-N
DB06891	11625	HOLJYLOVIHBQHO-UHFFFAOYSA-N
DB06896	24440	OBSFXHDOLBYWRJ-UHFFFAOYSA-N
DB06897	24934	MMGKIHLBFPJYJL-HNNXBMFYSA-N
