drugbank_id	mcule_id	inchi_key
DB03387	MCULE-4982453531	QVIOSGUKMDGWNN-UHFFFAOYSA-N
DB03389	MCULE-2748557639	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	MCULE-3308600336	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	MCULE-3863845368	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	MCULE-4707689321	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	MCULE-5117456353	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	MCULE-5867688200	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	MCULE-6170420366	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	MCULE-9012637888	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	MCULE-9608505112	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	MCULE-9731791240	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03394	MCULE-1389453612	XPJRQAIZZQMSCM-UHFFFAOYSA-N
DB03400	MCULE-3130199239	LDYGRLNSOKABMM-UHFFFAOYSA-N
DB03403	MCULE-5499577546	IERHLVCPSMICTF-XVFCMESISA-N
DB03407	MCULE-1589558676	XJNPNXSISMKQEX-UHFFFAOYSA-N
DB03409	MCULE-7004970623	CQYBNXGHMBNGCG-FXQIFTODSA-N
DB03409	MCULE-9624120898	CQYBNXGHMBNGCG-FXQIFTODSA-N
DB03410	MCULE-5951606896	VXIXUWQIVKSKSA-UHFFFAOYSA-N
DB03416	MCULE-1049606619	HZSAJDVWZRBGIF-UHFFFAOYSA-N
DB03416	MCULE-9856648862	HZSAJDVWZRBGIF-UHFFFAOYSA-N
DB03419	MCULE-1147953020	ISAKRJDGNUQOIC-UHFFFAOYSA-N
DB03422	MCULE-3576531022	HMVYYTRDXNKRBQ-UHFFFAOYSA-N
DB03422	MCULE-4723437766	HMVYYTRDXNKRBQ-UHFFFAOYSA-N
DB03422	MCULE-6783174927	HMVYYTRDXNKRBQ-UHFFFAOYSA-N
DB03424	MCULE-5470002097	VGGGPCQERPFHOB-RDBSUJKOSA-N
DB03424	MCULE-8313651461	VGGGPCQERPFHOB-RDBSUJKOSA-N
DB03432	MCULE-5638884438	QCHPKSFMDHPSNR-GSVOUGTGSA-M
DB03434	MCULE-9768701257	DVLFYONBTKHTER-UHFFFAOYSA-N
DB03440	MCULE-1871722116	KVTFEOAKFFQCCX-UHFFFAOYSA-N
DB03440	MCULE-2818303268	KVTFEOAKFFQCCX-UHFFFAOYSA-N
DB03443	MCULE-6561885094	ZZTKUHCUDLEGEN-UHFFFAOYSA-N
DB03454	MCULE-5410704360	PGSWEKYNAOWQDF-UHFFFAOYSA-N
DB03462	MCULE-6356243926	RWQNBRDOKXIBIV-UHFFFAOYSA-N
DB03467	MCULE-3254872691	FTVWIRXFELQLPI-ZDUSSCGKSA-N
DB03467	MCULE-5489217450	FTVWIRXFELQLPI-ZDUSSCGKSA-N
DB03467	MCULE-5852778653	FTVWIRXFELQLPI-ZDUSSCGKSA-N
DB03468	MCULE-4840116834	UGLLZXSYRBMNOS-UHFFFAOYSA-N
DB03468	MCULE-8857780767	UGLLZXSYRBMNOS-UHFFFAOYSA-N
DB03485	MCULE-2639086971	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	MCULE-2813685693	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	MCULE-2970134024	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	MCULE-3786615821	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	MCULE-5232225691	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	MCULE-5873973591	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	MCULE-7773504154	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	MCULE-8022241440	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	MCULE-8713847175	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	MCULE-9086198168	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03492	MCULE-8524562351	LHAHECCJWGXHOW-UHFFFAOYSA-N
DB03499	MCULE-2239273084	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03499	MCULE-4984266891	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03499	MCULE-5852208511	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03499	MCULE-8865188741	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03499	MCULE-9924961830	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03500	MCULE-6888441916	XEZVDURJDFGERA-UHFFFAOYSA-N
DB03505	MCULE-8935311373	YCRCNZBZUQLULA-UHFFFAOYSA-N
DB03511	MCULE-7930313634	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03512	MCULE-9788063146	JSPAHXDHRUTBDP-VKTKOMAXSA-L
DB03514	MCULE-4834642824	YOMSJEATGXXYPX-UHFFFAOYSA-N
DB03517	MCULE-7003418159	HGTBAIVLETUVCG-UHFFFAOYSA-M
DB03528	MCULE-2748108750	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03528	MCULE-4219451083	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03528	MCULE-4739150481	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03528	MCULE-5682876196	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03528	MCULE-5882466362	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03528	MCULE-6268373280	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03528	MCULE-7071766082	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03528	MCULE-7671875172	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03528	MCULE-7821885333	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03528	MCULE-9546992456	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03540	MCULE-2391774130	KPMKEVXVVHNIEY-NTSWFWBYSA-N
DB03540	MCULE-2467634489	KPMKEVXVVHNIEY-NTSWFWBYSA-N
DB03552	MCULE-1870924489	JZKXXXDKRQWDET-QMMMGPOBSA-N
DB03553	MCULE-4286022994	JFCQEDHGNNZCLN-UHFFFAOYSA-N
DB03554	MCULE-9099154084	KSNXJLQDQOIRIP-UHFFFAOYSA-N
DB03559	MCULE-5868381758	SWGXDLRCJNEEGZ-UHFFFAOYSA-N
DB03560	MCULE-3788300475	RGHHSNMVTDWUBI-UHFFFAOYSA-N
DB03564	MCULE-5281049691	SVTBMSDMJJWYQN-YFKPBYRVSA-N
DB03566	MCULE-4146689208	ATHGHQPFGPMSJY-UHFFFAOYSA-N
DB03566	MCULE-6635730810	ATHGHQPFGPMSJY-UHFFFAOYSA-N
DB03566	MCULE-8096530192	ATHGHQPFGPMSJY-UHFFFAOYSA-N
DB03567	MCULE-1508663644	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03567	MCULE-3769808111	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03568	MCULE-4116382006	FERIUCNNQQJTOY-UHFFFAOYSA-N
DB03574	MCULE-1621140494	QLXOENUMLPDRSK-AFXYHRJJSA-Q
DB03577	MCULE-8189040394	SLMGIUOAZCYKPE-CQSZACIVSA-N
DB03585	MCULE-3785704527	HFHZKZSRXITVMK-UHFFFAOYSA-N
DB03587	MCULE-2718961814	AIJULSRZWUXGPQ-UHFFFAOYSA-N
DB03588	MCULE-3885159333	PYHXGXCGESYPCW-UHFFFAOYSA-N
DB03588	MCULE-9688268540	PYHXGXCGESYPCW-UHFFFAOYSA-N
DB03589	MCULE-5697583738	XEEVLJKYYUVTRC-UHFFFAOYSA-N
DB03589	MCULE-9031084199	XEEVLJKYYUVTRC-UHFFFAOYSA-N
DB03590	MCULE-5199298661	GMKMEZVLHJARHF-WHFBIAKZSA-N
DB03590	MCULE-7900876168	GMKMEZVLHJARHF-WHFBIAKZSA-N
DB03594	MCULE-3522189420	NSPMIYGKQJPBQR-UHFFFAOYSA-N
DB03600	MCULE-3914949169	GHVNFZFCNZKVNT-UHFFFAOYSA-N
DB03601	MCULE-1742825654	FURUXTVZLHCCNA-AWEZNQCLSA-N
DB03601	MCULE-2064774552	FURUXTVZLHCCNA-AWEZNQCLSA-N
DB03601	MCULE-5306878717	FURUXTVZLHCCNA-AWEZNQCLSA-N
DB03603	MCULE-4740161184	DSLZVSRJTYRBFB-LLEIAEIESA-N
DB03610	MCULE-3925033033	BAYGVMXZJBFEMB-UHFFFAOYSA-N
DB03614	MCULE-4810176105	JEWJRMKHSMTXPP-WZHZPDAFSA-L
DB03619	MCULE-2553099876	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03619	MCULE-3393759799	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03619	MCULE-3526946316	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03635	MCULE-4408374633	CCIVGXIOQKPBKL-UHFFFAOYSA-N
DB03636	MCULE-2174395809	BEBCJVAWIBVWNZ-UHFFFAOYSA-N
DB03640	MCULE-9532787420	YYLQUHNPNCGKJQ-NHYDCYSISA-N
DB03644	MCULE-1178445402	WJXSWCUQABXPFS-UHFFFAOYSA-N
DB03650	MCULE-3478433468	ZJASRZFZRYISET-UHFFFAOYSA-N
DB03651	MCULE-8917344355	OXNIZHLAWKMVMX-UHFFFAOYSA-N
DB03652	MCULE-7930313634	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03656	MCULE-3666428067	VLCQZHSMCYCDJL-UHFFFAOYSA-N
DB03659	MCULE-4233278050	HQABUPZFAYXKJW-UHFFFAOYSA-N
DB03660	MCULE-3082140157	PZNQZSRPDOEBMS-QMMMGPOBSA-N
DB03660	MCULE-6302870801	PZNQZSRPDOEBMS-QMMMGPOBSA-N
DB03661	MCULE-3360025136	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03669	MCULE-7177685997	MWUVGXCUHWKQJE-UHFFFAOYSA-N
DB03671	MCULE-5993142660	SHIBSTMRCDJXLN-KCZCNTNESA-N
DB03673	MCULE-3785172886	WTOFYLAWDLQMBZ-LURJTMIESA-N
DB03673	MCULE-8908733986	WTOFYLAWDLQMBZ-LURJTMIESA-N
DB03677	MCULE-7968258309	LPXYBLIRYGCMPQ-UHFFFAOYSA-N
DB03694	MCULE-6207378439	FULZLIGZKMKICU-UHFFFAOYSA-N
DB03696	MCULE-6692951185	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03696	MCULE-8719465843	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03700	MCULE-1563595722	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	MCULE-5505393195	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	MCULE-9284411012	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	MCULE-9531951265	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03703	MCULE-8217921343	HPXRVTGHNJAIIH-UHFFFAOYSA-N
DB03704	MCULE-6776936355	ZDHCZVWCTKTBRY-UHFFFAOYSA-N
DB03709	MCULE-4763691774	FSVCELGFZIQNCK-UHFFFAOYSA-N
DB03719	MCULE-6160962792	JADDQZYHOWSFJD-BMYQGPEFSA-N
DB03728	MCULE-2882010588	XRHGYUZYPHTUJZ-UHFFFAOYSA-N
DB03733	MCULE-3493741440	WSLDOOZREJYCGB-UHFFFAOYSA-N
DB03740	MCULE-1508663644	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03740	MCULE-3769808111	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03741	MCULE-5615925204	WLAMNBDJUVNPJU-SCSAIBSYSA-N
DB03741	MCULE-6581991788	WLAMNBDJUVNPJU-SCSAIBSYSA-N
DB03750	MCULE-5805071360	GWYFCOCPABKNJV-UHFFFAOYSA-N
DB03754	MCULE-7300085951	LENZDBCJOHFCAS-UHFFFAOYSA-N
DB03758	MCULE-3527877289	WYZWZEOGROVVHK-GTMNPGAYSA-N
DB03759	MCULE-3076221110	RWVIMCIPOAXUDG-UHFFFAOYSA-N
DB03765	MCULE-7837147222	YQUAKORMLHPSLZ-XVFCMESISA-N
DB03766	MCULE-2199051150	XBDQKXXYIPTUBI-UHFFFAOYSA-N
DB03773	MCULE-2639086971	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	MCULE-2813685693	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	MCULE-2970134024	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	MCULE-3786615821	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	MCULE-5232225691	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	MCULE-5873973591	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	MCULE-7773504154	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	MCULE-8022241440	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	MCULE-8713847175	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	MCULE-9086198168	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03775	MCULE-1205252367	AUTOLBMXDDTRRT-JGVFFNPUSA-N
DB03775	MCULE-9561288488	AUTOLBMXDDTRRT-JGVFFNPUSA-N
DB03780	MCULE-8431522974	SDTFBAXSPXZDKC-UHFFFAOYSA-N
DB03781	MCULE-4664611041	OOLBCHYXZDXLDS-SECBINFHSA-N
DB03783	MCULE-2069106916	CPJSUEIXXCENMM-UHFFFAOYSA-N
DB03785	MCULE-7414282746	QLJODMDSTUBWDW-BXMDZJJMSA-N
DB03789	MCULE-6619799827	GIWQSPITLQVMSG-UHFFFAOYSA-O
DB03790	MCULE-3558725435	UCUNFLYVYCGDHP-BYPYZUCNSA-N
DB03790	MCULE-8107053430	UCUNFLYVYCGDHP-BYPYZUCNSA-N
DB03792	MCULE-8766220931	BISHACNKZIBDFM-UHFFFAOYSA-N
DB03793	MCULE-4467353796	WPYMKLBDIGXBTP-UHFFFAOYSA-N
DB03794	MCULE-3733724676	HMJQKIDUCWWIBW-SFOWXEAESA-N
DB03794	MCULE-4711987697	HMJQKIDUCWWIBW-SFOWXEAESA-N
DB03796	MCULE-1361949901	IPCSVZSSVZVIGE-UHFFFAOYSA-N
DB03798	MCULE-4941445779	NCMVOABPESMRCP-SHYZEUOFSA-N
DB03798	MCULE-6153304068	NCMVOABPESMRCP-SHYZEUOFSA-N
DB03811	MCULE-6372320124	ZQISRDCJNBUVMM-YFKPBYRVSA-O
DB03811	MCULE-7447304629	ZQISRDCJNBUVMM-YFKPBYRVSA-O
DB03811	MCULE-7997190567	ZQISRDCJNBUVMM-YFKPBYRVSA-O
DB03814	MCULE-2780053976	SXGZJKUKBWWHRA-UHFFFAOYSA-N
DB03815	MCULE-2198142963	SKCKOFZKJLZSFA-KCDKBNATSA-N
DB03817	MCULE-1239764966	OGNSCSPNOLGXSM-VKHMYHEASA-N
DB03817	MCULE-7713366571	OGNSCSPNOLGXSM-VKHMYHEASA-N
DB03817	MCULE-8402131049	OGNSCSPNOLGXSM-VKHMYHEASA-N
DB03819	MCULE-1133383897	HBROZNQEVUILML-UHFFFAOYSA-N
DB03823	MCULE-4522193885	XMOCLSLCDHWDHP-IUODEOHRSA-N
DB03823	MCULE-9338438267	XMOCLSLCDHWDHP-IUODEOHRSA-N
DB03825	MCULE-7728164114	XFKVYXCRNATCOO-UHFFFAOYSA-M
DB03826	MCULE-2307916634	BBTNLADSUVOPPN-UHFFFAOYSA-N
DB03826	MCULE-6597707044	BBTNLADSUVOPPN-UHFFFAOYSA-N
DB03826	MCULE-8340517997	BBTNLADSUVOPPN-UHFFFAOYSA-N
DB03836	MCULE-9710772952	XKEFYDZQGKAQCN-UHFFFAOYSA-N
DB03839	MCULE-1694199256	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03839	MCULE-2932088896	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03839	MCULE-6003337645	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03839	MCULE-7719741497	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03839	MCULE-8059108702	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03840	MCULE-9788063146	QHMVDLPUUJNKGZ-UHFFFAOYSA-N
DB03843	MCULE-1476806907	WSFSSNUMVMOOMR-UHFFFAOYSA-N
DB03848	MCULE-6343931944	JEHKKBHWRAXMCH-UHFFFAOYSA-N
DB03854	MCULE-3785554987	VHRGRCVQAFMJIZ-UHFFFAOYSA-N
DB03856	MCULE-9516392560	VLCYCQAOQCDTCN-ZCFIWIBFSA-N
DB03867	MCULE-1500027319	FBTSQILOGYXGMD-LURJTMIESA-N
DB03867	MCULE-2134857873	FBTSQILOGYXGMD-LURJTMIESA-N
DB03871	MCULE-8524562351	ZSRBWSVKDUMHBO-UHFFFAOYSA-N
DB03879	MCULE-7283331375	OHWCAVRRXKJCRB-CXNFULCWSA-N
DB03882	MCULE-4972067436	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03882	MCULE-5056598626	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03882	MCULE-6366002920	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03884	MCULE-9935480822	BTNMPGBKDVTSJY-UHFFFAOYSA-N
DB03894	MCULE-3183761977	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03894	MCULE-4385913742	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03894	MCULE-8317750203	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03894	MCULE-9216644373	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03895	MCULE-4213161941	VFCNQNZNPKRXIT-UHFFFAOYSA-N
DB03895	MCULE-5320008974	VFCNQNZNPKRXIT-UHFFFAOYSA-N
DB03895	MCULE-9098073462	VFCNQNZNPKRXIT-UHFFFAOYSA-N
DB03895	MCULE-9191488751	VFCNQNZNPKRXIT-UHFFFAOYSA-N
DB03897	MCULE-6058509896	NMHMNPHRMNGLLB-UHFFFAOYSA-N
DB03900	MCULE-2451492095	DKGAVHZHDRPRBM-UHFFFAOYSA-N
DB03902	MCULE-6647815245	MUBZPKHOEPUJKR-UHFFFAOYSA-N
DB03904	MCULE-8513891094	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03911	MCULE-2748557639	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	MCULE-3308600336	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	MCULE-3863845368	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	MCULE-4707689321	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	MCULE-5117456353	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	MCULE-5867688200	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	MCULE-6170420366	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	MCULE-9012637888	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	MCULE-9608505112	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	MCULE-9731791240	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03924	MCULE-9729305855	QVEMRPAUHFWHRV-UHFFFAOYSA-N
DB03926	MCULE-4972067436	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	MCULE-5056598626	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	MCULE-6366002920	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03928	MCULE-7565044581	BGDMJXZYDKFEGJ-UHFFFAOYSA-N
DB03929	MCULE-3271603208	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03929	MCULE-5604658333	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03929	MCULE-6118038121	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03929	MCULE-6460387318	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03929	MCULE-8560981570	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03934	MCULE-6561885094	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03940	MCULE-4442165428	SOWBFZRMHSNYGE-UHFFFAOYSA-N
DB03941	MCULE-1814167078	KNDDEFBFJLKPFE-UHFFFAOYSA-N
DB03943	MCULE-1395307434	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03943	MCULE-1868046141	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03943	MCULE-5685974579	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03943	MCULE-6923060287	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03946	MCULE-2802562757	YQUVCSBJEUQKSH-UHFFFAOYSA-N
DB03946	MCULE-8964889860	YQUVCSBJEUQKSH-UHFFFAOYSA-N
DB03974	MCULE-1114934644	QUOGESRFPZDMMT-YFKPBYRVSA-N
DB03974	MCULE-4078920174	QUOGESRFPZDMMT-YFKPBYRVSA-N
DB03989	MCULE-3577973754	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	MCULE-3846926665	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	MCULE-4260589665	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03993	MCULE-7691755837	FGKJLKRYENPLQH-UHFFFAOYSA-N
DB03994	MCULE-5175116598	HZAXFHJVJLSVMW-UHFFFAOYSA-N
DB04008	MCULE-6561885094	MXICWYSXOKPLOW-UHFFFAOYSA-P
DB04018	MCULE-1974434339	XSSNABKEYXKKMK-UHFFFAOYSA-N
DB04018	MCULE-7393903455	XSSNABKEYXKKMK-UHFFFAOYSA-N
DB04026	MCULE-1371970366	CYHOMWAPJJPNMW-RNLVFQAGSA-N
DB04026	MCULE-4087674114	CYHOMWAPJJPNMW-RNLVFQAGSA-N
DB04027	MCULE-1290049418	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04027	MCULE-3125760737	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04027	MCULE-5108123240	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04029	MCULE-2610261909	OBSIQMZKFXFYLV-QMMMGPOBSA-N
DB04029	MCULE-7119612436	OBSIQMZKFXFYLV-QMMMGPOBSA-N
DB04029	MCULE-9345667353	OBSIQMZKFXFYLV-QMMMGPOBSA-N
DB04029	MCULE-9635114334	OBSIQMZKFXFYLV-QMMMGPOBSA-N
DB04031	MCULE-9788063146	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04037	MCULE-3577947109	UOUXILZUBDIWQU-UHFFFAOYSA-N
DB04038	MCULE-3600015331	DNVPQKQSNYMLRS-APGDWVJJSA-N
DB04038	MCULE-4740481453	DNVPQKQSNYMLRS-APGDWVJJSA-N
DB04046	MCULE-2996950876	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04046	MCULE-4215248759	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04046	MCULE-9257991017	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04048	MCULE-7457936611	LUSWEUMSEVLFEQ-UWTATZPHSA-N
DB04048	MCULE-7947685696	LUSWEUMSEVLFEQ-UWTATZPHSA-N
DB04048	MCULE-9370944250	LUSWEUMSEVLFEQ-UWTATZPHSA-N
DB04051	MCULE-5972199258	BYHDDXPKOZIZRV-UHFFFAOYSA-N
DB04052	MCULE-1568356481	YCOXTKKNXUZSKD-UHFFFAOYSA-N
DB04058	MCULE-1920028250	IPWQOZCSQLTKOI-QMMMGPOBSA-N
DB04058	MCULE-4234577728	IPWQOZCSQLTKOI-QMMMGPOBSA-N
DB04058	MCULE-4938301418	IPWQOZCSQLTKOI-QMMMGPOBSA-N
DB04058	MCULE-8566868807	IPWQOZCSQLTKOI-QMMMGPOBSA-N
DB04062	MCULE-2639086971	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	MCULE-2813685693	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	MCULE-2970134024	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	MCULE-3786615821	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	MCULE-5232225691	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	MCULE-5873973591	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	MCULE-7773504154	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	MCULE-8022241440	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	MCULE-8713847175	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	MCULE-9086198168	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04063	MCULE-4257632982	ARSWQPLPYROOBG-ZETCQYMHSA-N
DB04066	MCULE-2590309260	NGSWKAQJJWESNS-ZZXKWVIFSA-N
DB04066	MCULE-9551292063	NGSWKAQJJWESNS-ZZXKWVIFSA-N
DB04074	MCULE-9877767821	QHKABHOOEWYVLI-UHFFFAOYSA-N
DB04075	MCULE-4246221126	RFMMMVDNIPUKGG-YFKPBYRVSA-N
DB04075	MCULE-5623672193	RFMMMVDNIPUKGG-YFKPBYRVSA-N
DB04075	MCULE-6828522418	RFMMMVDNIPUKGG-YFKPBYRVSA-N
DB04075	MCULE-7234857249	RFMMMVDNIPUKGG-YFKPBYRVSA-N
DB04076	MCULE-8326019285	FDGQSTZJBFJUBT-UHFFFAOYSA-N
DB04080	MCULE-3483592840	WWYDYZMNFQIYPT-UHFFFAOYSA-N
DB04093	MCULE-2842613213	KMPQYAYAQWNLME-UHFFFAOYSA-N
DB04094	MCULE-6328537335	LVSQXDHWDCMMRJ-UHFFFAOYSA-N
DB04098	MCULE-9310625171	XYUFCXJZFZPEJD-PGRDOPGGSA-N
DB04100	MCULE-2911225521	XCPVAMYUZCTTHM-UHFFFAOYSA-N
DB04101	MCULE-3324427926	OVKZTPFHUYGZBI-UHFFFAOYSA-N
DB04104	MCULE-5086156902	FSASIHFSFGAIJM-UHFFFAOYSA-N
DB04110	MCULE-4558023540	SYDNSSSQVSOXTN-UHFFFAOYSA-N
DB04115	MCULE-4892227388	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04115	MCULE-7356741555	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04115	MCULE-8261808830	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04115	MCULE-9829996828	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04116	MCULE-6880464706	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04119	MCULE-6124492894	YWYIQTPPCOBSGN-UHFFFAOYSA-M
DB04120	MCULE-3649506114	ZBCATMYQYDCTIZ-UHFFFAOYSA-N
DB04124	MCULE-5464511691	NTAHMPNXQOYXSX-WKSONYIQSA-N
DB04130	MCULE-8117732950	ILMHAGCURJPNRZ-UHFFFAOYSA-N
DB04141	MCULE-8433345996	JVAZJLFFSJARQM-YBXAARCKSA-N
DB04145	MCULE-4350730997	MVQVNTPHUGQQHK-UHFFFAOYSA-N
DB04156	MCULE-2361956978	HSAVTCVIBRBWGG-VKZMHLLXSA-K
DB04160	MCULE-7221126244	XPPKVPWEQAFLFU-UHFFFAOYSA-N
DB04161	MCULE-3730796130	QLNJFJADRCOGBJ-UHFFFAOYSA-N
DB04165	MCULE-7316825141	OMOMUFTZPTXCHP-UHFFFAOYSA-N
DB04166	MCULE-8970106555	RWZYAGGXGHYGMB-UHFFFAOYSA-N
DB04167	MCULE-1934887222	KSMRODHGGIIXDV-YFKPBYRVSA-N
DB04168	MCULE-1325908642	CIUUIPMOFZIWIZ-UHFFFAOYSA-N
DB04171	MCULE-4076270773	GCHPUFAZSONQIV-RXMQYKEDSA-N
DB04171	MCULE-9925925283	GCHPUFAZSONQIV-RXMQYKEDSA-N
