drugbank_id	dailtmed_new_id	inchi_key
DB00935	OXYMETAZOLINE HYDROCHLORIDE	WYWIFABBXFUGLM-UHFFFAOYSA-N
DB00936	SALICYLIC ACID	YGSDEFSMJLZEOE-UHFFFAOYSA-N
DB00937	DIETHYLPROPION	XXEPPPIWZFICOJ-UHFFFAOYSA-N
DB00937	DIETHYLPROPION HYDROCHLORIDE	XXEPPPIWZFICOJ-UHFFFAOYSA-N
DB00938	SALMETEROL	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00938	SALMETEROL XINAFOATE	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00939	MECLOFENAMATE SODIUM	SBDNJUWAMKYJOX-UHFFFAOYSA-N
DB00939	MECLOFENAMIC ACID	SBDNJUWAMKYJOX-UHFFFAOYSA-N
DB00945	ASPIRIN	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DB00947	FULVESTRANT	VWUXBMIQPBEWFH-WCCTWKNTSA-N
DB00949	FELBAMATE	WKGXYQFOCVYPAC-UHFFFAOYSA-N
DB00950	FEXOFENADINE	RWTNPBWLLIMQHL-UHFFFAOYSA-N
DB00950	FEXOFENADINE HYDROCHLORIDE	RWTNPBWLLIMQHL-UHFFFAOYSA-N
DB00951	ISONIAZID	QRXWMOHMRWLFEY-UHFFFAOYSA-N
DB00952	NARATRIPTAN	AMKVXSZCKVJAGH-UHFFFAOYSA-N
DB00952	NARATRIPTAN HYDROCHLORIDE	AMKVXSZCKVJAGH-UHFFFAOYSA-N
DB00953	RIZATRIPTAN	ULFRLSNUDGIQQP-UHFFFAOYSA-N
DB00953	RIZATRIPTAN BENZOATE	ULFRLSNUDGIQQP-UHFFFAOYSA-N
DB00956	HYDROCODONE	LLPOLZWFYMWNKH-CMKMFDCUSA-N
DB00956	HYDROCODONE BITARTRATE	LLPOLZWFYMWNKH-CMKMFDCUSA-N
DB00957	NORGESTIMATE	KIQQMECNKUGGKA-NMYWJIRASA-N
DB00958	AMMONIA N 13	OLESAACUTLOWQZ-UHFFFAOYSA-L
DB00959	METHYLPREDNISOLONE	VHRSUDSXCMQTMA-PJHHCJLFSA-N
DB00960	PINDOLOL	JZQKKSLKJUAGIC-UHFFFAOYSA-N
DB00961	MEPIVACAINE	INWLQCZOYSRPNW-UHFFFAOYSA-N
DB00961	MEPIVACAINE HYDROCHLORIDE	INWLQCZOYSRPNW-UHFFFAOYSA-N
DB00962	ZALEPLON	HUNXMJYCHXQEGX-UHFFFAOYSA-N
DB00963	BROMFENAC	ZBPLOVFIXSTCRZ-UHFFFAOYSA-N
DB00963	BROMFENAC SODIUM	ZBPLOVFIXSTCRZ-UHFFFAOYSA-N
DB00964	APRACLONIDINE	IEJXVRYNEISIKR-UHFFFAOYSA-N
DB00964	APRACLONIDINE HYDROCHLORIDE	IEJXVRYNEISIKR-UHFFFAOYSA-N
DB00966	TELMISARTAN	RMMXLENWKUUMAY-UHFFFAOYSA-N
DB00967	DESLORATADINE	JAUOIFJMECXRGI-UHFFFAOYSA-N
DB00968	METHYLDOPA	CJCSPKMFHVPWAR-JTQLQIEISA-N
DB00969	ALOSETRON	JSWZEAMFRNKZNL-UHFFFAOYSA-N
DB00969	ALOSETRON HYDROCHLORIDE	JSWZEAMFRNKZNL-UHFFFAOYSA-N
DB00970	DACTINOMYCIN	RJURFGZVJUQBHK-IIXSONLDSA-N
DB00971	SELENIUM SULFIDE	JNMWHTHYDQTDQZ-UHFFFAOYSA-N
DB00972	AZELASTINE	MBUVEWMHONZEQD-UHFFFAOYSA-N
DB00972	AZELASTINE HYDROCHLORIDE	MBUVEWMHONZEQD-UHFFFAOYSA-N
DB00973	EZETIMIBE	OLNTVTPDXPETLC-XPWALMASSA-N
DB00974	EDETIC ACID	KCXVZYZYPLLWCC-UHFFFAOYSA-N
DB00975	DIPYRIDAMOLE	IZEKFCXSFNUWAM-UHFFFAOYSA-N
DB00976	TELITHROMYCIN	LJVAJPDWBABPEJ-PNUFFHFMSA-N
DB00977	ETHINYL ESTRADIOL	BFPYWIDHMRZLRN-SLHNCBLASA-N
DB00978	LOMEFLOXACIN	ZEKZLJVOYLTDKK-UHFFFAOYSA-N
DB00978	LOMEFLOXACIN HYDROCHLORIDE	ZEKZLJVOYLTDKK-UHFFFAOYSA-N
DB00979	CYCLOPENTOLATE	SKYSRIRYMSLOIN-UHFFFAOYSA-N
DB00979	CYCLOPENTOLATE HYDROCHLORIDE	SKYSRIRYMSLOIN-UHFFFAOYSA-N
DB00980	RAMELTEON	YLXDSYKOBKBWJQ-LBPRGKRZSA-N
DB00981	PHYSOSTIGMINE	PIJVFDBKTWXHHD-HIFRSBDPSA-N
DB00981	PHYSOSTIGMINE SALICYLATE	PIJVFDBKTWXHHD-HIFRSBDPSA-N
DB00982	ALITRETINOIN	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	ISOTRETINOIN	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	TRETINOIN	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00983	ARFORMOTEROL	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00983	ARFORMOTEROL TARTRATE	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00983	FORMOTEROL	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00983	FORMOTEROL FUMARATE	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00985	DIMENHYDRINATE	NFLLKCVHYJRNRH-UHFFFAOYSA-N
DB00985	DIPHENHYDRAMINE	NFLLKCVHYJRNRH-UHFFFAOYSA-N
DB00986	GLYCOPYRROLATE	ANGKOCUUWGHLCE-UHFFFAOYSA-N
DB00986	GLYCOPYRRONIUM	ANGKOCUUWGHLCE-UHFFFAOYSA-N
DB00986	GLYCOPYRRONIUM TOSYLATE	ANGKOCUUWGHLCE-UHFFFAOYSA-N
DB00987	CYTARABINE	UHDGCWIWMRVCDJ-CCXZUQQUSA-N
DB00988	DOPAMINE	VYFYYTLLBUKUHU-UHFFFAOYSA-N
DB00989	RIVASTIGMINE	XSVMFMHYUFZWBK-NSHDSACASA-N
DB00989	RIVASTIGMINE TARTRATE	XSVMFMHYUFZWBK-NSHDSACASA-N
DB00990	EXEMESTANE	BFYIZQONLCFLEV-DAELLWKTSA-N
DB00991	OXAPROZIN	OFPXSFXSNFPTHF-UHFFFAOYSA-N
DB00992	METHYL AMINOLEVULINATE	YUUAYBAIHCDHHD-UHFFFAOYSA-N
DB00992	METHYL AMINOLEVULINATE HYDROCHLORIDE	YUUAYBAIHCDHHD-UHFFFAOYSA-N
DB00993	AZATHIOPRINE	LMEKQMALGUDUQG-UHFFFAOYSA-N
DB00996	GABAPENTIN	UGJMXCAKCUNAIE-UHFFFAOYSA-N
DB00997	DOXORUBICIN	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	EPIRUBICIN	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00998	FROVATRIPTAN	XPSQPHWEGNHMSK-SECBINFHSA-N
DB00998	FROVATRIPTAN SUCCINATE	XPSQPHWEGNHMSK-SECBINFHSA-N
DB00999	HYDROCHLOROTHIAZIDE	JZUFKLXOESDKRF-UHFFFAOYSA-N
DB01001	ALBUTEROL	NDAUXUAQIAJITI-UHFFFAOYSA-N
DB01002	BUPIVACAINE	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	BUPIVACAINE HYDROCHLORIDE	LEBVLXFERQHONN-INIZCTEOSA-N
DB01003	CROMOLYN	IMZMKUWMOSJXDT-UHFFFAOYSA-N
DB01003	CROMOLYN SODIUM	IMZMKUWMOSJXDT-UHFFFAOYSA-N
DB01004	GANCICLOVIR	IRSCQMHQWWYFCW-UHFFFAOYSA-N
DB01004	GANCICLOVIR SODIUM	IRSCQMHQWWYFCW-UHFFFAOYSA-N
DB01005	HYDROXYUREA	VSNHCAURESNICA-UHFFFAOYSA-N
DB01006	LETROZOLE	HPJKCIUCZWXJDR-UHFFFAOYSA-N
DB01007	TIOCONAZOLE	QXHHHPZILQDDPS-UHFFFAOYSA-N
DB01008	BUSULFAN	COVZYZSDYWQREU-UHFFFAOYSA-N
DB01009	KETOPROFEN	DKYWVDODHFEZIM-UHFFFAOYSA-N
DB01010	EDROPHONIUM	VWLHWLSRQJQWRG-UHFFFAOYSA-O
DB01010	EDROPHONIUM CHLORIDE	VWLHWLSRQJQWRG-UHFFFAOYSA-O
DB01011	METYRAPONE	FJLBFSROUSIWMA-UHFFFAOYSA-N
DB01012	CINACALCET	VDHAWDNDOKGFTD-MRXNPFEDSA-N
DB01012	CINACALCET HYDROCHLORIDE	VDHAWDNDOKGFTD-MRXNPFEDSA-N
DB01013	CLOBETASOL PROPIONATE	CBGUOGMQLZIXBE-XGQKBEPLSA-N
DB01014	BALSALAZIDE	IPOKCKJONYRRHP-FMQUCBEESA-N
DB01014	BALSALAZIDE DISODIUM	IPOKCKJONYRRHP-FMQUCBEESA-N
DB01015	SULFAMETHOXAZOLE	JLKIGFTWXXRPMT-UHFFFAOYSA-N
DB01016	GLYBURIDE	ZNNLBTZKUZBEKO-UHFFFAOYSA-N
DB01017	MINOCYCLINE	DYKFCLLONBREIL-KVUCHLLUSA-N
DB01017	MINOCYCLINE HYDROCHLORIDE	DYKFCLLONBREIL-KVUCHLLUSA-N
DB01018	GUANFACINE	INJOMKTZOLKMBF-UHFFFAOYSA-N
DB01018	GUANFACINE HYDROCHLORIDE	INJOMKTZOLKMBF-UHFFFAOYSA-N
DB01019	BETHANECHOL	NZUPCNDJBJXXRF-UHFFFAOYSA-O
DB01019	BETHANECHOL CHLORIDE	NZUPCNDJBJXXRF-UHFFFAOYSA-O
DB01020	ISOSORBIDE MONONITRATE	YWXYYJSYQOXTPL-SLPGGIOYSA-N
DB01022	PHYTONADIONE	MBWXNTAXLNYFJB-NKFFZRIASA-N
DB01023	FELODIPINE	RZTAMFZIAATZDJ-UHFFFAOYSA-N
DB01024	MYCOPHENOLATE SODIUM	HPNSFSBZBAHARI-RUDMXATFSA-N
DB01024	MYCOPHENOLIC ACID	HPNSFSBZBAHARI-RUDMXATFSA-N
DB01026	KETOCONAZOLE	XMAYWYJOQHXEEK-UHFFFAOYSA-N
DB01029	IRBESARTAN	YOSHYTLCDANDAN-UHFFFAOYSA-N
DB01030	TOPOTECAN	UCFGDBYHRUNTLO-QHCPKHFHSA-N
DB01030	TOPOTECAN HYDROCHLORIDE	UCFGDBYHRUNTLO-QHCPKHFHSA-N
DB01032	PROBENECID	DBABZHXKTCFAPX-UHFFFAOYSA-N
DB01033	MERCAPTOPURINE	GLVAUDGFNGKCSF-UHFFFAOYSA-N
DB01035	PROCAINAMIDE	REQCZEXYDRLIBE-UHFFFAOYSA-N
DB01035	PROCAINAMIDE HYDROCHLORIDE	REQCZEXYDRLIBE-UHFFFAOYSA-N
DB01036	TOLTERODINE	OOGJQPCLVADCPB-HXUWFJFHSA-N
DB01036	TOLTERODINE TARTRATE	OOGJQPCLVADCPB-HXUWFJFHSA-N
DB01037	SELEGILINE	MEZLKOACVSPNER-GFCCVEGCSA-N
DB01037	SELEGILINE HYDROCHLORIDE	MEZLKOACVSPNER-GFCCVEGCSA-N
DB01039	FENOFIBRATE	YMTINGFKWWXKFG-UHFFFAOYSA-N
DB01041	THALIDOMIDE	UEJJHQNACJXSKW-UHFFFAOYSA-N
DB01042	MELPHALAN	SGDBTWWWUNNDEQ-LBPRGKRZSA-N
DB01042	MELPHALAN HYDROCHLORIDE	SGDBTWWWUNNDEQ-LBPRGKRZSA-N
DB01043	MEMANTINE	BUGYDGFZZOZRHP-UHFFFAOYSA-N
DB01043	MEMANTINE HYDROCHLORIDE	BUGYDGFZZOZRHP-UHFFFAOYSA-N
DB01044	GATIFLOXACIN	XUBOMFCQGDBHNK-UHFFFAOYSA-N
DB01045	RIFAMPIN	JQXXHWHPUNPDRT-WLSIYKJHSA-N
DB01046	LUBIPROSTONE	WGFOBBZOWHGYQH-MXHNKVEKSA-N
DB01047	FLUOCINONIDE	WJOHZNCJWYWUJD-IUGZLZTKSA-N
DB01048	ABACAVIR	MCGSCOLBFJQGHM-SCZZXKLOSA-N
DB01048	ABACAVIR SULFATE	MCGSCOLBFJQGHM-SCZZXKLOSA-N
DB01050	IBUPROFEN	HEFNNWSXXWATRW-UHFFFAOYSA-N
DB01053	PENICILLIN G BENZATHINE	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	PENICILLIN G POTASSIUM	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	PENICILLIN G PROCAINE	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	PENICILLIN G SODIUM	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01057	ECHOTHIOPHATE	BJOLKYGKSZKIGU-UHFFFAOYSA-N
DB01057	ECHOTHIOPHATE IODIDE	BJOLKYGKSZKIGU-UHFFFAOYSA-N
DB01058	PRAZIQUANTEL	FSVJFNAIGNNGKK-UHFFFAOYSA-N
DB01060	AMOXICILLIN	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01060	AMOXICILLIN SODIUM	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01062	OXYBUTYNIN	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01062	OXYBUTYNIN CHLORIDE	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01064	ISOPROTERENOL	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01064	ISOPROTERENOL HYDROCHLORIDE	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01065	MELATONIN	DRLFMBDRBRZALE-UHFFFAOYSA-N
DB01067	GLIPIZIDE	ZJJXGWJIGJFDTL-UHFFFAOYSA-N
DB01068	CLONAZEPAM	DGBIGWXXNGSACT-UHFFFAOYSA-N
DB01069	PROMETHAZINE	PWWVAXIEGOYWEE-UHFFFAOYSA-N
DB01072	ATAZANAVIR	AXRYRYVKAWYZBR-GASGPIRDSA-N
DB01072	ATAZANAVIR SULFATE	AXRYRYVKAWYZBR-GASGPIRDSA-N
DB01075	DIPHENHYDRAMINE	ZZVUWRFHKOJYTH-UHFFFAOYSA-N
DB01076	ATORVASTATIN	XUKUURHRXDUEBC-KAYWLYCHSA-N
DB01077	ETIDRONIC ACID	DBVJJBKOTRCVKF-UHFFFAOYSA-N
DB01079	TEGASEROD	IKBKZGMPCYNSLU-RGVLZGJSSA-N
DB01080	VIGABATRIN	PJDFLNIOAUIZSL-UHFFFAOYSA-N
DB01081	DIPHENOXYLATE	HYPPXZBJBPSRLK-UHFFFAOYSA-N
DB01081	DIPHENOXYLATE HYDROCHLORIDE	HYPPXZBJBPSRLK-UHFFFAOYSA-N
DB01082	STREPTOMYCIN	UCSJYZPVAKXKNQ-HZYVHMACSA-N
DB01082	STREPTOMYCIN SULFATE	UCSJYZPVAKXKNQ-HZYVHMACSA-N
DB01083	ORLISTAT	AHLBNYSZXLDEJQ-FWEHEUNISA-N
DB01084	EMEDASTINE	KBUZBQVCBVDWKX-UHFFFAOYSA-N
DB01084	EMEDASTINE DIFUMARATE	KBUZBQVCBVDWKX-UHFFFAOYSA-N
DB01085	PILOCARPINE	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01085	PILOCARPINE HYDROCHLORIDE	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01086	BENZOCAINE	BLFLLBZGZJTVJG-UHFFFAOYSA-N
DB01087	PRIMAQUINE	INDBQLZJXZLFIT-UHFFFAOYSA-N
DB01087	PRIMAQUINE PHOSPHATE	INDBQLZJXZLFIT-UHFFFAOYSA-N
DB01088	ILOPROST	HIFJCPQKFCZDDL-ACWOEMLNSA-N
DB01091	BUTENAFINE	ABJKWBDEJIDSJZ-UHFFFAOYSA-N
DB01091	BUTENAFINE HYDROCHLORIDE	ABJKWBDEJIDSJZ-UHFFFAOYSA-N
DB01093	DIMETHYL SULFOXIDE	IAZDPXIOMUYVGZ-UHFFFAOYSA-N
DB01095	FLUVASTATIN	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	FLUVASTATIN SODIUM	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01097	LEFLUNOMIDE	VHOGYURTWQBHIL-UHFFFAOYSA-N
DB01098	ROSUVASTATIN	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01098	ROSUVASTATIN CALCIUM	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01099	FLUCYTOSINE	XRECTZIEBJDKEO-UHFFFAOYSA-N
DB01100	PIMOZIDE	YVUQSNJEYSNKRX-UHFFFAOYSA-N
DB01101	CAPECITABINE	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01104	SERTRALINE	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	SERTRALINE HYDROCHLORIDE	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01106	LEVOCABASTINE	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01106	LEVOCABASTINE HYDROCHLORIDE	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01110	MICONAZOLE	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	MICONAZOLE NITRATE	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01112	CEFUROXIME	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	CEFUROXIME SODIUM	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01113	PAPAVERINE	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	PAPAVERINE HYDROCHLORIDE	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01114	CHLORPHENIRAMINE	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	CHLORPHENIRAMINE MALEATE	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	DEXCHLORPHENIRAMINE	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	DEXCHLORPHENIRAMINE MALEATE	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01115	NIFEDIPINE	HYIMSNHJOBLJNT-UHFFFAOYSA-N
DB01117	ATOVAQUONE	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01118	AMIODARONE	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01118	AMIODARONE HYDROCHLORIDE	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01119	DIAZOXIDE	GDLBFKVLRPITMI-UHFFFAOYSA-N
DB01123	PROFLAVINE	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01124	TOLBUTAMIDE	JLRGJRBPOGGCBT-UHFFFAOYSA-N
DB01126	DUTASTERIDE	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01127	ECONAZOLE	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	ECONAZOLE NITRATE	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01128	BICALUTAMIDE	LKJPYSCBVHEWIU-UHFFFAOYSA-N
DB01129	RABEPRAZOLE	YREYEVIYCVEVJK-UHFFFAOYSA-N
DB01130	PREDNICARBATE	FNPXMHRZILFCKX-KAJVQRHHSA-N
DB01132	PIOGLITAZONE	HYAFETHFCAUJAY-UHFFFAOYSA-N
DB01132	PIOGLITAZONE HYDROCHLORIDE	HYAFETHFCAUJAY-UHFFFAOYSA-N
DB01136	CARVEDILOL	OGHNVEJMJSYVRP-UHFFFAOYSA-N
DB01136	CARVEDILOL PHOSPHATE	OGHNVEJMJSYVRP-UHFFFAOYSA-N
DB01137	LEVOFLOXACIN	GSDSWSVVBLHKDQ-JTQLQIEISA-N
DB01137	OFLOXACIN	GSDSWSVVBLHKDQ-JTQLQIEISA-N
DB01140	CEFADROXIL	BOEGTKLJZSQCCD-UEKVPHQBSA-N
DB01141	MICAFUNGIN	PIEUQSKUWLMALL-YABMTYFHSA-N
DB01141	MICAFUNGIN SODIUM	PIEUQSKUWLMALL-YABMTYFHSA-N
DB01142	DOXEPIN	ODQWQRRAPPTVAG-UHFFFAOYSA-N
DB01142	DOXEPIN HYDROCHLORIDE	ODQWQRRAPPTVAG-UHFFFAOYSA-N
DB01143	AMIFOSTINE	JKOQGQFVAUAYPM-UHFFFAOYSA-N
DB01144	DICHLORPHENAMIDE	GJQPMPFPNINLKP-UHFFFAOYSA-N
DB01148	FLAVOXATE	SPIUTQOUKAMGCX-UHFFFAOYSA-N
DB01148	FLAVOXATE HYDROCHLORIDE	SPIUTQOUKAMGCX-UHFFFAOYSA-N
DB01149	NEFAZODONE	VRBKIVRKKCLPHA-UHFFFAOYSA-N
DB01149	NEFAZODONE HYDROCHLORIDE	VRBKIVRKKCLPHA-UHFFFAOYSA-N
DB01150	CEFPROZIL	WDLWHQDACQUCJR-PBFPGSCMSA-N
DB01151	DESIPRAMINE	HCYAFALTSJYZDH-UHFFFAOYSA-N
DB01151	DESIPRAMINE HYDROCHLORIDE	HCYAFALTSJYZDH-UHFFFAOYSA-N
DB01153	SERTACONAZOLE	JLGKQTAYUIMGRK-UHFFFAOYSA-N
DB01153	SERTACONAZOLE NITRATE	JLGKQTAYUIMGRK-UHFFFAOYSA-N
DB01155	GEMIFLOXACIN	ZRCVYEYHRGVLOC-HYARGMPZSA-N
DB01155	GEMIFLOXACIN MESYLATE	ZRCVYEYHRGVLOC-HYARGMPZSA-N
DB01156	BUPROPION	SNPPWIUOZRMYNY-UHFFFAOYSA-N
DB01156	BUPROPION HYDROBROMIDE	SNPPWIUOZRMYNY-UHFFFAOYSA-N
DB01156	BUPROPION HYDROCHLORIDE	SNPPWIUOZRMYNY-UHFFFAOYSA-N
DB01157	TRIMETREXATE	NOYPYLRCIDNJJB-UHFFFAOYSA-N
DB01157	TRIMETREXATE GLUCURONATE	NOYPYLRCIDNJJB-UHFFFAOYSA-N
DB01158	BRETYLIUM	AAQOQKQBGPPFNS-UHFFFAOYSA-N
DB01158	BRETYLIUM TOSYLATE	AAQOQKQBGPPFNS-UHFFFAOYSA-N
DB01160	TROMETHAMINE	IYGXEHDCSOYNKY-RZHHZEQLSA-N
DB01161	CHLOROPROCAINE	VDANGULDQQJODZ-UHFFFAOYSA-N
DB01161	CHLOROPROCAINE HYDROCHLORIDE	VDANGULDQQJODZ-UHFFFAOYSA-N
DB01162	TERAZOSIN	VCKUSRYTPJJLNI-UHFFFAOYSA-N
DB01162	TERAZOSIN HYDROCHLORIDE	VCKUSRYTPJJLNI-UHFFFAOYSA-N
DB01164	CALCIUM CHLORIDE	UXVMQQNJUSDDNG-UHFFFAOYSA-L
DB01164	HYDROCHLORIC ACID	UXVMQQNJUSDDNG-UHFFFAOYSA-L
DB01165	LEVOFLOXACIN	GSDSWSVVBLHKDQ-UHFFFAOYSA-N
DB01165	OFLOXACIN	GSDSWSVVBLHKDQ-UHFFFAOYSA-N
DB01166	CILOSTAZOL	RRGUKTPIGVIEKM-UHFFFAOYSA-N
DB01168	PROCARBAZINE	CPTBDICYNRMXFX-UHFFFAOYSA-N
DB01168	PROCARBAZINE HYDROCHLORIDE	CPTBDICYNRMXFX-UHFFFAOYSA-N
DB01173	ORPHENADRINE	QVYRGXJJSLMXQH-UHFFFAOYSA-N
DB01173	ORPHENADRINE CITRATE	QVYRGXJJSLMXQH-UHFFFAOYSA-N
DB01174	PHENOBARBITAL	DDBREPKUVSBGFI-UHFFFAOYSA-N
DB01175	CITALOPRAM	WSEQXVZVJXJVFP-FQEVSTJZSA-N
DB01175	CITALOPRAM HYDROBROMIDE	WSEQXVZVJXJVFP-FQEVSTJZSA-N
DB01175	ESCITALOPRAM	WSEQXVZVJXJVFP-FQEVSTJZSA-N
DB01175	ESCITALOPRAM OXALATE	WSEQXVZVJXJVFP-FQEVSTJZSA-N
DB01177	IDARUBICIN	XDXDZDZNSLXDNA-TZNDIEGXSA-N
DB01177	IDARUBICIN HYDROCHLORIDE	XDXDZDZNSLXDNA-TZNDIEGXSA-N
DB01179	PODOFILOX	YJGVMLPVUAXIQN-XVVDYKMHSA-N
DB01181	IFOSFAMIDE	HOMGKSMUEGBAAB-UHFFFAOYSA-N
DB01182	PROPAFENONE	JWHAUXFOSRPERK-UHFFFAOYSA-N
DB01182	PROPAFENONE HYDROCHLORIDE	JWHAUXFOSRPERK-UHFFFAOYSA-N
DB01183	NALOXONE	UZHSEJADLWPNLE-GRGSLBFTSA-N
DB01183	NALOXONE HYDROCHLORIDE	UZHSEJADLWPNLE-GRGSLBFTSA-N
DB01185	FLUOXYMESTERONE	YLRFCQOZQXIBAB-RBZZARIASA-N
DB01186	PERGOLIDE	YEHCICAEULNIGD-MZMPZRCHSA-N
DB01188	CICLOPIROX	SCKYRAXSEDYPSA-UHFFFAOYSA-N
DB01188	CICLOPIROX OLAMINE	SCKYRAXSEDYPSA-UHFFFAOYSA-N
DB01189	DESFLURANE	DPYMFVXJLLWWEU-UHFFFAOYSA-N
DB01190	CLINDAMYCIN	KDLRVYVGXIQJDK-NOWPCOIGSA-N
DB01190	CLINDAMYCIN HYDROCHLORIDE	KDLRVYVGXIQJDK-NOWPCOIGSA-N
DB01192	OXYMORPHONE	UQCNKQCJZOAFTQ-ISWURRPUSA-N
DB01192	OXYMORPHONE HYDROCHLORIDE	UQCNKQCJZOAFTQ-ISWURRPUSA-N
DB01193	ACEBUTOLOL	GOEMGAFJFRBGGG-UHFFFAOYSA-N
DB01193	ACEBUTOLOL HYDROCHLORIDE	GOEMGAFJFRBGGG-UHFFFAOYSA-N
DB01194	BRINZOLAMIDE	HCRKCZRJWPKOAR-JTQLQIEISA-N
DB01195	FLECAINIDE	DJBNUMBKLMJRSA-UHFFFAOYSA-N
DB01195	FLECAINIDE ACETATE	DJBNUMBKLMJRSA-UHFFFAOYSA-N
DB01196	ESTRAMUSTINE	FRPJXPJMRWBBIH-RBRWEJTLSA-N
DB01197	CAPTOPRIL	FAKRSMQSSFJEIM-RQJHMYQMSA-N
DB01198	ESZOPICLONE	GBBSUAFBMRNDJC-UHFFFAOYSA-N
DB01199	TUBOCURARINE	JFJZZMVDLULRGK-URLMMPGGSA-O
DB01199	TUBOCURARINE CHLORIDE	JFJZZMVDLULRGK-URLMMPGGSA-O
DB01200	BROMOCRIPTINE	OZVBMTJYIDMWIL-AYFBDAFISA-N
DB01200	BROMOCRIPTINE MESYLATE	OZVBMTJYIDMWIL-AYFBDAFISA-N
DB01201	RIFAPENTINE	WDZCUPBHRAEYDL-GZAUEHORSA-N
DB01202	LEVETIRACETAM	HPHUVLMMVZITSG-LURJTMIESA-N
DB01203	NADOLOL	VWPOSFSPZNDTMJ-UCWKZMIHSA-N
DB01204	MITOXANTRONE	KKZJGLLVHKMTCM-UHFFFAOYSA-N
DB01205	FLUMAZENIL	OFBIFZUFASYYRE-UHFFFAOYSA-N
DB01206	LOMUSTINE	GQYIWUVLTXOXAJ-UHFFFAOYSA-N
DB01210	LEVOBUNOLOL	IXHBTMCLRNMKHZ-LBPRGKRZSA-N
DB01210	LEVOBUNOLOL HYDROCHLORIDE	IXHBTMCLRNMKHZ-LBPRGKRZSA-N
DB01211	CLARITHROMYCIN	AGOYDEPGAOXOCK-KCBOHYOISA-N
DB01212	CEFTRIAXONE	VAAUVRVFOQPIGI-SPQHTLEESA-N
DB01212	CEFTRIAXONE SODIUM	VAAUVRVFOQPIGI-SPQHTLEESA-N
DB01213	FOMEPIZOLE	RIKMMFOAQPJVMX-UHFFFAOYSA-N
DB01215	ESTAZOLAM	CDCHDCWJMGXXRH-UHFFFAOYSA-N
DB01216	FINASTERIDE	DBEPLOCGEIEOCV-WSBQPABSSA-N
DB01217	ANASTROZOLE	YBBLVLTVTVSKRW-UHFFFAOYSA-N
DB01219	DANTROLENE	OZOMQRBLCMDCEG-UHFFFAOYSA-N
DB01219	DANTROLENE SODIUM	OZOMQRBLCMDCEG-UHFFFAOYSA-N
